Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Chile,5,Dominican Rep,0,2023-06-17
Friendlies,World,Brazil,4,Guinea,1,2023-06-17
MLS,USA,NYCFC,1,Columbus,1,2023-06-17
Liga Profesional Argentina,Argentina,Unión,1,Lanús,1,2023-06-17
Primera División,Uruguay,Cerro Largo,1,Liverpool,3,2023-06-17
Primera División,Uruguay,Fénix,0,Cerro,0,2023-06-17
Primera División,Uruguay,Boston River,4,La Luz,0,2023-06-17
Africa Cup of Nations Qualification,Africa,CAR,1,Angola,2,2023-06-17
Africa Cup of Nations Qualification,Africa,Zambia,3,Côte d'Ivoire,0,2023-06-17
Africa Cup of Nations Qualification,Africa,Lesotho,0,Comoros,1,2023-06-17
Africa Cup of Nations Qualification,Africa,Equat Guinea,1,Tunisia,0,2023-06-17
Africa Cup of Nations Qualification,Africa,South Africa,2,Morocco,1,2023-06-17
Africa Cup of Nations Qualification,Africa,Botswana,1,Libya,0,2023-06-17
Africa Cup of Nations Qualification,Africa,Benin,1,Senegal,1,2023-06-17
Primera Nacional,Argentina,Estudiantes RC,1,Temperley,0,2023-06-17
Primera Nacional,Argentina,Tristán Suárez,0,Rafaela,0,2023-06-17
Primera Nacional,Argentina,Chacarita,0,Dep Madryn,0,2023-06-17
Primera Nacional,Argentina,Independiente,2,Aldosivi,1,2023-06-17
Torneo Federal A,Argentina,Liniers BB,2,Circulo Dep.,0,2023-06-17
Torneo Federal A,Argentina,Santamarina,0,Sol de Mayo,0,2023-06-17
Torneo Federal A,Argentina,Las Heras,0,Ciudad Bolívar,2,2023-06-17
Torneo Federal A,Argentina,Boca Unidos,2,Sol de América,2,2023-06-17
Torneo Federal A,Argentina,Crucero,1,Central Norte,2,2023-06-17
Prim B Metro,Argentina,Comunicaciones,3,Ituzaingó,0,2023-06-17
Prim B Metro,Argentina,Acassuso,0,Colegiales,0,2023-06-17
Prim B Metro,Argentina,Cañuelas,0,Merlo,0,2023-06-17
Prim B Metro,Argentina,Urquiza,1,Armenio,0,2023-06-17
AFC U17 Asian Cup,Asia,Japan,1,Uzbekistan,1,2023-06-17
AFC U17 Asian Cup,Asia,India,1,Vietnam,1,2023-06-17
Queensland NPL,Australia,Eastern Sub,0,Gold Coast Utd,3,2023-06-17
Queensland NPL,Australia,Brisbane City,0,Lions,2,2023-06-17
Queensland NPL,Australia,Moreton Bay,1,Knights,1,2023-06-17
Queensland NPL Women,Australia,Souths Utd NPL,0,Lions,4,2023-06-17
Queensland NPL Women,Australia,Gold Coast Utd,1,Peninsula,0,2023-06-17
Victoria NPL,Australia,Dandenong,1,Bentleigh,1,2023-06-17
Victoria NPL,Australia,Moreland City,0,Avondale,3,2023-06-17
Victoria NPL,Australia,Hume City,1,North Geelong,2,2023-06-17
Victoria NPL Women,Australia,Calder Utd,2,Preston Lions,1,2023-06-17
Victoria NPL Women,Australia,Heidelberg,0,Bayside Utd,3,2023-06-17
Victoria NPL Women,Australia,Southern Utd,1,Alamein,1,2023-06-17
Victoria NPL Women,Australia,Boroondara,7,Box Hill,0,2023-06-17
New South Wales NPL,Australia,Bulls,1,Sydney,1,2023-06-17
New South Wales NPL,Australia,Sutherland,0,Rockdale,1,2023-06-17
New South Wales NPL,Australia,Mt Druitt Town,0,Blacktown City,2,2023-06-17
New South Wales NPL,Australia,Stallions,1,Leichhardt,1,2023-06-17
New South Wales NPL,Australia,Western Sydney,2,Wolves,2,2023-06-17
New South Wales NPL,Australia,Manly Utd,2,Sydney Utd,1,2023-06-17
Serie C,Brazil,Altos,2,Amazonas,3,2023-06-17
Serie C,Brazil,América RN,0,Confiança,1,2023-06-17
Serie C,Brazil,Pouso Alegre,0,Remo,2,2023-06-17
Serie D,Brazil,Resende,1,Noroeste,1,2023-06-17
Serie D,Brazil,Santo André,0,Athletic,1,2023-06-17
Serie D,Brazil,Vitória,0,Portuguesa,1,2023-06-17
Serie D,Brazil,Inter Limeira,2,Operário,1,2023-06-17
Serie D,Brazil,Maranhão,1,Caucaia,0,2023-06-17
Serie D,Brazil,Nacional AM,0,Águia Marabá,0,2023-06-17
Serie D,Brazil,Tocantinópolis,1,Fluminense PI,1,2023-06-17
Serie D,Brazil,Alagoinhas,1,ASA,0,2023-06-17
Canadian Premier League,Canada,Valour,2,Forge,0,2023-06-17
Canadian Premier League,Canada,Atlético,1,Vancouver FC,0,2023-06-17
Canadian Premier League,Canada,Wanderers,3,Cavalry,1,2023-06-17
China League One,China PR,Dongguan Utd,0,Dongwu,0,2023-06-17
China League One,China PR,Jiuniu,1,Pingguo Haliao,1,2023-06-17
China League One,China PR,Nanjing City,1,Dandong,0,2023-06-17
China League Two,China PR,Haimen,1,Tai'an,1,2023-06-17
