Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA World Cup,World,Australia,1,Denmark,0,2022-11-30
FIFA World Cup,World,Tunisia,1,France,0,2022-11-30
FIFA World Cup,World,Poland,0,Argentina,2,2022-11-30
FIFA World Cup,World,Saudi Arabia,1,Mexico,2,2022-11-30
Premier League,Ukraine,Dynamo Kyiv,3,FK Metalist,0,2022-11-30
Club Friendlies,World,Antalyaspor,1,Maccabi TA,2,2022-11-30
Club Friendlies,World,Başakşehir,1,Hull,1,2022-11-30
Club Friendlies,World,Fenerbahçe,3,Vallecano,1,2022-11-30
Premier League,Armenia,Pyunik,2,Ararat,0,2022-11-30
Premier League,Armenia,Urartu,0,Ararat-Armenia,3,2022-11-30
CSL,China PR,Shandong,2,Cangzhou,3,2022-11-30
CSL,China PR,Hebei FC,1,Dalian,4,2022-11-30
CSL,China PR,Tianjin JMT,1,Guangzhou City,0,2022-11-30
CSL,China PR,Port,1,Henan,3,2022-11-30
CSL,China PR,Shenzhen,1,Wuhan Yangtze,2,2022-11-30
CSL,China PR,Three Towns,2,Changchun,3,2022-11-30
CSL,China PR,Zhejiang,2,Guoan,0,2022-11-30
China League One,China PR,BSU,0,Kunshan,2,2022-11-30
China League One,China PR,Lushan,1,Dongwu,3,2022-11-30
Primera B,Colombia,Quindío,1,Huila,0,2022-11-30
Premier League,Egypt,Haras,0,Pyramids,1,2022-11-30
Premier League,Egypt,National Bank,2,ENPPI,3,2022-11-30
Premier League,Egypt,Ittihad,0,Ghazl,2,2022-11-30
EFL Trophy,England,Everton,2,Mansfield Town,1,2022-11-30
Premier League International Cup,Europe,Arsenal,0,Sparta,1,2022-11-30
Premier League International Cup,Europe,Brighton,3,Monaco,0,2022-11-30
Regionalliga,Germany,St. Pauli II,2,Werder II,1,2022-11-30
Regionalliga,Germany,BAK,1,Lok Leipzig,2,2022-11-30
Regionalliga,Germany,BW Lohne,2,HSV II,3,2022-11-30
Liga Nacional,Guatemala,Guastatoya,0,Comunicaciones,0,2022-11-30
Serie C,Italy,Pordenone,2,Pro Patria,2,2022-11-30
Serie C,Italy,Foggia,1,Messina,0,2022-11-30
Serie C,Italy,Picerno,1,Monterosi,0,2022-11-30
Serie C,Italy,Catanzaro,3,Giugliano,0,2022-11-30
Serie C,Italy,FeralpiSalò,2,Juventus II,1,2022-11-30
Serie C,Italy,Lecco,1,Renate,0,2022-11-30
Serie C,Italy,Mantova,0,AlbinoLeffe,1,2022-11-30
Serie C,Italy,Pergolettese,1,Novara,0,2022-11-30
Serie C,Italy,Piacenza,2,Triestina,0,2022-11-30
Serie C,Italy,Virtus Verona,0,Pro Sesto,1,2022-11-30
Serie C,Italy,Latina,0,Monopoli,0,2022-11-30
Serie C,Italy,Taranto,2,Crotone,2,2022-11-30
Serie C,Italy,Sangiuliano,1,Calcio Padova,0,2022-11-30
Serie C,Italy,Avellino,0,Juve Stabia,0,2022-11-30
Serie C,Italy,Potenza,0,Audace Cerig.,0,2022-11-30
Serie C,Italy,Turris,0,Fidelis Andria,0,2022-11-30
Serie C,Italy,V. Francavilla,3,Pescara,2,2022-11-30
Serie C,Italy,Viterbese,0,Gelbison,0,2022-11-30
Play-offs 1/2,Lithuania,Džiugas,1,Neptūną,0,2022-11-30
Taça da Liga,Portugal,Sporting,6,Farense,0,2022-11-30
Liga I,Romania,Hermannstadt,2,CFR,3,2022-11-30
Highland / Lowland,Scotland,Celtic,2,Bo'ness Utd,1,2022-11-30
1. SNL,Slovenia,Radomlje,0,Domžale,2,2022-11-30
1. SNL,Slovenia,Koper,0,Mura,0,2022-11-30
Segunda División,Spain,Tenerife,0,Real Oviedo,1,2022-11-30
FA Cup,Thailand,Surin Sugar,0,Ratchasima,4,2022-11-30
FA Cup,Thailand,Wat Bot,0,Uthai Thani,1,2022-11-30
FA Cup,Thailand,Chainat,1,Bangkok Utd,4,2022-11-30
FA Cup,Thailand,Police Tero,1,Kabinburi,0,2022-11-30
FA Cup,Thailand,Sisaket Utd,10,Chiangrai,0,2022-11-30
FA Cup,Thailand,Suphanburi,3,Raj Pracha,2,2022-11-30
FA Cup,Thailand,Buriram Utd,2,Nakhon Pathom,0,2022-11-30
FA Cup,Thailand,Nong Bua,2,Prime,2,2022-11-30
FA Cup,Thailand,Phitsanulok,7,Amnatcharoen,2,2022-11-30
FA Cup,Thailand,Phrae,3,Khonkaen,2,2022-11-30
FA Cup,Thailand,Port,3,Ayutthaya Utd,0,2022-11-30
FA Cup,Thailand,Ratchaburi,1,Chiangrai Utd,2,2022-11-30
FA Cup,Thailand,BGPU,7,Lampang,1,2022-11-30
FA Cup,Thailand,Chiangmai Utd,4,Prachinburi C,1,2022-11-30
FA Cup,Thailand,Muang Thong,3,Kohkwang,0,2022-11-30
Hybrid Friendlies,World,Vietnam,2,Dortmund,1,2022-11-30
