Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Women's Championship,Europe,England,2,Germany,1,2022-07-31
Championship,England,Sunderland,1,Coventry,1,2022-07-31
Trophée des Champions,France,PSG,4,Nantes,0,2022-07-31
MLS,USA,Chicago,0,Atlanta United,0,2022-07-31
MLS,USA,Montréal,0,NYCFC,0,2022-07-31
MLS,USA,Philadelphia,6,Houston,0,2022-07-31
MLS,USA,Inter Miami,4,Cincinnati,4,2022-07-31
MLS,USA,Nashville,1,Whitecaps,1,2022-07-31
MLS,USA,New England,0,Toronto,0,2022-07-31
MLS,USA,Sporting KC,0,Austin,2,2022-07-31
MLS,USA,Dallas,1,Galaxy,0,2022-07-31
MLS,USA,Earthquakes,2,Salt Lake,2,2022-07-31
Premiership,Scotland,St. Mirren,0,Motherwell,1,2022-07-31
Premiership,Scotland,Celtic,2,Aberdeen,0,2022-07-31
Liga MX,Mexico,Cruz Azul,1,Necaxa,0,2022-07-31
Liga MX,Mexico,Tigres,2,Querétaro,1,2022-07-31
Liga MX,Mexico,Chivas,0,Pachuca,0,2022-07-31
Liga MX,Mexico,Puebla,0,San Luis,0,2022-07-31
Liga MX,Mexico,Tijuana,2,Mazatlán,0,2022-07-31
Liga MX,Mexico,Pumas,1,Monterrey,1,2022-07-31
First Division A,Belgium,Genk,3,Standard,1,2022-07-31
First Division A,Belgium,Eupen,2,Club Brugge,1,2022-07-31
First Division A,Belgium,Seraing,0,Kortrijk,1,2022-07-31
First Division A,Belgium,Antwerp,1,ZW,0,2022-07-31
Serie A,Brazil,Corinthians,1,Botafogo,0,2022-07-31
Serie A,Brazil,Flamengo,4,Atlético GO,1,2022-07-31
Serie A,Brazil,Internacional,3,Atl. Mineiro,0,2022-07-31
Serie A,Brazil,Paranaense,1,São Paulo,0,2022-07-31
Liga Profesional Argentina,Argentina,Estudiantes,0,Banfield,0,2022-07-31
Liga Profesional Argentina,Argentina,Atl. Tucumán,2,NOB,0,2022-07-31
Liga Profesional Argentina,Argentina,Huracán,0,Gimn La Plata,1,2022-07-31
Liga Profesional Argentina,Argentina,Lanús,0,Aldosivi,1,2022-07-31
Liga Profesional Argentina,Argentina,Platense,0,Barracas C,0,2022-07-31
Liga Profesional Argentina,Argentina,Racing Club,3,Tigre,3,2022-07-31
DFB Pokal,Germany,Bremer SV,0,Schalke 04,5,2022-07-31
DFB Pokal,Germany,Rehden,0,Sandhausen,4,2022-07-31
DFB Pokal,Germany,BW Lohne,0,Augsburg,4,2022-07-31
DFB Pokal,Germany,Engers,1,Bielefeld,7,2022-07-31
DFB Pokal,Germany,Kaiserslautern,1,Freiburg,2,2022-07-31
DFB Pokal,Germany,Oberachern,1,M'gladbach,9,2022-07-31
DFB Pokal,Germany,Rödinghausen,0,Hoffenheim,2,2022-07-31
DFB Pokal,Germany,Schott,0,Hannover,3,2022-07-31
DFB Pokal,Germany,Aue,0,Mainz 05,3,2022-07-31
DFB Pokal,Germany,Braunschweig,4,Hertha BSC,4,2022-07-31
DFB Pokal,Germany,Waldhof,0,Holstein,0,2022-07-31
Coppa Italia,Italy,Modena,3,Catanzaro,1,2022-07-31
Coppa Italia,Italy,Bari,3,Calcio Padova,0,2022-07-31
Coppa Italia,Italy,Palermo,3,Reggiana,2,2022-07-31
J1 League,Japan,Shimizu,3,Sagan,3,2022-07-31
Superliga,Denmark,AaB,0,Horsens,0,2022-07-31
Superliga,Denmark,AGF,0,Randers,0,2022-07-31
Superliga,Denmark,Viborg,4,København,2,2022-07-31
Superliga,Denmark,Silkeborg,2,Brøndby,0,2022-07-31
Primera A,Colombia,Jaguares,2,Petrolera,1,2022-07-31
Primera A,Colombia,Once Caldas,2,Pereira,1,2022-07-31
Primera División,Uruguay,Maldonado,2,Nacional,1,2022-07-31
Primera División,Uruguay,Danubio,0,Cerrito,0,2022-07-31
Primera División,Uruguay,Cerro Largo,1,City Torque,2,2022-07-31
Primera División,Uruguay,Wanderers,1,River Plate,2,2022-07-31
Primera División,Chile,Univ Católica,1,Cobresal,0,2022-07-31
Primera División,Chile,Curicó Unido,0,Everton,4,2022-07-31
Primera División,Chile,U. de Chile,1,Colo Colo,3,2022-07-31
Bundesliga,Austria,Aus Klagenfurt,0,Rapid,1,2022-07-31
Bundesliga,Austria,Austria,1,LASK,1,2022-07-31
Bundesliga,Austria,WSG Tirol,2,Hartberg,1,2022-07-31
Ekstraklasa,Poland,Pogoń,1,Jagiellonia,0,2022-07-31
Ekstraklasa,Poland,Lech,1,Wisła Płock,3,2022-07-31
Ekstraklasa,Poland,Raków,3,Stal Mielec,2,2022-07-31
Ekstraklasa,Poland,Widzew,2,Lechia,3,2022-07-31
Eliteserien,Norway,Molde,3,Strømsgodset,0,2022-07-31
Eliteserien,Norway,Sarpsborg,0,Lillestrøm,2,2022-07-31
Allsvenskan,Sweden,Elfsborg,4,Häcken,4,2022-07-31
Allsvenskan,Sweden,Hammarby,1,Värnamo,2,2022-07-31
Allsvenskan,Sweden,Sirius,0,Mjällby,1,2022-07-31
Super League,Switzerland,Winterthur,1,Lugano,4,2022-07-31
Super League,Switzerland,Young Boys,1,GC Zürich,1,2022-07-31
Super League,Malaysia,Sabah,2,Melaka Utd,1,2022-07-31
Super League,Malaysia,Pulau Pinang,2,Sarawak Utd,3,2022-07-31
Super League,Malaysia,Selangor,2,Negeri Seem.,3,2022-07-31
Club Friendlies,World,New York,0,Barcelona,2,2022-07-31
Club Friendlies,World,Real Madrid,2,Juventus,0,2022-07-31
Club Friendlies,World,Almere,1,Ajax,1,2022-07-31
Club Friendlies,World,Feyenoord,1,Osasuna,2,2022-07-31
Club Friendlies,World,Man Utd,1,Vallecano,1,2022-07-31
Club Friendlies,World,Galatasaray,2,Fiorentina,1,2022-07-31
Club Friendlies,World,Marseille,0,Milan,2,2022-07-31
Club Friendlies,World,Liverpool,0,Strasbourg,3,2022-07-31
Primera Nacional,Argentina,Brown Adrogué,1,Atlanta,2,2022-07-31
Primera Nacional,Argentina,Sacachispas,0,Güemes,2,2022-07-31
Primera Nacional,Argentina,Maipú,3,Gimn Jujuy,0,2022-07-31
Primera Nacional,Argentina,Chacarita,0,Est Caseros,1,2022-07-31
Primera Nacional,Argentina,Quilmes,2,Almirante Br,0,2022-07-31
Primera Nacional,Argentina,Agropecuario,0,Gim Mendoza,1,2022-07-31
Primera Nacional,Argentina,Independiente,0,Villa Dálmine,0,2022-07-31
Torneo Federal A,Argentina,Paraná,0,Def Belgrano,1,2022-07-31
Torneo Federal A,Argentina,Juventud UG,0,Gim Concepción,3,2022-07-31
Torneo Federal A,Argentina,Las Parejas,1,Douglas Haig,0,2022-07-31
Torneo Federal A,Argentina,Unión Sun,0,SM Formosa,3,2022-07-31
Torneo Federal A,Argentina,Liniers BB,0,Argentino MM,1,2022-07-31
Torneo Federal A,Argentina,Sansinena,3,Camioneros,1,2022-07-31
Torneo Federal A,Argentina,Villa Mitre,1,Cipolletti,0,2022-07-31
Torneo Federal A,Argentina,Juventud UU,0,Sol de Mayo,0,2022-07-31
Torneo Federal A,Argentina,Las Heras,3,Estudiantes SL,0,2022-07-31
Torneo Federal A,Argentina,Peñarol,0,Olimpo,2,2022-07-31
Torneo Federal A,Argentina,Boca Unidos,1,Racing Córdoba,1,2022-07-31
Torneo Federal A,Argentina,Gimnasia Tiro,2,Central Norte,1,2022-07-31
Prim B Metro,Argentina,Talleres,2,San Miguel,1,2022-07-31
Prim B Metro,Argentina,Villa SC,0,Dock Sud,1,2022-07-31
Premier League,Armenia,BKMA,0,Shirak,1,2022-07-31
Premier League,Armenia,Urartu,1,Ararat-Armenia,0,2022-07-31
Australia Cup,Australia,Sydney,3,Central Coast,3,2022-07-31
Queensland NPL,Australia,Capalaba,0,Moreton Bay,4,2022-07-31
Queensland NPL,Australia,Brisbane City,4,Lightning,1,2022-07-31
Queensland NPL,Australia,SC Wanderers,3,Eastern Sub,2,2022-07-31
