Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA Club World Cup,World,Ahly,1,Real Madrid,4,2023-02-08
Premier League,England,Man Utd,2,Leeds,2,2023-02-08
FA Cup,England,Sunderland,2,Fulham,3,2023-02-08
CONMEBOL Libertadores,South America,Sport Huancayo,2,Nacional,1,2023-02-08
Coupe de France,France,Angers,1,Nantes,1,2023-02-08
Coupe de France,France,Auxerre,2,Rodez,3,2023-02-08
Coupe de France,France,Lyon,2,Lille,2,2023-02-08
Coupe de France,France,Paris,1,Annecy,1,2023-02-08
Coupe de France,France,Toulouse,3,Reims,1,2023-02-08
Coupe de France,France,Vierzon,0,Grenoble,1,2023-02-08
Coupe de France,France,Marseille,2,PSG,1,2023-02-08
DFB Pokal,Germany,Nürnberg,1,Düsseldorf,1,2023-02-08
DFB Pokal,Germany,Bochum,1,Dortmund,2,2023-02-08
Ligue 1,Algeria,USM Alger,3,RC Arbaâ,0,2023-02-08
A-League Women,Australia,Western United,0,Newcastle,2,2023-02-08
Paulista A1,Brazil,Mirassol,4,Ferroviária,1,2023-02-08
Carioca Série A,Brazil,Nova Iguaçu,0,Vasco,2,2023-02-08
Mineiro 1,Brazil,Athletic,1,América MG,1,2023-02-08
Mineiro 1,Brazil,Cruzeiro,0,Pouso Alegre,1,2023-02-08
Paranaense 1,Brazil,Independente,1,Aruko,1,2023-02-08
Catarinense 1,Brazil,Barra,4,Avaí,3,2023-02-08
Cearense 1,Brazil,Atlético CE,1,Maracanã,1,2023-02-08
Cearense 1,Brazil,Caucaia,2,Pacajus,0,2023-02-08
Cearense 1,Brazil,Ceará,2,Fortaleza,1,2023-02-08
Cearense 1,Brazil,Iguatu,2,Ferroviário,1,2023-02-08
Goiano 1,Brazil,Vila Nova,1,Inhumas,0,2023-02-08
Baiano 1,Brazil,Jacobinense,0,Juazeirense,2,2023-02-08
Baiano 1,Brazil,Itabuna,1,Doce Mel,1,2023-02-08
Pernambucano 1,Brazil,Afogados,0,Náutico,1,2023-02-08
Pernambucano 1,Brazil,Caruaru City,2,Maguary,3,2023-02-08
Potiguar 1,Brazil,Força e Luz,0,ABC,1,2023-02-08
Paulista A2,Brazil,Juventus,1,Comercial,2,2023-02-08
Paulista A2,Brazil,Monte Azul,1,Primavera,3,2023-02-08
Paulista A2,Brazil,Rio Claro,1,Ponte Preta,3,2023-02-08
Paulista A3,Brazil,Matonense,3,RB Brasil,1,2023-02-08
Paulista A3,Brazil,USAC,2,Osasco Audax,0,2023-02-08
Paulista A3,Brazil,Votuporanguens,2,Desp. Brasil,1,2023-02-08
Primera B,Colombia,Leones,1,Boca,1,2023-02-08
Liga Femenina,Colombia,Nacional,0,Boyacá Chicó,0,2023-02-08
Primera División,Costa Rica,Herediano,2,Guápiles,1,2023-02-08
Primera División,Costa Rica,Grecia,3,Guadalupe,4,2023-02-08
1. Division,Cyprus,Pafos,1,AEL,0,2023-02-08
Women's Championship,England,Bristol City,3,London City,1,2023-02-08
FA Women's League Cup,England,Arsenal,1,Man City,0,2023-02-08
Premier League International Cup,Europe,Crystal Palace,2,Braga,1,2023-02-08
Premier League International Cup,Europe,Everton,2,Dinamo Zagreb,0,2023-02-08
Premier League International Cup,Europe,Brighton,0,Sparta,1,2023-02-08
UEFA Youth League,Europe,Rukh Vynnyky,1,Inter,1,2023-02-08
UEFA Youth League,Europe,Genk,0,Juventus,0,2023-02-08
UEFA Youth League,Europe,AZ,5,Frankfurt,0,2023-02-08
UEFA Youth League,Europe,Hajduk,1,Shakhtar,0,2023-02-08
UEFA Youth League,Europe,MTK,0,Ajax,1,2023-02-08
UEFA Youth League,Europe,Panathinaikos,0,Porto,1,2023-02-08
League Cup,Finland,HJK,5,Lahti,2,2023-02-08
Regionalliga,Germany,Teutonia Ott.,4,Holstein II,0,2023-02-08
Magyar Kupa,Hungary,Békéscsaba,0,ZTE,2,2023-02-08
Magyar Kupa,Hungary,ESMTK,0,Kisvárda,1,2023-02-08
Magyar Kupa,Hungary,Iváncsa,1,Budafoki MTE,2,2023-02-08
Magyar Kupa,Hungary,Monor,1,Paks,5,2023-02-08
Magyar Kupa,Hungary,Győr,1,Debrecen,2,2023-02-08
Indian Super League,India,East Bengal,3,NorthEast Utd,3,2023-02-08
I-League,India,Real Kashmir,4,Sudeva,2,2023-02-08
I-League,India,NEROCA,1,Kenkre,0,2023-02-08
Liga 1,Indonesia,Dewa United,1,Borneo,0,2023-02-08
Liga 1,Indonesia,RANS,1,Arema,2,2023-02-08
Persian Gulf Pro League,Iran,Havadar,0,Tractor,1,2023-02-08
Persian Gulf Pro League,Iran,Zob Ahan,1,Malavan,1,2023-02-08
Persian Gulf Pro League,Iran,Gol Gohar,1,Mes Kerman,1,2023-02-08
Persian Gulf Pro League,Iran,Sanat Naft,1,Persepolis,2,2023-02-08
Ligat Ha'al,Israel,Sakhnin,0,H Be'er Sheva,1,2023-02-08
Ligat Ha'al,Israel,Hapoel Hadera,1,M Haifa,1,2023-02-08
Coppa Italia Women,Italy,Internazionale,3,Sampdoria,4,2023-02-08
Coppa Italia Women,Italy,Milan,1,Fiorentina,1,2023-02-08
Coppa Italia Women,Italy,Juventus,3,Chievo Verona,0,2023-02-08
