Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
La Liga,Spain,Cádiz,2,Getafe,2,2023-03-10
Serie A,Italy,Spezia,2,Inter,1,2023-03-10
Bundesliga,Germany,Köln,0,Bochum,2,2023-03-10
Ligue 1,France,Lille,3,Lyon,3,2023-03-10
Championship,England,Stoke,3,Blackburn,2,2023-03-10
CONMEBOL Libertadores,South America,Fortaleza,0,Cerro Porteño,1,2023-03-10
CONMEBOL Libertadores,South America,Huracán,0,Sp. Cristal,0,2023-03-10
CONMEBOL Sudamericana,South America,Blooming,6,Palmaflor,0,2023-03-10
CONMEBOL Sudamericana,South America,Cobresal,0,Palestino,1,2023-03-10
CONMEBOL Sudamericana,South America,Dep. Tolima,1,Junior,0,2023-03-10
CONMEBOL Sudamericana,South America,Emelec,2,Dep. Cuenca,1,2023-03-10
CONMEBOL Sudamericana,South America,Universitario,2,Cienciano,0,2023-03-10
A-League Men,Australia,Perth,1,Wanderers,0,2023-03-10
Süper Lig,Turkey,Giresun,2,Fatih,2,2023-03-10
First Division A,Belgium,Charleroi,0,OHL,1,2023-03-10
Copa do Brasil,Brazil,Náutico,2,Vila Nova,1,2023-03-10
Copa do Brasil,Brazil,Botafogo SP,3,São Raimundo R,1,2023-03-10
Copa do Brasil,Brazil,Santos,3,Iguatu,0,2023-03-10
Liga Profesional Argentina,Argentina,Barracas C,1,Independiente,1,2023-03-10
Concacaf Champions Cup,N/C America,Motagua,0,Pachuca,0,2023-03-10
Concacaf Champions Cup,N/C America,Alajuelense,0,Los Angeles,3,2023-03-10
Primeira Liga,Portugal,Porto,3,Estoril,2,2023-03-10
Superliga,Denmark,OB,2,AaB,1,2023-03-10
Primera A,Colombia,Petrolera,3,Pasto,1,2023-03-10
2. Bundesliga,Germany,Kaiserslautern,2,Sandhausen,2,2023-03-10
2. Bundesliga,Germany,Nürnberg,2,Braunschweig,0,2023-03-10
Ekstraklasa,Poland,Lechia,4,Miedź,0,2023-03-10
Ekstraklasa,Poland,Raków,4,Śląsk,1,2023-03-10
League Two,England,Crewe,4,Salford,3,2023-03-10
Serie B,Italy,Cagliari,4,Ascoli,1,2023-03-10
