Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
La Liga,Spain,Cádiz,2,Girona,0,2023-02-10
Serie A,Italy,Milan,1,Torino,0,2023-02-10
Bundesliga,Germany,Schalke 04,0,Wolfsburg,0,2023-02-10
Ligue 1,France,Nice,3,Ajaccio,0,2023-02-10
Championship,England,Birmingham,2,West Bromwich,0,2023-02-10
CONMEBOL Libertadores,South America,Boston River,3,Zamora,1,2023-02-10
Eredivisie,Netherlands,AZ,5,Excelsior,0,2023-02-10
A-League Men,Australia,Brisbane,1,Central Coast,2,2023-02-10
Liga MX,Mexico,Querétaro,0,León,3,2023-02-10
Liga MX,Mexico,Atlas,0,Monterrey,2,2023-02-10
First Division A,Belgium,OHL,0,Cercle Brugge,0,2023-02-10
First Division A,Belgium,Club Brugge,1,R. Union SG,1,2023-02-10
First Division A,Belgium,Eupen,2,Mechelen,1,2023-02-10
Primeira Liga,Portugal,Vizela,0,Chaves,0,2023-02-10
Primera A,Colombia,Junior,0,Magdalena,0,2023-02-10
Primera División,Chile,Audax,1,Unión Española,1,2023-02-10
Bundesliga,Austria,Sturm,1,Rapid,0,2023-02-10
2. Bundesliga,Germany,Bielefeld,0,Rostock,1,2023-02-10
2. Bundesliga,Germany,Karlsruhe,2,Greuther Fürth,1,2023-02-10
Ekstraklasa,Poland,Stal Mielec,0,Raków,0,2023-02-10
Ekstraklasa,Poland,Lechia,0,Widzew,0,2023-02-10
Serie B,Italy,Genoa,2,Palermo,0,2023-02-10
CAF Champions League,Africa,Zamalek,0,Belouizdad,1,2023-02-10
CAF Champions League,Africa,Raja,5,Vipers,0,2023-02-10
Ligue 1,Algeria,Khenchela,1,CS Constantine,1,2023-02-10
Ligue 1,Algeria,Paradou,3,NC Magra,1,2023-02-10
Ligue 1,Algeria,MC Alger,1,Saoura,1,2023-02-10
Ligue 1,Algeria,ES Sétif,3,US Biskra,1,2023-02-10
Prim B Metro,Argentina,Dock Sud,4,Armenio,1,2023-02-10
Queensland NPL Women,Australia,Eastern Sub,0,Olympic,0,2023-02-10
New South Wales NPL,Australia,Sydney Utd,3,Mt Druitt Town,2,2023-02-10
New South Wales NPL,Australia,Western Sydney,2,Blacktown City,3,2023-02-10
Premier League,Bangladesh,Uttara,0,Mohammedan,6,2023-02-10
Premier League,Bangladesh,Fortis,0,Russel,1,2023-02-10
Primera División,Bolivia,Always Ready,5,Libertad,0,2023-02-10
Paulista A1,Brazil,Santo André,0,Água Santa,2,2023-02-10
Paulista A1,Brazil,Palmeiras,2,Inter Limeira,0,2023-02-10
Paulista A1,Brazil,São Bernardo,2,Corinthians,0,2023-02-10
Gaúcho 1,Brazil,Avenida,0,Aimoré,1,2023-02-10
Gaúcho 1,Brazil,Erechim,3,São José RS,1,2023-02-10
Gaúcho 1,Brazil,Juventude,2,Grêmio,3,2023-02-10
Paranaense 1,Brazil,Foz Iguaçu,1,Londrina,3,2023-02-10
Catarinense 1,Brazil,Atlético SC,0,Joinville,4,2023-02-10
Catarinense 1,Brazil,Chapecoense,3,Camboriú,1,2023-02-10
Goiano 1,Brazil,G Anapolis,1,Iporá,1,2023-02-10
Alagoano 1,Brazil,CRB,3,CSE,0,2023-02-10
Maranhense 1,Brazil,Maranhão,3,IAPE,0,2023-02-10
Paraibano 1,Brazil,Queimadense,0,Sousa,0,2023-02-10
First League,Bulgaria,Botev,0,Lokomotiv Sf,0,2023-02-10
Primera B,Colombia,Cartagena,3,Patriotas,2,2023-02-10
Primera División,Costa Rica,San Carlos,0,Saprissa,0,2023-02-10
HNL,Croatia,Dinamo Zagreb,1,Istra,0,2023-02-10
1. Division,Cyprus,AEK,1,Akritas,1,2023-02-10
1. Division,Cyprus,Omonia,1,Aris Limassol,2,2023-02-10
Premier League,Egypt,Ghazl,0,Mokawloon,3,2023-02-10
Premier League 2,England,West Ham,1,Fulham,0,2023-02-10
Premier League 2 Division Two,England,Southampton,2,Sunderland,2,2023-02-10
Premier League 2 Division Two,England,Aston Villa,1,Stoke,0,2023-02-10
Premier League 2 Division Two,England,Middlesbrough,2,WBA,4,2023-02-10
National 1,France,Bastia-Borgo,2,Dunkerque,1,2023-02-10
National 1,France,Châteauroux,4,Le Puy F. 43,1,2023-02-10
National 1,France,Cholet,3,Bourg,2,2023-02-10
National 1,France,Red Star,0,Le Mans,0,2023-02-10
National 1,France,Sedan,3,Paris 13,1,2023-02-10
National 1,France,Stade Briochin,0,Martigues,0,2023-02-10
National 1,France,Versailles,3,Orléans,2,2023-02-10
National 1,France,Villefranche,1,Avranches,1,2023-02-10
Feminine Division 1,France,Rodez,1,Soyaux,0,2023-02-10
3. Liga,Germany,Aue,2,Waldhof,1,2023-02-10
Regionalliga,Germany,BFC Dynamo,0,Chemnitz,0,2023-02-10
Regionalliga,Germany,Chemie L.,1,Luckenwalde,2,2023-02-10
Regionalliga,Germany,Jeddeloh,0,Bremer SV,2,2023-02-10
Regionalliga,Germany,Wiedenbrück,2,Wattenscheid,0,2023-02-10
NB I,Hungary,Mezőkövesd,2,Fehérvár,1,2023-02-10
Indian Super League,India,Odisha,3,Hyderabad,1,2023-02-10
I-League,India,TRAU,3,Churchill,2,2023-02-10
Liga 1,Indonesia,Bali United,1,Persib,1,2023-02-10
Liga de Expansión MX,Mexico,Morelia,2,Tapatío,0,2023-02-10
Eerste Divisie,Netherlands,Den Bosch,4,Ajax,2,2023-02-10
Eerste Divisie,Netherlands,Eindhoven,0,Almere,1,2023-02-10
Eerste Divisie,Netherlands,Helmond,1,Roda,0,2023-02-10
Eerste Divisie,Netherlands,MVV,5,TOP Oss,1,2023-02-10
Eerste Divisie,Netherlands,NAC,2,De Graafschap,0,2023-02-10
Eerste Divisie,Netherlands,VVV,3,Heracles,1,2023-02-10
Eerste Divisie,Netherlands,Willem II,1,Dordrecht,0,2023-02-10
Eerste Divisie,Netherlands,Zwolle,4,AZ II,1,2023-02-10
Eredivisie Women,Netherlands,ADO,5,Alkmaar,0,2023-02-10
Eredivisie Women,Netherlands,Feyenoord,1,Heerenveen,2,2023-02-10
Eredivisie Women,Netherlands,Telstar,0,Zwolle,4,2023-02-10
Premiership,Northern Ireland,Larne,3,Glenavon,0,2023-02-10
Premiership,Northern Ireland,Newry City,0,Carrick,2,2023-02-10
I Liga,Poland,Sandecja,3,Górnik Łęczna,0,2023-02-10
I Liga,Poland,Wisła,2,Resovia,0,2023-02-10
Segunda Liga,Portugal,Torreense,1,Moreirense,0,2023-02-10
FAI President's Cup,Republic of Ireland,Derry,2,Shamrock,0,2023-02-10
Liga I,Romania,U Cluj,2,Mioveni,2,2023-02-10
Liga I,Romania,Rapid,1,U Craiova 1948,2,2023-02-10
Saudi League,Saudi Arabia,Damak,1,Feiha,1,2023-02-10
Saudi League,Saudi Arabia,Raed,3,Abha,1,2023-02-10
Saudi League,Saudi Arabia,Tai,2,Ittifaq,0,2023-02-10
Saudi League,Saudi Arabia,Ittihad,5,Adalah,0,2023-02-10
FA Cup,Scotland,Hamilton,0,Hearts,2,2023-02-10
Super Liga,Serbia,Radnik,1,Mladost Lučani,0,2023-02-10
Super Liga,Serbia,Čukarički,3,Radnički Krag,2,2023-02-10
Super Liga,Slovakia,Banská Bystric,3,Trenčín,0,2023-02-10
Cup,South Africa,Spurs,3,Baroka,0,2023-02-10
Cup,South Africa,Maritzburg Utd,0,Kaizer Chiefs,2,2023-02-10
CONMEBOL U20,South America,Uruguay,1,Paraguay,0,2023-02-10
CONMEBOL U20,South America,Colombia,0,Brazil,0,2023-02-10
Segunda División,Spain,Granada,2,Tenerife,0,2023-02-10
Challenge League,Switzerland,Xamax,2,Lausanne,3,2023-02-10
Challenge League,Switzerland,Aarau,1,Yverdon,2,2023-02-10
Pro League,United Arab Emirates,Al Dhafra,0,Kalba,2,2023-02-10
Pro League,United Arab Emirates,Sharjah,4,Ajman,0,2023-02-10
Pro League,United Arab Emirates,Al Nasr,1,Khorfakkan,0,2023-02-10
Pro League,United Arab Emirates,Al Wahda,1,Shabab Al Ahli,1,2023-02-10
