Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Aston Villa,0,Chelsea,2,2022-10-16
Premier League,England,Leeds,0,Arsenal,1,2022-10-16
Premier League,England,Man Utd,0,Newcastle,0,2022-10-16
Premier League,England,Southampton,1,West Ham,1,2022-10-16
Premier League,England,Liverpool,1,Man City,0,2022-10-16
La Liga,Spain,Celta Vigo,1,Real Sociedad,2,2022-10-16
La Liga,Spain,Real Madrid,3,Barcelona,1,2022-10-16
La Liga,Spain,Espanyol,1,Valladolid,0,2022-10-16
La Liga,Spain,Betis,3,Almería,1,2022-10-16
Serie A,Italy,Inter,2,Salernitana,0,2022-10-16
Serie A,Italy,Lazio,0,Udinese,0,2022-10-16
Serie A,Italy,Spezia,2,Cremonese,2,2022-10-16
Serie A,Italy,Napoli,3,Bologna,2,2022-10-16
Serie A,Italy,Verona,1,Milan,2,2022-10-16
Bundesliga,Germany,Köln,3,Augsburg,2,2022-10-16
Bundesliga,Germany,Union Berlin,2,Dortmund,0,2022-10-16
Bundesliga,Germany,Bayern München,5,Freiburg,0,2022-10-16
Ligue 1,France,Toulouse,3,Angers,2,2022-10-16
Ligue 1,France,Auxerre,1,Nice,1,2022-10-16
Ligue 1,France,Nantes,4,Brest,1,2022-10-16
Ligue 1,France,Rennes,3,Lyon,2,2022-10-16
Ligue 1,France,Troyes,1,Ajaccio,1,2022-10-16
Ligue 1,France,Monaco,1,Clermont,1,2022-10-16
Ligue 1,France,PSG,1,Marseille,0,2022-10-16
Championship,England,Hull,0,Birmingham,2,2022-10-16
MLS,USA,Austin,2,Salt Lake,2,2022-10-16
Eredivisie,Netherlands,Sparta,2,NEC,0,2022-10-16
Eredivisie,Netherlands,PSV,6,Utrecht,1,2022-10-16
Eredivisie,Netherlands,Twente,3,Groningen,0,2022-10-16
Eredivisie,Netherlands,AZ,1,Feyenoord,3,2022-10-16
Eredivisie,Netherlands,Ajax,7,Excelsior,1,2022-10-16
A-League Men,Australia,Wellington,2,Central Coast,2,2022-10-16
A-League Men,Australia,Macarthur,2,Adelaide Utd,0,2022-10-16
A-League Men,Australia,Western United,1,Sydney,3,2022-10-16
Süper Lig,Turkey,Başakşehir,2,İstanbulspor,0,2022-10-16
Süper Lig,Turkey,Beşiktaş,2,Trabzonspor,2,2022-10-16
Premiership,Scotland,Motherwell,1,Rangers,2,2022-10-16
Premiership,Scotland,Aberdeen,2,Hearts,0,2022-10-16
Liga MX,Mexico,Monterrey,3,Cruz Azul,0,2022-10-16
Liga MX,Mexico,América,5,Puebla,1,2022-10-16
First Division A,Belgium,Standard,3,Antwerp,0,2022-10-16
First Division A,Belgium,Gent,3,Mechelen,0,2022-10-16
First Division A,Belgium,Anderlecht,0,Club Brugge,1,2022-10-16
First Division A,Belgium,Oostende,1,R. Union SG,6,2022-10-16
Serie A,Brazil,América MG,1,Fortaleza,2,2022-10-16
Serie A,Brazil,Flamengo,1,Atl. Mineiro,0,2022-10-16
Serie A,Brazil,Ceará,1,Cuiabá,1,2022-10-16
Serie A,Brazil,Palmeiras,0,São Paulo,0,2022-10-16
Liga Profesional Argentina,Argentina,Aldosivi,1,Talleres,3,2022-10-16
Liga Profesional Argentina,Argentina,NOB,2,Boca Juniors,0,2022-10-16
Superliga,Denmark,Brøndby,1,København,1,2022-10-16
Superliga,Denmark,Viborg,0,OB,0,2022-10-16
Superliga,Denmark,Nordsjælland,1,AGF,1,2022-10-16
Superliga,Denmark,Midtjylland,2,Horsens,1,2022-10-16
Primera A,Colombia,Pasto,1,Águilas D,1,2022-10-16
Primera A,Colombia,Bucaramanga,3,Equidad,1,2022-10-16
Primera A,Colombia,Cortuluá,0,Dep. Tolima,1,2022-10-16
Primera División,Uruguay,Maldonado,0,Def. Sporting,0,2022-10-16
Primera División,Uruguay,Liverpool,1,Cerro Largo,0,2022-10-16
Primera División,Uruguay,Danubio,3,Albion,0,2022-10-16
Primera División,Chile,Antofagasta,N/A,Palestino,N/A,2022-10-16
Bundesliga,Austria,Altach,1,Hartberg,0,2022-10-16
Bundesliga,Austria,Sturm,3,WAC,2,2022-10-16
Bundesliga,Austria,Austria,1,Salzburg,3,2022-10-16
Premier League,Ukraine,Rukh Vynnyky,2,Dnipro-1,3,2022-10-16
Premier League,Ukraine,Shakhtar D,3,Dynamo Kyiv,1,2022-10-16
2. Bundesliga,Germany,Holstein,3,Heidenheim,1,2022-10-16
2. Bundesliga,Germany,Kaiserslautern,0,Regensburg,3,2022-10-16
2. Bundesliga,Germany,Paderborn,3,Sandhausen,0,2022-10-16
Ekstraklasa,Poland,Miedź,1,Cracovia,1,2022-10-16
Ekstraklasa,Poland,Widzew,3,Zagłębie,0,2022-10-16
Ekstraklasa,Poland,Górnik,1,Lech,2,2022-10-16
Eliteserien,Norway,Aalesund,0,HamKam,0,2022-10-16
Eliteserien,Norway,Kristiansund,0,Haugesund,1,2022-10-16
Eliteserien,Norway,Sandefjord,1,Jerv,2,2022-10-16
