Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
AFF Championship,Asia,Indonesia,2,Cambodia,1,2022-12-23
AFF Championship,Asia,Philippines,5,Brunei,1,2022-12-23
A-League Men,Australia,Brisbane,1,Wanderers,1,2022-12-23
A-League Men,Australia,Perth,1,Wellington,1,2022-12-23
Süper Lig,Turkey,Antalyaspor,0,Ankaragücü,2,2022-12-23
Süper Lig,Turkey,Ümraniye,1,Başakşehir,3,2022-12-23
Premiership,Scotland,Ross County,0,Rangers,1,2022-12-23
Premiership,Scotland,Motherwell,2,Kilmarnock,2,2022-12-23
First Division A,Belgium,Seraing,0,Eupen,1,2022-12-23
First Division A,Belgium,Gent,0,Standard,0,2022-12-23
First Division A,Belgium,Mechelen,1,Cercle Brugge,1,2022-12-23
Primeira Liga,Portugal,Rio Ave,1,Marítimo,1,2022-12-23
Championship,Scotland,Arbroath,1,Queen's Park,4,2022-12-23
Championship,Scotland,Ayr Utd,0,Dundee,2,2022-12-23
Championship,Scotland,Cove Rangers,2,Hamilton,0,2022-12-23
Championship,Scotland,Partick,5,Inverness,1,2022-12-23
Championship,Scotland,Raith Rovers,2,Morton,2,2022-12-23
League One,Scotland,Clyde,2,Alloa Athletic,2,2022-12-23
League One,Scotland,Falkirk,5,Queen South,2,2022-12-23
League One,Scotland,Montrose,2,Airdrieonians,4,2022-12-23
League Two,Scotland,Annan,5,Albion,1,2022-12-23
League Two,Scotland,Bonnyrigg RA,3,Stranraer,2,2022-12-23
League Two,Scotland,Elgin,1,Stirling,2,2022-12-23
Club Friendlies,World,River Plate,0,U. La Calera,0,2022-12-23
Club Friendlies,World,Feyenoord,N/A,Go Ahead,N/A,2022-12-23
A-League Women,Australia,Canberra,0,Melbourne City,4,2022-12-23
A-League Women,Australia,Newcastle,0,Roar,2,2022-12-23
Premier League,Bangladesh,Abahani Chitta,2,Russel,4,2022-12-23
Premier League,Bangladesh,Fortis,0,Kings,2,2022-12-23
Premier League,Bangladesh,Muktijoddha,2,Jamal,3,2022-12-23
CSL,China PR,Guangzhou City,4,Hebei FC,1,2022-12-23
CSL,China PR,Guangzhou,1,Guoan,3,2022-12-23
CSL,China PR,Henan,3,Shenzhen,0,2022-12-23
CSL,China PR,Meizhou,1,Changchun,0,2022-12-23
CSL,China PR,Wuhan Yangtze,3,Dalian,0,2022-12-23
CSL,China PR,Zhejiang,3,Tianjin JMT,0,2022-12-23
CSL,China PR,Cangzhou,0,Shenhua,3,2022-12-23
CSL,China PR,Port,2,Shandong,0,2022-12-23
CSL,China PR,Rongcheng,1,Three Towns,0,2022-12-23
1. Division,Cyprus,Pafos,5,Akritas,2,2022-12-23
1. Division,Cyprus,AEL,2,Olympiakos,0,2022-12-23
1. Division,Cyprus,Anorthosis,N/A,Karmiotissa,N/A,2022-12-23
Premier League,Egypt,Ittihad,1,Ceramica Cleo,0,2022-12-23
Premier League,Egypt,El Dakhleya,2,Pyramids,1,2022-12-23
Indian Super League,India,Bengaluru,0,Hyderabad,3,2022-12-23
Liga 1,Indonesia,Madura Utd,0,RANS,0,2022-12-23
Liga 1,Indonesia,Bhayangkara,1,Arema,0,2022-12-23
Liga 1,Indonesia,Borneo,1,PSM,1,2022-12-23
Serie C,Italy,Trento,2,Juventus II,1,2022-12-23
Serie C,Italy,Arzignano,0,Pro Patria,0,2022-12-23
Serie C,Italy,Calcio Padova,1,Pro Vercelli,0,2022-12-23
Serie C,Italy,FeralpiSalò,1,AlbinoLeffe,0,2022-12-23
Serie C,Italy,Lecco,0,Virtus Verona,0,2022-12-23
Serie C,Italy,Mantova,2,Sangiuliano,1,2022-12-23
Serie C,Italy,Piacenza,3,Pergolettese,1,2022-12-23
Serie C,Italy,Pro Sesto,1,Vicenza,4,2022-12-23
Serie C,Italy,Renate,1,Novara,0,2022-12-23
Serie C,Italy,Alessandria,2,Imolese,0,2022-12-23
Serie C,Italy,Carrarese,1,Cesena,1,2022-12-23
Serie C,Italy,Montevarchi,2,Gubbio,1,2022-12-23
Serie C,Italy,Torres,0,Virtus,1,2022-12-23
Serie C,Italy,Vis Pesaro,0,Recanatese,1,2022-12-23
Serie C,Italy,Crotone,1,Messina,0,2022-12-23
Serie C,Italy,Picerno,0,Catanzaro,1,2022-12-23
Serie C,Italy,Potenza,2,Fidelis Andria,1,2022-12-23
Serie C,Italy,Viterbese,2,Giugliano,1,2022-12-23
Serie C,Italy,Fermana,4,Fiorenzuola,2,2022-12-23
Serie C,Italy,Lucchese,0,Reggiana,1,2022-12-23
Serie C,Italy,Pontedera,5,Olbia,4,2022-12-23
Serie C,Italy,Rimini,1,Tavarnelle,2,2022-12-23
Serie C,Italy,Siena,0,Ancona,0,2022-12-23
Serie C,Italy,Avellino,1,Pescara,0,2022-12-23
Serie C,Italy,Audace Cerig.,3,Monterosi,0,2022-12-23
Serie C,Italy,Juve Stabia,1,Gelbison,0,2022-12-23
Serie C,Italy,Latina,1,Foggia,5,2022-12-23
Serie C,Italy,Taranto,0,Monopoli,0,2022-12-23
Serie C,Italy,V. Francavilla,3,Turris,1,2022-12-23
Segunda Liga,Portugal,Vilafranquense,3,Mafra,3,2022-12-23
Highland / Lowland,Scotland,Brechin,4,Banks O' Dee,4,2022-12-23
Highland / Lowland,Scotland,Broomhill,0,East Stirling,2,2022-12-23
Highland / Lowland,Scotland,Fairydean,1,Spartans,3,2022-12-23
Highland / Lowland,Scotland,Deveronvale,1,Buckie Thistle,2,2022-12-23
Highland / Lowland,Scotland,Formartine Utd,0,Fraserburgh,1,2022-12-23
Highland / Lowland,Scotland,Forres,1,Lossiemouth,0,2022-12-23
Premier League,Wales,Bala,2,Airbus,1,2022-12-23
Premier League,Wales,Connah's Quay,1,TNS,1,2022-12-23
Premier League,Wales,Flint Town Utd,2,Caernarfon,1,2022-12-23
Premier League,Wales,Haverfordwest,3,Aberystwyth,1,2022-12-23
Premier League,Wales,Pontypridd,0,Penybont,1,2022-12-23
Hybrid Friendlies,World,Qatar,N/A,Muaither,N/A,2022-12-23
