Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
CONMEBOL Libertadores,South America,Huracán,1,Boston River,0,2023-03-02
CONMEBOL Libertadores,South America,Medellín,2,El Nacional,1,2023-03-02
CONMEBOL Libertadores,South America,Atl. Mineiro,3,Carabobo,1,2023-03-02
Copa do Brasil,Brazil,Alagoinhas,0,Atlético GO,0,2023-03-02
Copa do Brasil,Brazil,ASA,1,Goiás,1,2023-03-02
Copa do Brasil,Brazil,Bahia de Feira,1,RB Bragantino,1,2023-03-02
Copa do Brasil,Brazil,Cordino,0,Brasil Pelotas,2,2023-03-02
Copa do Brasil,Brazil,Tuntum,0,ABC,5,2023-03-02
Copa do Brasil,Brazil,Athletic,1,Brasiliense,1,2023-03-02
Copa do Brasil,Brazil,Camboriú,1,Manaus,0,2023-03-02
Copa do Brasil,Brazil,Campinense,0,Grêmio,2,2023-03-02
Copa do Brasil,Brazil,Parnahyba,0,Botafogo SP,0,2023-03-02
Copa do Brasil,Brazil,São Bernardo,0,Náutico,1,2023-03-02
Copa do Brasil,Brazil,U Rondonópolis,0,CRB,1,2023-03-02
Copa do Brasil,Brazil,Operário,1,Operário,0,2023-03-02
Copa do Brasil,Brazil,Princesa,1,Ituano,1,2023-03-02
Copa do Brasil,Brazil,Caldense,0,Ceará,3,2023-03-02
Copa do Brasil,Brazil,Jacuipense,1,Bahia,4,2023-03-02
Copa do Brasil,Brazil,Retrô,3,Avaí,2,2023-03-02
Copa do Brasil,Brazil,Águia Marabá,2,Botafogo,1,2023-03-02
Copa do Brasil,Brazil,Real Ariquemes,0,Criciúma,3,2023-03-02
Copa del Rey,Spain,Real Madrid,0,Barcelona,1,2023-03-02
Primera A,Colombia,Cali,0,Pereira,1,2023-03-02
Super League,Malaysia,Kuching FA,0,Selangor,5,2023-03-02
Super League,Malaysia,Sri Pahang,4,Kelantan,1,2023-03-02
Africa U20 Cup of Nations,Africa,Senegal,1,Benin,0,2023-03-02
Africa U20 Cup of Nations,Africa,Uganda,0,Nigeria,1,2023-03-02
Ligue 1,Algeria,HBCL,0,Belouizdad,1,2023-03-02
Super Copa,Argentina,Boca Juniors,3,Patronato,0,2023-03-02
AFC U20 Asian Cup,Asia,Korea Rep.,4,Oman,0,2023-03-02
AFC U20 Asian Cup,Asia,Tajikistan,0,Jordan,2,2023-03-02
Cup,Belgium,Antwerp,1,R. Union SG,0,2023-03-02
Mineiro 1,Brazil,Ipatinga,2,CAP,1,2023-03-02
Cearense 1,Brazil,Juazeiro,1,Barbalha,4,2023-03-02
Pernambucano 1,Brazil,Sport,5,Íbis,0,2023-03-02
Piauiense,Brazil,Parnahyba,3,FAC,0,2023-03-02
Paulista A2,Brazil,Linense,2,Rio Claro,1,2023-03-02
Paulista A2,Brazil,Portuguesa,0,Noroeste,4,2023-03-02
Paulista A2,Brazil,São Caetano,1,Taubaté,0,2023-03-02
Paulista A2,Brazil,Velo,2,Novorizontino,0,2023-03-02
Paulista A2,Brazil,XV Piracicaba,1,Comercial,0,2023-03-02
Paulista A3,Brazil,RB Brasil,1,Itapirense,1,2023-03-02
Paulista A3,Brazil,Osasco Audax,0,Capivariano,2,2023-03-02
Paulista A3,Brazil,Sertãozinho,1,Marília,3,2023-03-02
Paulista A3,Brazil,Grêmio Pr,2,Bandeirante,3,2023-03-02
Paulista A3,Brazil,São José,1,Votuporanguens,0,2023-03-02
Copa Verde,Brazil,Remo,4,Humaitá,1,2023-03-02
Copa Verde,Brazil,Cuiabá,3,Ceilândia,0,2023-03-02
Copa Verde,Brazil,São Raimundo R,6,São Francisco,0,2023-03-02
Primera B,Colombia,Fortaleza,1,Tigres,0,2023-03-02
Liga Femenina,Colombia,Boyacá Chicó,1,Industriales,1,2023-03-02
Liga Femenina,Colombia,Dep. Pasto,0,Nacional,3,2023-03-02
Liga Femenina,Colombia,Medellín,2,Llaneros,1,2023-03-02
Liga Femenina,Colombia,Real Santander,0,Pereira,3,2023-03-02
Cup,Cyprus,Nea Salamis,1,AEL,1,2023-03-02
Cup,Cyprus,Anorthosis,1,Olympiakos,1,2023-03-02
DBU Pokalen,Denmark,AaB,2,Viborg,0,2023-03-02
Primera Division,El Salvador,Dragón,2,Santa Tecla,0,2023-03-02
Primera Division,El Salvador,Marte,1,Once Deportivo,2,2023-03-02
Primera Division,El Salvador,FAS,1,Firpo,0,2023-03-02
Primera Division,El Salvador,Alianza,0,Isidro,0,2023-03-02
FA Youth Cup,England,Preston,1,Southampton,3,2023-03-02
Premier League International Cup,Europe,Everton,0,PSV,3,2023-03-02
Liga Nacional,Guatemala,Achuapa,4,Malacateco,3,2023-03-02
Liga Nacional,Guatemala,Cobán,1,Xinabajul,1,2023-03-02
Liga Nacional,Guatemala,Comunicaciones,0,Xelajú,0,2023-03-02
Liga Nacional,Guatemala,Antigua,2,Municipal,1,2023-03-02
Liga Nacional,Honduras,Marathón,0,Olancho,2,2023-03-02
Liga Nacional,Honduras,Real Sociedad,0,Olimpia,2,2023-03-02
Liga Nacional,Honduras,Motagua,4,UPNFM,3,2023-03-02
Liga Nacional,Honduras,Honduras,1,Vida,3,2023-03-02
Liga Nacional,Honduras,Victoria,1,Real España,3,2023-03-02
Magyar Kupa,Hungary,Debrecen,1,Puskás,3,2023-03-02
I-League,India,Real Kashmir,1,Kenkre,1,2023-03-02
I-League,India,TRAU,1,Gokulam Kerala,0,2023-03-02
Liga 1,Indonesia,Persita,2,PSS,1,2023-03-02
Liga de Expansión MX,Mexico,Correcaminos,0,Cimarrones,0,2023-03-02
Liga de Expansión MX,Mexico,Cancún,1,Morelia,0,2023-03-02
Liga de Expansión MX,Mexico,Dorados,2,Tepa,1,2023-03-02
KNVB Beker,Netherlands,PSV,3,ADO,1,2023-03-02
KNVB Beker,Netherlands,De Graafschap,0,Ajax,3,2023-03-02
Stars League,Qatar,Rayyan,1,Umm Salal,1,2023-03-02
Stars League,Qatar,Shamal,3,Qatar,0,2023-03-02
Stars League,Qatar,Al Duhail,3,Arabi,1,2023-03-02
Liga I,Romania,CFR,2,Arad,1,2023-03-02
Liga I,Romania,FCSB,4,Petrolul 52,1,2023-03-02
Saudi League,Saudi Arabia,Fateh,2,Tai,3,2023-03-02
Saudi League,Saudi Arabia,Feiha,2,Abha,0,2023-03-02
Saudi League,Saudi Arabia,Wehda,3,Hilal,3,2023-03-02
Super Liga,Serbia,Radnički Krag,0,TSC,2,2023-03-02
Super Liga,Serbia,Kolubara,1,Javor,0,2023-03-02
Cup,South Africa,Gallants,1,Mamelodi,3,2023-03-02
Schweizer Pokal,Switzerland,Rotkreuz,0,Servette,3,2023-03-02
Ligue 1,Tunisia,Monastir,1,Tataouine,0,2023-03-02
Ligue 1,Tunisia,USBG,1,Tunis,2,2023-03-02
