Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
La Liga,Spain,Athletic Club,4,Almería,0,2022-09-30
Bundesliga,Germany,Bayern München,4,Leverkusen,0,2022-09-30
Ligue 1,France,Angers,0,Marseille,3,2022-09-30
Championship,England,Hull,0,Luton,2,2022-09-30
First Division A,Belgium,Standard,0,Seraing,2,2022-09-30
Primeira Liga,Portugal,Sporting,3,Gil Vicente,1,2022-09-30
Primeira Liga,Portugal,Porto,4,Braga,1,2022-09-30
Superliga,Denmark,AaB,1,OB,1,2022-09-30
Primera A,Colombia,Santa Fe,1,Atl. Nacional,1,2022-09-30
Premier League,Ukraine,Veres Rivne,2,Rukh Vynnyky,2,2022-09-30
Premier League,Ukraine,Metalist 1925,2,Kolos,0,2022-09-30
2. Bundesliga,Germany,Hannover,1,Hamburg,2,2022-09-30
2. Bundesliga,Germany,Paderborn,1,Darmstadt 98,2,2022-09-30
Ekstraklasa,Poland,Radomiak,0,Cracovia,2,2022-09-30
Ekstraklasa,Poland,Wisła Płock,1,Piast,0,2022-09-30
League Two,England,Mansfield Town,2,Hartlepool,2,2022-09-30
Serie B,Italy,Cosenza,3,Como,1,2022-09-30
Superliga,Albania,Bylis,4,Erzeni,1,2022-09-30
Superliga,Albania,Teuta,0,Vllaznia,0,2022-09-30
Ligue 1,Algeria,RC Arbaâ,3,Bayadh,1,2022-09-30
Ligue 1,Algeria,US Biskra,1,NC Magra,1,2022-09-30
Premier League,Armenia,Ararat-Armenia,1,BKMA,0,2022-09-30
Premier League,Armenia,Ararat,0,Urartu,2,2022-09-30
2. Liga,Austria,Dornbirn,3,Austria II,1,2022-09-30
2. Liga,Austria,First Vienna,1,Kapfenberg,0,2022-09-30
2. Liga,Austria,Vorwärts,1,Horn,3,2022-09-30
2. Liga,Austria,St. Pölten,2,Amstetten,3,2022-09-30
Premier League,Belarus,Dnepr,1,Slutsk,2,2022-09-30
Premier League,Belarus,Gomel,1,Vitebsk,0,2022-09-30
Challenger Pro League,Belgium,Genk II,0,Dender,2,2022-09-30
Challenger Pro League,Belgium,Virton,3,Club Brugge II,3,2022-09-30
Primera División,Bolivia,Santa Cruz,1,Real Tomayapo,1,2022-09-30
Serie B,Brazil,Tombense,2,Novorizontino,0,2022-09-30
Serie B,Brazil,Vasco,1,Londrina,1,2022-09-30
First League,Bulgaria,Septemvri,1,Spartak Varna,1,2022-09-30
First League,Bulgaria,Cherno more,2,Botev Vratsa,1,2022-09-30
First League,Bulgaria,Botev,1,Slavia Sofia,0,2022-09-30
CSL,China PR,Changchun,1,Shenzhen,0,2022-09-30
Primera B,Colombia,Orsomarso,0,Fortaleza,4,2022-09-30
Primera División,Costa Rica,Guápiles,1,Pérez Zeledón,1,2022-09-30
Primera División,Costa Rica,SP. San José,2,San Carlos,1,2022-09-30
HNL,Croatia,Varaždin,1,Istra,1,2022-09-30
FNL,Czech Republic,Dukla,5,Vysočina,0,2022-09-30
FNL,Czech Republic,Příbram,5,Sigma II,0,2022-09-30
FNL,Czech Republic,Opava,1,Táborsko,0,2022-09-30
1. Division,Denmark,Hvidovre,1,Vejle,1,2022-09-30
Premier League 2,England,Brighton,4,Spurs,0,2022-09-30
