Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Süper Lig,Turkey,Fatih,3,Kasımpaşa,0,2023-06-06
Süper Lig,Turkey,Sivasspor,1,Kayseri,1,2023-06-06
Süper Lig,Turkey,Başakşehir,3,Trabzonspor,1,2023-06-06
Serie A,Brazil,Vasco,1,Flamengo,4,2023-06-06
Primera División,Uruguay,Maldonado,1,Fénix,1,2023-06-06
Primera División,Uruguay,City Torque,1,Def. Sporting,1,2023-06-06
Club Friendlies,World,Vissel Kobe,0,Barcelona,2,2023-06-06
Ligue 1,Algeria,ASO Chlef,0,NC Magra,1,2023-06-06
Ligue 1,Algeria,Bayadh,1,Belouizdad,3,2023-06-06
Ligue 1,Algeria,CS Constantine,2,RC Arbaâ,0,2023-06-06
Ligue 1,Algeria,HBCL,0,ES Sétif,4,2023-06-06
Ligue 1,Algeria,Kabylie,2,MC Alger,0,2023-06-06
Ligue 1,Algeria,Khenchela,0,Saoura,0,2023-06-06
Ligue 1,Algeria,Paradou,4,MC Oran,0,2023-06-06
Primera Nacional,Argentina,Racing Córdoba,0,Quilmes,1,2023-06-06
Copa Argentina,Argentina,Talleres,2,Chacarita,0,2023-06-06
Premier League,Armenia,Alashkert,1,Pyunik,2,2023-06-06
Premier League,Armenia,Urartu,1,Ararat,1,2023-06-06
Jugendliga U18,Austria,WAC,0,RB Akademie,7,2023-06-06
Serie C,Brazil,São Bernardo,1,Figueirense,0,2023-06-06
Serie D,Brazil,Trem,1,Princesa,1,2023-06-06
First League,Bulgaria,Botev,0,Arda,3,2023-06-06
First League,Bulgaria,Slavia Sofia,2,Lokomotiv Sf,0,2023-06-06
China League Two,China PR,Red Lions,2,BIT,1,2023-06-06
China League Two,China PR,Pterosaur,4,Billows,2,2023-06-06
China League Two,China PR,Istar,1,Haimen,1,2023-06-06
China U21 League,China PR,Dalian,2,Tianjin JMT,0,2023-06-06
China U21 League,China PR,Shandong,1,Changchun,1,2023-06-06
China U21 League,China PR,Shenhua,3,Cangzhou,1,2023-06-06
Liga Femenina,Colombia,Nacional,3,Medellín,1,2023-06-06
Liga Femenina,Colombia,América,4,La Equidad,1,2023-06-06
Liga Femenina,Colombia,Pereira,2,Dep. Cali,1,2023-06-06
Liga Femenina,Colombia,Santa Fe,7,Industriales,1,2023-06-06
Liga Pro,Ecuador,Dep. Cuenca,4,Delfin,0,2023-06-06
Premier League,Egypt,El Dakhleya,1,Haras,1,2023-06-06
Premier League,Egypt,Pharco,0,Pyramids,1,2023-06-06
Premier League,Egypt,Future,1,ENPPI,0,2023-06-06
Meistriliiga,Estonia,Kuressaare,0,Levadia,2,2023-06-06
Meistriliiga,Estonia,Kalju,1,Vaprus,0,2023-06-06
Play-offs 2/3,Germany,Bielefeld,1,Wiesbaden,2,2023-06-06
Play-offs 4/5,Germany,Memmingen,1,Ansbach,1,2023-06-06
Cup,Iceland,KA,2,Grindavík,1,2023-06-06
Cup,Iceland,KR,2,Stjarnan,1,2023-06-06
Liga 1,Indonesia,Bali United,1,PSM,1,2023-06-06
K League 1,Korea Republic,Suwon,1,Ulsan,3,2023-06-06
K League 1,Korea Republic,Pohang,2,Jeju Utd,1,2023-06-06
Virsliga,Latvia,Tukums,2,Auda,2,2023-06-06
A Lyga,Lithuania,Banga,1,Sūduva,0,2023-06-06
A Lyga,Lithuania,Riteriai,1,Kauno Žalgiris,1,2023-06-06
Play-offs 1/2,Netherlands,Almere,2,Emmen,0,2023-06-06
Toppserien,Norway,Arna-Bjørnar,1,Åsane,1,2023-06-06
Toppserien,Norway,Avaldsnes,1,Vålerenga,1,2023-06-06
Toppserien,Norway,Lillestrøm,1,Rosenborg,2,2023-06-06
Toppserien,Norway,Røa,1,Lyn,0,2023-06-06
Toppserien,Norway,Brann,0,Stabæk,0,2023-06-06
I Liga,Poland,Wisła,1,Puszcza,4,2023-06-06
I Liga,Poland,Nieciecza,2,Stal Rzeszów,0,2023-06-06
Premier League,Singapore,Albirex,3,Geylang,0,2023-06-06
Premier League,Singapore,Young Lions,3,Tanjong,4,2023-06-06
Superettan,Sweden,Helsingborg,2,Jönköpings S,2,2023-06-06
Superettan,Sweden,Örgryte,0,Landskrona,1,2023-06-06
Superettan,Sweden,Sundsvall,0,GAIS,3,2023-06-06
Svenska Cupen,Sweden,Katrineholms,1,Haninge,1,2023-06-06
Svenska Cupen,Sweden,Berga,3,Oskarshamn,0,2023-06-06
Play-offs 1/2,Switzerland,Stade-Lausanne,4,Sion,2,2023-06-06
Ligue 1,Tunisia,Tataouine,2,Club Africain,2,2023-06-06
3. Lig,Turkey,Orduspor 1967,0,Karaman FK,2,2023-06-06
MLS Next Pro,USA,Tacoma Def.,0,St. Louis II,2,2023-06-06
NWSL,USA,Angel City,1,Red Stars,2,2023-06-06
V.League 1,Vietnam,Sanna,0,Viettel,0,2023-06-06
V.League 1,Vietnam,SLNA,2,Ho Chi Minh,1,2023-06-06
Tournoi Maurice Revello,World,Qatar,0,Australia,0,2023-06-06
Tournoi Maurice Revello,World,Méditerranée,1,Mexico,2,2023-06-06
