Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Liga Profesional Argentina,Argentina,Banfield,1,River Plate,4,2023-06-13
Liga Profesional Argentina,Argentina,Instituto,1,Racing Club,1,2023-06-13
Liga Profesional Argentina,Argentina,Vélez,0,Argentinos,1,2023-06-13
Primera A,Colombia,Medellín,0,América,1,2023-06-13
Primera A,Colombia,Petrolera,0,Atl. Nacional,0,2023-06-13
Torneo Federal A,Argentina,Estudiantes SL,3,Atenas,0,2023-06-13
Prim B Metro,Argentina,Los Andes,0,Talleres,1,2023-06-13
Queensland NPL Women,Australia,Souths Utd NPL,0,FQ QAS,1,2023-06-13
Victoria NPL,Australia,South Melb,3,Dandenong,2,2023-06-13
Serie C,Brazil,Figueirense,1,Pouso Alegre,2,2023-06-13
Serie C,Brazil,Paysandu,1,São Bernardo,1,2023-06-13
Serie C,Brazil,Confiança,2,Náutico,2,2023-06-13
Primera B,Chile,U. Concepción,2,Puerto Montt,0,2023-06-13
Liga Pro,Ecuador,Emelec,0,Gualaceo,0,2023-06-13
Serie C,Italy,Foggia,1,Lecco,2,2023-06-13
Ettan,Sweden,Ahlafors,0,Trollhättan,4,2023-06-13
Svenska Cupen,Sweden,Göteborgs,0,Tvååker,2,2023-06-13
3. Lig,Turkey,Kestelspor,1,Karaman FK,2,2023-06-13
U18 National Team Friendlies,World,Portugal,0,England,0,2023-06-13
Tournoi Maurice Revello,World,Japan,1,Côte d'Ivoire,2,2023-06-13
Tournoi Maurice Revello,World,Panama,1,Morocco,1,2023-06-13
