Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Europa League,Europe,AEK,1,Rennes,2,2022-09-08
UEFA Europa League,Europe,Fenerbahçe,2,Dynamo Kyiv,1,2022-09-08
UEFA Europa League,Europe,HJK,0,Betis,2,2022-09-08
UEFA Europa League,Europe,Ludogorets,2,Roma,1,2022-09-08
UEFA Europa League,Europe,Malmö,0,Braga,2,2022-09-08
UEFA Europa League,Europe,PSV,1,Bodø/Glimt,1,2022-09-08
UEFA Europa League,Europe,Union Berlin,0,R. Union SG,1,2022-09-08
UEFA Europa League,Europe,Zürich,1,Arsenal,2,2022-09-08
UEFA Europa League,Europe,Crvena Zvezda,0,Monaco,1,2022-09-08
UEFA Europa League,Europe,Ferencváros,3,Trabzonspor,2,2022-09-08
UEFA Europa League,Europe,Freiburg,2,Qarabağ,1,2022-09-08
UEFA Europa League,Europe,Lazio,4,Feyenoord,2,2022-09-08
UEFA Europa League,Europe,Man Utd,0,Real Sociedad,1,2022-09-08
UEFA Europa League,Europe,Nantes,2,Olympiakos,1,2022-09-08
UEFA Europa League,Europe,Omonia,0,Sheriff,3,2022-09-08
UEFA Europa League,Europe,Sturm,1,Midtjylland,0,2022-09-08
UEFA Europa Conference League,Europe,Anderlecht,1,Silkeborg,0,2022-09-08
UEFA Europa Conference League,Europe,Austria,0,H Be'er Sheva,0,2022-09-08
UEFA Europa Conference League,Europe,Ballkani,1,CFR,1,2022-09-08
UEFA Europa Conference League,Europe,Fiorentina,1,RFS,1,2022-09-08
UEFA Europa Conference League,Europe,Hearts,0,Başakşehir,4,2022-09-08
UEFA Europa Conference League,Europe,Slovácko,3,Partizan,3,2022-09-08
UEFA Europa Conference League,Europe,Villarreal,4,Lech,3,2022-09-08
UEFA Europa Conference League,Europe,Nice,1,Köln,1,2022-09-08
UEFA Europa Conference League,Europe,Basel,3,Pyunik,1,2022-09-08
UEFA Europa Conference League,Europe,Dnipro-1,0,AZ,1,2022-09-08
UEFA Europa Conference League,Europe,Molde,0,Gent,0,2022-09-08
UEFA Europa Conference League,Europe,Shamrock,0,Djurgården,0,2022-09-08
UEFA Europa Conference League,Europe,Sivasspor,1,Slavia,1,2022-09-08
UEFA Europa Conference League,Europe,Slovan,0,Žalgiris,0,2022-09-08
UEFA Europa Conference League,Europe,Vaduz,0,Apollon,0,2022-09-08
UEFA Europa Conference League,Europe,West Ham,3,FCSB,1,2022-09-08
CONMEBOL Libertadores,South America,Flamengo,2,Vélez,1,2022-09-08
CONMEBOL Sudamericana,South America,Melgar,0,Ind. del Valle,3,2022-09-08
MLS,USA,NYCFC,1,Cincinnati,1,2022-09-08
Liga MX,Mexico,Puebla,2,Pachuca,2,2022-09-08
Liga MX,Mexico,Tigres,3,Toluca,1,2022-09-08
Liga MX,Mexico,Mazatlán,1,Atlas,0,2022-09-08
Liga MX,Mexico,Pumas,4,Querétaro,1,2022-09-08
Liga MX,Mexico,Tijuana,1,Chivas,2,2022-09-08
Primera División,Chile,Audax,2,Cobresal,2,2022-09-08
Copa Argentina,Argentina,Talleres,2,NOB,1,2022-09-08
Premier League,Armenia,Shirak,1,Van,1,2022-09-08
Primera División,Bolivia,Universitario,3,Santa Cruz,1,2022-09-08
Primera División,Bolivia,Bolívar,3,Blooming,0,2022-09-08
Primera División,Bolivia,Royal Pari,0,Real Tomayapo,1,2022-09-08
Serie B,Brazil,Ponte Preta,1,Sport,0,2022-09-08
Serie B,Brazil,Sampaio Corrêa,2,Novorizontino,1,2022-09-08
Copa Paulista,Brazil,São Caetano,2,Botafogo SP B,1,2022-09-08
Primera B,Chile,San Luis,0,Puerto Montt,3,2022-09-08
Primera B,Chile,Morning,1,Recoleta,2,2022-09-08
China League One,China PR,Kunshan,2,Jiading,0,2022-09-08
China League One,China PR,BSU,4,BIT,0,2022-09-08
China League One,China PR,Nantong,0,Hainiu,0,2022-09-08
China League One,China PR,Lushan,0,West Coast,2,2022-09-08
Primera B,Colombia,Cartagena,0,Tigres,1,2022-09-08
Primera B,Colombia,Bogotá,4,Boca,1,2022-09-08
Copa Colombia,Colombia,Millonarios,2,Medellín,2,2022-09-08
FNL,Czech Republic,Dukla,1,Varnsdorf,1,2022-09-08
Liga 1,Indonesia,Madura Utd,1,Bhayangkara,0,2022-09-08
Liga de Expansión MX,Mexico,Celaya,2,Morelia,0,2022-09-08
Liga de Expansión MX,Mexico,Venados FC,0,Mineros,1,2022-09-08
Liga de Expansión MX,Mexico,Dorados,2,Raya2,1,2022-09-08
Concacaf League,N/C America,Alianza,0,Alajuelense,1,2022-09-08
Saudi League,Saudi Arabia,Khaleej,0,Adalah,0,2022-09-08
Saudi League,Saudi Arabia,Shabab,4,Tai,0,2022-09-08
Saudi League,Saudi Arabia,Wehda,1,Abha,0,2022-09-08
USL Championship,USA,Atlanta Utd II,0,Memphis 901,4,2022-09-08
USL Championship,USA,Tulsa,2,Louisville,2,2022-09-08
USL Championship,USA,El Paso Loco,0,RGV FC Toros,2,2022-09-08
USL Championship,USA,Monterey Bay,1,Orange County,0,2022-09-08
USL League One,USA,Richmond,3,Tormenta,1,2022-09-08
US Open Cup,USA,Orlando,3,Sacramento,0,2022-09-08
