Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Astana,1,Dinamo Tbilisi,1,2023-07-12
UEFA Champions League,Europe,HJK,1,Larne,0,2023-07-12
UEFA Champions League,Europe,Häcken,3,TNS,1,2023-07-12
UEFA Champions League,Europe,Farul,1,Sheriff,0,2023-07-12
UEFA Champions League,Europe,Slovan,1,Swift,1,2023-07-12
UEFA Europa Conference League,Europe,Dudelange,2,St Pat's,1,2023-07-12
UEFA Europa Conference League,Europe,B36,0,Paide,0,2023-07-12
CONMEBOL Sudamericana,South America,Colo Colo,2,América MG,1,2023-07-12
CONMEBOL Sudamericana,South America,Barcelona,2,Estudiantes,1,2023-07-12
CONMEBOL Sudamericana,South America,Corinthians,1,Universitario,0,2023-07-12
Liga Profesional Argentina,Argentina,R. Central,2,Córdoba SdE,0,2023-07-12
Liga Profesional Argentina,Argentina,Independiente,0,NOB,2,2023-07-12
Liga Profesional Argentina,Argentina,Atl. Tucumán,2,Gimn La Plata,0,2023-07-12
Club Friendlies,World,Feyenoord,2,Club Brugge,0,2023-07-12
Club Friendlies,World,Man Utd,2,Leeds,0,2023-07-12
Club Friendlies,World,Rhynern,0,Dortmund,7,2023-07-12
Club Friendlies,World,Fenerbahçe,1,Crvena Zvezda,3,2023-07-12
COSAFA Cup,Africa,Angola,4,Lesotho,2,2023-07-12
COSAFA Cup,Africa,Mauritius,0,Mozambique,1,2023-07-12
Prim B Metro,Argentina,Colegiales,1,Urquiza,1,2023-07-12
Queensland NPL,Australia,Knights,3,Redlands Utd,0,2023-07-12
Copa de la División Profesional,Bolivia,Bolívar,4,Libertad,0,2023-07-12
Copa de la División Profesional,Bolivia,Always Ready,3,Vaca Díez,1,2023-07-12
Canadian Premier League,Canada,Wanderers,2,Pacific,1,2023-07-12
Copa Chile,Chile,Magallanes,3,Santa Cruz,0,2023-07-12
CSL,China PR,Changchun,2,Zhejiang,2,2023-07-12
CSL,China PR,Hainiu,5,Shenzhen,0,2023-07-12
CSL,China PR,Meizhou,3,Guoan,1,2023-07-12
CSL,China PR,Nantong,1,Dalian,1,2023-07-12
CSL,China PR,Port,3,Three Towns,1,2023-07-12
Premier League,Egypt,Ittihad,0,Mokawloon,0,2023-07-12
Veikkausliiga,Finland,Inter Turku,0,VPS,2,2023-07-12
Úrvalsdeild,Iceland,Valur,2,Fylkir,1,2023-07-12
1. Deild,Iceland,Grindavík,1,Thór,1,2023-07-12
1. Deild,Iceland,Afturelding,1,Thróttur R,0,2023-07-12
1. Deild,Iceland,Leiknir R,3,Ægir,2,2023-07-12
1. Deild,Iceland,Njardvík,1,Fjölnir,1,2023-07-12
Emperor Cup,Japan,F Marinos,1,Machida,4,2023-07-12
Emperor Cup,Japan,Avispa,2,Gifu,1,2023-07-12
Emperor Cup,Japan,Cerezo,3,Omiya,1,2023-07-12
Emperor Cup,Japan,Consadole,5,Verspah,2,2023-07-12
Emperor Cup,Japan,Kashima,1,Ventforet,1,2023-07-12
Emperor Cup,Japan,Kashiwa,2,Tokushima,0,2023-07-12
Emperor Cup,Japan,Kawasaki,2,Mito,1,2023-07-12
Emperor Cup,Japan,Kochi Utd,1,Yokohama,0,2023-07-12
Emperor Cup,Japan,Nagoya,1,Vegalta,1,2023-07-12
Emperor Cup,Japan,Sagan,3,Kumamoto,4,2023-07-12
Emperor Cup,Japan,Sanfrecce,0,Tochigi,2,2023-07-12
Emperor Cup,Japan,Shonan,2,Fagiano,0,2023-07-12
Emperor Cup,Japan,Tokyo,1,Tokyo Verdy,1,2023-07-12
Emperor Cup,Japan,Urawa,1,Montedio,0,2023-07-12
Emperor Cup,Japan,Vissel Kobe,5,Júbilo,2,2023-07-12
K League 1,Korea Republic,Ulsan,1,Incheon Utd,2,2023-07-12
K League 1,Korea Republic,Daejeon,2,Jeonbuk Motors,2,2023-07-12
K League 1,Korea Republic,Seoul,7,Suwon,2,2023-07-12
K League 1,Korea Republic,Suwon,1,Pohang,1,2023-07-12
NM Cupen,Norway,Molde,3,Sarpsborg,1,2023-07-12
NM Cupen,Norway,Vålerenga,3,Brann,2,2023-07-12
Premier League,Singapore,Balestier,4,Young Lions,2,2023-07-12
Premier League,Singapore,Geylang,0,Hougang Utd,2,2023-07-12
USL League One,USA,One Knoxville,2,Hailstorm,4,2023-07-12
MLS Next Pro,USA,New England II,3,Crown Legacy,1,2023-07-12
