Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Brighton,1,Man Utd,0,2023-05-04
La Liga,Spain,Girona,2,Mallorca,1,2023-05-04
La Liga,Spain,Sevilla,3,Espanyol,2,2023-05-04
La Liga,Spain,Athletic Club,0,Betis,1,2023-05-04
La Liga,Spain,Vallecano,2,Valladolid,1,2023-05-04
Serie A,Italy,Empoli,3,Bologna,1,2023-05-04
Serie A,Italy,Udinese,1,Napoli,1,2023-05-04
Championship,England,Huddersfield,1,Sheff Utd,0,2023-05-04
CONMEBOL Libertadores,South America,Cerro Porteño,0,Bolívar,4,2023-05-04
CONMEBOL Libertadores,South America,Internacional,2,Nacional,2,2023-05-04
CONMEBOL Libertadores,South America,Colo Colo,0,Boca Juniors,2,2023-05-04
CONMEBOL Libertadores,South America,Atl. Mineiro,2,Alianza Lima,0,2023-05-04
CONMEBOL Libertadores,South America,Barcelona,0,Palmeiras,2,2023-05-04
CONMEBOL Libertadores,South America,Medellín,4,Metropolitanos,2,2023-05-04
CONMEBOL Sudamericana,South America,Palestino,0,San Lorenzo,0,2023-05-04
CONMEBOL Sudamericana,South America,Guaraní,1,Emelec,1,2023-05-04
CONMEBOL Sudamericana,South America,Millonarios,1,América MG,1,2023-05-04
CONMEBOL Sudamericana,South America,Puerto Cabello,0,Tigre,3,2023-05-04
Concacaf Champions Cup,N/C America,León,3,Tigres,1,2023-05-04
Cup,Turkey,Başakşehir,1,Ankaragücü,0,2023-05-04
Premier League,Ukraine,Inhulets',0,Kryvbas KR,0,2023-05-04
Premier League,Ukraine,Metalist 1925,0,Rukh Vynnyky,0,2023-05-04
Premier League,Ukraine,Vorskla,1,Dynamo Kyiv,2,2023-05-04
Allsvenskan,Sweden,IFK Göteborg,6,Degerfors,0,2023-05-04
Allsvenskan,Sweden,Norrköping,2,Hammarby,0,2023-05-04
Allsvenskan,Sweden,Varberg,0,Malmö,6,2023-05-04
Allsvenskan,Sweden,Värnamo,0,Brommapojkarna,1,2023-05-04
CAF U17 Cup of Nations,Africa,Cameroon,0,Mali,2,2023-05-04
Queensland NPL Women,Australia,Gold Coast Utd,2,Olympic,1,2023-05-04
Serie B,Brazil,Ituano,3,ABC,0,2023-05-04
Serie B,Brazil,Juventude,1,Guarani,0,2023-05-04
Serie B,Brazil,Mirassol,0,Novorizontino,2,2023-05-04
Serie B,Brazil,Avaí,0,Vila Nova,3,2023-05-04
Serie C,Brazil,América RN,1,Erechim,2,2023-05-04
Serie C,Brazil,Brusque,1,Amazonas,0,2023-05-04
Serie C,Brazil,Paysandu,2,Aparecidense,1,2023-05-04
First League,Bulgaria,Pirin,2,Botev,4,2023-05-04
First League,Bulgaria,Hebar 1918,0,CSKA,4,2023-05-04
First League,Bulgaria,Levski,2,Septemvri,0,2023-05-04
Primera B,Chile,San Felipe,1,La Serena,1,2023-05-04
Primera B,Chile,Cobreloa,1,Iquique,0,2023-05-04
Primera B,Chile,San Marcos,5,U. Concepción,0,2023-05-04
Copa Colombia,Colombia,Jaguares,1,Cali,0,2023-05-04
Liga Femenina,Colombia,Millonarios,0,Santa Fe,2,2023-05-04
1. Division,Cyprus,AEL,3,Nea Salamis,3,2023-05-04
1. Division,Cyprus,Anorthosis,4,Olympiakos,1,2023-05-04
DBU Pokalen,Denmark,AaB,4,Silkeborg,1,2023-05-04
DBU Pokalen,Denmark,København,5,Nordsjælland,3,2023-05-04
Premier League,Egypt,Haras,2,Geish,3,2023-05-04
Premier League,Egypt,Mokawloon,1,National Bank,1,2023-05-04
Premier League,Egypt,Future,0,Pharco,0,2023-05-04
Primera Division,El Salvador,Dragón,0,Firpo,2,2023-05-04
Primera Division,El Salvador,Alianza,2,FAS,0,2023-05-04
U18 Premier League Cup,England,Aston Villa,1,Spurs,3,2023-05-04
Regionalliga,Germany,Türkgücü,0,Schweinfurt,3,2023-05-04
Super League 2,Greece,PAOK II,3,Niki,1,2023-05-04
Super League 2,Greece,Veria,1,PAO II,1,2023-05-04
Super League 2,Greece,Kifisia,3,AEK II,0,2023-05-04
Super League 2,Greece,Diagoras,2,Thesprotos,3,2023-05-04
Liga Nacional,Guatemala,Cobán,1,Comunicaciones,1,2023-05-04
Liga Nacional,Honduras,Motagua,1,Marathón,2,2023-05-04
Úrvalsdeild,Iceland,Stjarnan,0,Breidablik,2,2023-05-04
Úrvalsdeild,Iceland,Víkingur R,4,Keflavík,1,2023-05-04
J3 League,Japan,Kagoshima Utd,2,Giravanz,0,2023-05-04
J3 League,Japan,Sagamihara,1,Toyama,1,2023-05-04
J3 League,Japan,Vanraure,0,Imabari,1,2023-05-04
Virsliga,Latvia,RFS,2,Valmiera,1,2023-05-04
Virsliga,Latvia,Jelgava,1,Riga,3,2023-05-04
A Lyga,Lithuania,Kauno Žalgiris,0,Panevėžys,1,2023-05-04
Liga de Expansión MX,Mexico,Raya2,1,Atlante,1,2023-05-04
Liga de Expansión MX,Mexico,Tlaxcala,2,Tapatío,2,2023-05-04
Taça de Portugal,Portugal,Porto,3,Famalicão,2,2023-05-04
Stars League,Qatar,Qatar,2,Ahli,0,2023-05-04
Stars League,Qatar,Al Duhail,1,Sadd,3,2023-05-04
Stars League,Qatar,Arabi,3,Gharafa,0,2023-05-04
SWPL 1,Scotland,Celtic,0,Rangers,1,2023-05-04
Cup,Serbia,Radnik,0,Čukarički,1,2023-05-04
Cup,Serbia,TSC,4,Novi Pazar,0,2023-05-04
Cup,Serbia,Radnički Niš,0,Vojvodina,1,2023-05-04
1. SNL,Slovenia,Bravo,1,Tabor,1,2023-05-04
1. SNL,Slovenia,Koper,2,Domžale,3,2023-05-04
Damallsvenskan,Sweden,Hammarby,8,Kalmar,0,2023-05-04
Damallsvenskan,Sweden,Linköping,4,Brommapojkarna,0,2023-05-04
Damallsvenskan,Sweden,Örebro,0,Häcken,2,2023-05-04
Damallsvenskan,Sweden,Piteå,2,Norrköping,1,2023-05-04
Damallsvenskan,Sweden,Uppsala,1,Djurgården,1,2023-05-04
Ligue 1,Tunisia,USBG,3,Monastir,2,2023-05-04
USL Championship,USA,Miami,3,Legion,1,2023-05-04
USL League One,USA,Independence,1,Greenville,3,2023-05-04
USL League One,USA,One Knoxville,0,Forward,0,2023-05-04
NWSL Challenge Cup,USA,Courage,1,Gotham FC,1,2023-05-04
NWSL Challenge Cup,USA,Dash,2,Red Stars,0,2023-05-04
NWSL Challenge Cup,USA,Reign,0,Angel City,0,2023-05-04
