Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,St. Lucia,1,San Marino,1,2022-11-18
Friendlies,World,Cameroon,1,Panama,1,2022-11-18
Friendlies,World,Belgium,1,Egypt,2,2022-11-18
Friendlies,World,Bahrain,1,Serbia,5,2022-11-18
Premier League,Ukraine,Zorya,4,Oleksandria,1,2022-11-18
Ekstraklasa,Poland,Lechia,2,Górnik,1,2022-11-18
League One,England,Portsmouth,0,Derby,0,2022-11-18
Challenger Pro League,Belgium,Lommel,2,Genk II,1,2022-11-18
Challenger Pro League,Belgium,Virton,0,Standard,2,2022-11-18
FA Cup,China PR,Dongwu,2,Wuhan Yangtze,2,2022-11-18
FA Cup,China PR,Nanjing City,0,Port,5,2022-11-18
FA Cup,China PR,Dalian,0,Zhejiang,1,2022-11-18
Cup,Czech Republic,Slovácko,1,Mladá Boleslav,0,2022-11-18
Cup,Czech Republic,Karviná,0,Slavia,2,2022-11-18
Premier League Cup,England,Brentford,3,Peterborough,2,2022-11-18
Premier League Cup,England,Derby,1,Brighton,1,2022-11-18
Premier League Cup,England,Huddersfield,1,WBA,0,2022-11-18
Premier League Cup,England,Nottingham,1,Hull,0,2022-11-18
Regionalliga,Germany,M'gladbach II,1,Schalke II,1,2022-11-18
Regionalliga,Germany,Weiche,2,HSV II,3,2022-11-18
Regionalliga,Germany,Astoria,1,Bahlingen,1,2022-11-18
Regionalliga,Germany,Balingen,1,RW Koblenz,0,2022-11-18
Regionalliga,Germany,Offenbach,2,Trier,1,2022-11-18
Regionalliga,Germany,RW Oberhausen,1,Bocholt,1,2022-11-18
Super League 2,Greece,Kalamata,0,Panachaiki,0,2022-11-18
Indian Super League,India,East Bengal,2,Odisha,4,2022-11-18
I-League,India,Aizawl,0,Gokulam Kerala,1,2022-11-18
I-League,India,NEROCA,1,Sudeva,0,2022-11-18
Eerste Divisie,Netherlands,Eindhoven,3,Telstar,0,2022-11-18
Eerste Divisie,Netherlands,Helmond,0,De Graafschap,2,2022-11-18
Premiership,Northern Ireland,Ballymena Utd,0,Linfield,2,2022-11-18
Premiership,Northern Ireland,Larne,2,Dungannon,1,2022-11-18
Taça da Liga,Portugal,Arouca,1,Feirense,1,2022-11-18
Taça da Liga,Portugal,Belenenses,2,Boavista,3,2022-11-18
Cup,Singapore,Albirex,3,Balestier,2,2022-11-18
Segunda División,Spain,Granada,4,Albacete,0,2022-11-18
Challenge League,Switzerland,Xamax,1,Wil,1,2022-11-18
Challenge League,Switzerland,Bellinzona,1,Thun,3,2022-11-18
1. Lig,Turkey,Yeni Malatya,0,Pendik,3,2022-11-18
Premier League,Wales,Connah's Quay,3,Caernarfon,3,2022-11-18
Premier League,Wales,Aberystwyth,2,Pontypridd,1,2022-11-18
