Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Europa League,Europe,Betis,0,Man Utd,1,2023-03-16
UEFA Europa League,Europe,Fenerbahçe,1,Sevilla,0,2023-03-16
UEFA Europa League,Europe,Feyenoord,7,Shakhtar D,1,2023-03-16
UEFA Europa League,Europe,Freiburg,0,Juventus,2,2023-03-16
UEFA Europa League,Europe,Arsenal,1,Sporting,1,2023-03-16
UEFA Europa League,Europe,Ferencváros,0,Leverkusen,2,2023-03-16
UEFA Europa League,Europe,R. Union SG,3,Union Berlin,0,2023-03-16
UEFA Europa League,Europe,Real Sociedad,0,Roma,0,2023-03-16
UEFA Europa Conference League,Europe,Djurgården,0,Lech,3,2023-03-16
UEFA Europa Conference League,Europe,Sivasspor,1,Fiorentina,4,2023-03-16
UEFA Europa Conference League,Europe,Slovan,2,Basel,2,2023-03-16
UEFA Europa Conference League,Europe,AZ,2,Lazio,1,2023-03-16
UEFA Europa Conference League,Europe,Nice,3,Sheriff,1,2023-03-16
UEFA Europa Conference League,Europe,Villarreal,0,Anderlecht,1,2023-03-16
UEFA Europa Conference League,Europe,West Ham,4,AEK,0,2023-03-16
CONMEBOL Libertadores,South America,Medellín,2,Magallanes,0,2023-03-16
CONMEBOL Libertadores,South America,Atl. Mineiro,3,Millonarios,1,2023-03-16
Copa do Brasil,Brazil,Águia Marabá,0,Goiás,0,2023-03-16
Copa do Brasil,Brazil,Atlético GO,1,Volta Redonda,1,2023-03-16
Copa do Brasil,Brazil,Ituano,1,Ceará,1,2023-03-16
Copa do Brasil,Brazil,CRB,5,Operário,0,2023-03-16
Copa do Brasil,Brazil,Botafogo,7,Brasiliense,1,2023-03-16
Copa do Brasil,Brazil,Erechim,3,RB Bragantino,1,2023-03-16
Concacaf Champions Cup,N/C America,Real España,3,Whitecaps,2,2023-03-16
Concacaf Champions Cup,N/C America,Orlando,1,Tigres,1,2023-03-16
Concacaf Champions Cup,N/C America,Los Angeles,1,Alajuelense,2,2023-03-16
Super League,Malaysia,Negeri Seem.,2,Terengganu,1,2023-03-16
Super League,Malaysia,Perak,0,Sri Pahang,3,2023-03-16
Copa Argentina,Argentina,Argentinos,3,Armenio,0,2023-03-16
Copa Argentina,Argentina,San Lorenzo,3,S Resistencia,0,2023-03-16
Premier League,Armenia,L. Artsakh,0,Pyunik,6,2023-03-16
Premier League,Armenia,BKMA,0,Urartu,2,2023-03-16
Pernambucano 1,Brazil,Íbis,0,Náutico,4,2023-03-16
Sergipano 1,Brazil,Atlético SE,1,Itabaiana,0,2023-03-16
Sergipano 1,Brazil,Falcon,0,Confiança,2,2023-03-16
Sergipano 1,Brazil,Frei Paulista,1,Estanciano,0,2023-03-16
Sergipano 1,Brazil,Lagarto,2,Sergipe,2,2023-03-16
Copa Verde,Brazil,Vila Nova,0,Cuiabá,2,2023-03-16
Copa Verde,Brazil,São Raimundo R,1,Remo,0,2023-03-16
Copa Colombia,Colombia,Llaneros,1,Jaguares,1,2023-03-16
Copa Colombia,Colombia,Leones,0,Cali,0,2023-03-16
Copa Colombia,Colombia,Patriotas,0,Orsomarso,0,2023-03-16
1. Division,Cyprus,Doxa,2,Karmiotissa,0,2023-03-16
Meistriliiga,Estonia,Vaprus,1,Kalju,1,2023-03-16
Liga 1,Indonesia,Persija,1,PSIS,0,2023-03-16
Liga 1,Indonesia,Bali United,1,Madura Utd,1,2023-03-16
Serie C,Italy,Fidelis Andria,0,Crotone,0,2023-03-16
Serie C,Italy,Catanzaro,3,Monterosi,0,2023-03-16
Liga de Expansión MX,Mexico,Alebrijes,2,Leones Negros,2,2023-03-16
Liga de Expansión MX,Mexico,Morelia,1,Raya2,0,2023-03-16
Liga de Expansión MX,Mexico,Dorados,0,Atlante,0,2023-03-16
Premier Division,Republic of Ireland,Drogheda,0,Dundalk,1,2023-03-16
Liga I,Romania,Sepsi,4,U Craiova 1948,0,2023-03-16
Saudi League,Saudi Arabia,Khaleej,2,Tai,2,2023-03-16
1. SNL,Slovenia,Tabor,0,Gorica,1,2023-03-16
1. SNL,Slovenia,Mura,1,Koper,2,2023-03-16
USL Championship,USA,El Paso Loco,1,Switchbacks,2,2023-03-16
