Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Serie A,Italy,Sassuolo,1,Fiorentina,3,2023-06-02
Copa do Brasil,Brazil,São Paulo,1,Sport,3,2023-06-02
Copa do Brasil,Brazil,Flamengo,2,Fluminense,0,2023-06-02
Liga Profesional Argentina,Argentina,Sarmiento,0,NOB,0,2023-06-02
Liga Profesional Argentina,Argentina,Arsenal,1,Boca Juniors,0,2023-06-02
Primera A,Colombia,Pasto,0,Petrolera,0,2023-06-02
Primera A,Colombia,Atl. Nacional,1,Águilas D,0,2023-06-02
Primera División,Uruguay,Liverpool,3,Racing,2,2023-06-02
Bundesliga,Austria,A Lustenau,5,Hartberg,1,2023-06-02
Bundesliga,Austria,Ried,1,WAC,2,2023-06-02
Bundesliga,Austria,WSG Tirol,1,Altach,1,2023-06-02
Serie B,Italy,Bari,1,Südtirol,0,2023-06-02
Ligue 2,France,Amiens,1,Laval,2,2023-06-02
Ligue 2,France,Bordeaux,N/A,Rodez,N/A,2023-06-02
Ligue 2,France,Grenoble,0,Guingamp,2,2023-06-02
Ligue 2,France,Le Havre,1,Dijon,0,2023-06-02
Ligue 2,France,Metz,3,Bastia,2,2023-06-02
Ligue 2,France,Nîmes,3,Sochaux,1,2023-06-02
Ligue 2,France,Niort,3,QRM,3,2023-06-02
Ligue 2,France,Paris,1,Annecy,0,2023-06-02
Ligue 2,France,Pau,1,Caen,0,2023-06-02
Ligue 2,France,Saint-Étienne,2,Valenciennes,0,2023-06-02
Super League,Malaysia,Kedah,2,Sabah,1,2023-06-02
Super League,Malaysia,Kelantan Utd,4,Kelantan,1,2023-06-02
Premier League,Armenia,Pyunik,0,Urartu,1,2023-06-02
Queensland NPL,Australia,Moreton Bay,5,Olympic,0,2023-06-02
Queensland NPL Women,Australia,Souths Utd NPL,1,Capalaba,1,2023-06-02
Victoria NPL,Australia,Knights,1,South Melb,2,2023-06-02
Victoria NPL,Australia,Green Gully,3,Bentleigh,1,2023-06-02
Victoria NPL,Australia,Heidelberg,3,St. Albans,0,2023-06-02
Victoria NPL,Australia,Oakleigh,2,Dandenong,1,2023-06-02
Victoria NPL Women,Australia,Preston Lions,3,Alamein,3,2023-06-02
New South Wales NPL,Australia,Sutherland,0,Mariners,0,2023-06-02
Premier League,Bangladesh,Abahani Dhaka,3,Jamal,0,2023-06-02
Premier League,Bangladesh,Uttara,1,Russel,1,2023-06-02
Premier League,Bangladesh,Kings,2,Mohammedan,1,2023-06-02
Premier League,Belarus,Slavia,1,Naftan,0,2023-06-02
Premier League,Belarus,Dinamo Brest,1,Minsk,0,2023-06-02
First League,Bulgaria,Loko Plovdiv,2,Cherno more,1,2023-06-02
Primera B,Chile,San Marcos,3,Barnechea,1,2023-06-02
CSL,China PR,Guoan,4,Changchun,3,2023-06-02
CSL,China PR,Zhejiang,3,Shenzhen,0,2023-06-02
China U21 League,China PR,Henan,2,Rongcheng,3,2023-06-02
China U21 League,China PR,Zhejiang,0,Guoan,2,2023-06-02
China U21 League,China PR,Shenzhen,2,Port,3,2023-06-02
Primera B,Colombia,Patriotas,2,Cúcuta,2,2023-06-02
Primera B,Colombia,Valledupar,0,Cortuluá,1,2023-06-02
1. Division,Denmark,HB Køge,4,Fremad Amager,2,2023-06-02
1. Division,Denmark,Hillerød,0,Hobro,0,2023-06-02
1. Division,Denmark,Nykøbing,1,Fredericia,5,2023-06-02
