Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
La Liga,Spain,Girona,0,Atlético,1,2023-03-13
Serie A,Italy,Milan,1,Salernitana,1,2023-03-13
Friendlies,World,Guatemala,1,Panama,1,2023-03-13
MLS,USA,Los Angeles,4,New England,0,2023-03-13
A-League Men,Australia,Mel Victory,1,Western United,2,2023-03-13
Süper Lig,Turkey,İstanbulspor,3,Sivasspor,0,2023-03-13
Liga MX,Mexico,Pachuca,1,Monterrey,2,2023-03-13
Liga MX,Mexico,Santos Laguna,3,Tijuana,2,2023-03-13
Liga MX,Mexico,Juárez,1,Necaxa,1,2023-03-13
Liga Profesional Argentina,Argentina,Estudiantes,2,Huracán,1,2023-03-13
Liga Profesional Argentina,Argentina,River Plate,3,Godoy Cruz,0,2023-03-13
Liga Profesional Argentina,Argentina,Banfield,1,Boca Juniors,0,2023-03-13
Liga Profesional Argentina,Argentina,R. Central,1,Unión,1,2023-03-13
Primeira Liga,Portugal,Famalicão,1,Casa Pia,0,2023-03-13
Superliga,Denmark,Randers,1,AGF,2,2023-03-13
Primera A,Colombia,Águilas D,2,Pereira,1,2023-03-13
Primera A,Colombia,Junior,1,Envigado,2,2023-03-13
Primera A,Colombia,Petrolera,2,Magdalena,1,2023-03-13
Primera División,Uruguay,Peñarol,2,City Torque,2,2023-03-13
Primera División,Uruguay,River Plate,3,Maldonado,1,2023-03-13
Primera División,Chile,Colo Colo,0,U. de Chile,0,2023-03-13
Ekstraklasa,Poland,Wisła Płock,1,Widzew,1,2023-03-13
Ligue 2,France,Metz,1,Le Havre,1,2023-03-13
Super League,Malaysia,Kelantan Utd,2,Kedah,3,2023-03-13
Ligue 1,Algeria,USM Alger,3,HBCL,0,2023-03-13
Primera Nacional,Argentina,Chaco,1,Chacarita,1,2023-03-13
Primera Nacional,Argentina,Villa Dálmine,2,Racing Córdoba,1,2023-03-13
Primera Nacional,Argentina,Almagro,0,Nueva Chicago,0,2023-03-13
Primera Nacional,Argentina,Independiente,1,Tristán Suárez,3,2023-03-13
