Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Europa Conference League,Europe,Slovácko,0,Köln,1,2022-10-28
La Liga,Spain,Mallorca,1,Espanyol,1,2022-10-28
Bundesliga,Germany,Bremen,1,Hertha BSC,0,2022-10-28
Ligue 1,France,Lens,3,Toulouse,0,2022-10-28
Championship,England,Birmingham,2,QPR,0,2022-10-28
A-League Men,Australia,Wanderers,2,Newcastle,0,2022-10-28
Süper Lig,Turkey,Fatih,0,Galatasaray,2,2022-10-28
Liga MX,Mexico,Toluca,1,Pachuca,5,2022-10-28
First Division A,Belgium,Genk,3,Mechelen,1,2022-10-28
Serie A,Brazil,Fortaleza,3,Coritiba,1,2022-10-28
Serie A,Brazil,São Paulo,2,Atlético GO,1,2022-10-28
Serie A,Brazil,Atl. Mineiro,1,Juventude,0,2022-10-28
Serie A,Brazil,Cuiabá,1,Avaí,0,2022-10-28
Primeira Liga,Portugal,Paços Ferreira,0,Marítimo,1,2022-10-28
Superliga,Denmark,Nordsjælland,2,Horsens,0,2022-10-28
Premier League,Ukraine,Metalist 1925,0,Zorya,3,2022-10-28
2. Bundesliga,Germany,Greuther Fürth,1,Bielefeld,0,2022-10-28
2. Bundesliga,Germany,Magdeburg,1,Heidenheim,1,2022-10-28
Ekstraklasa,Poland,Miedź,2,Pogoń,4,2022-10-28
Ekstraklasa,Poland,Górnik,3,Widzew,0,2022-10-28
National League,England,Barnet,1,Scunthorpe,1,2022-10-28
Serie B,Italy,Bari,0,Ternana,0,2022-10-28
Championship,Scotland,Morton,4,Inverness,0,2022-10-28
Championship,Scotland,Queen's Park,2,Dundee,2,2022-10-28
2. Liga,Austria,Amstetten,2,GAK,2,2022-10-28
2. Liga,Austria,First Vienna,4,Vorwärts,0,2022-10-28
2. Liga,Austria,St. Pölten,5,Austria II,0,2022-10-28
Challenger Pro League,Belgium,Deinze,4,Standard,1,2022-10-28
Challenger Pro League,Belgium,Lommel,3,Virton,1,2022-10-28
Primera División,Bolivia,Aurora,N/A,Real Tomayapo,N/A,2022-10-28
Primera División,Bolivia,Nacional,N/A,Universitario,N/A,2022-10-28
Primera División,Bolivia,Universitario,N/A,Wilstermann,N/A,2022-10-28
Primera División,Bolivia,Santa Cruz,N/A,Independiente,N/A,2022-10-28
Serie B,Brazil,Novorizontino,1,Cruzeiro,4,2022-10-28
Serie B,Brazil,Vasco,2,Sampaio Corrêa,3,2022-10-28
Copa Verde,Brazil,Goiás,2,Noroeste,2,2022-10-28
First League,Bulgaria,Pirin,0,Loko Plovdiv,0,2022-10-28
First League,Bulgaria,Arda,1,CSKA,3,2022-10-28
China League One,China PR,Liaoning,2,Tianshan,2,2022-10-28
China League One,China PR,Pingguo Haliao,0,West Coast,0,2022-10-28
Primera B,Colombia,Llaneros,2,Barranquilla,0,2022-10-28
HNL,Croatia,Šibenik,1,Varaždin,2,2022-10-28
1. Division,Cyprus,Akritas,0,AEL,3,2022-10-28
FNL,Czech Republic,Sigma II,2,Vyškov,2,2022-10-28
1. Division,Denmark,Helsingør,0,Vendsyssel,0,2022-10-28
Super Cup,Egypt,Zamalek,0,Ahly,2,2022-10-28
Primera Division,El Salvador,Isidro,1,Jocoro,1,2022-10-28
Premier League 2,England,Fulham,3,Blackburn,0,2022-10-28
UEFA U17 Championship Qualification,Europe,Israel,1,Lithuania,1,2022-10-28
UEFA U17 Championship Qualification,Europe,France,4,Macedonia,0,2022-10-28
UEFA U17 Championship Qualification,Europe,Iceland,3,Luxembourg,1,2022-10-28
UEFA U17 Championship Qualification,Europe,England,6,Georgia,2,2022-10-28
Feminine Division 1,France,Montpellier,1,Paris,3,2022-10-28
3. Liga,Germany,Wiesbaden,1,Duisburg,3,2022-10-28
Regionalliga,Germany,Augsburg II,2,Türkgücü,0,2022-10-28
Regionalliga,Germany,Hannover II,5,Werder II,2,2022-10-28
Regionalliga,Germany,Babelsberg,0,BAK,0,2022-10-28
Regionalliga,Germany,BFC Dynamo,3,Halberstadt,2,2022-10-28
Regionalliga,Germany,Lok Leipzig,2,Luckenwalde,0,2022-10-28
Regionalliga,Germany,Hoffenheim II,4,SGV Freiberg,1,2022-10-28
Regionalliga,Germany,Wormatia,1,Aalen,1,2022-10-28
Regionalliga,Germany,Jeddeloh,1,Rehden,0,2022-10-28
Regionalliga,Germany,Lübeck,2,Drochtersen,0,2022-10-28
Regionalliga,Germany,Kickers Emden,1,BW Lohne,6,2022-10-28
Frauen Bundesliga,Germany,Duisburg,2,Köln,1,2022-10-28
NB I,Hungary,Mezőkövesd,1,Kisvárda,1,2022-10-28
Indian Super League,India,Kerala,0,Mumbai,2,2022-10-28
Persian Gulf Pro League,Iran,Havadar,0,Esteghlal,1,2022-10-28
Persian Gulf Pro League,Iran,Rafsanjan,0,Sepahan,0,2022-10-28
Persian Gulf Pro League,Iran,Aluminium Arak,3,Nassaji,0,2022-10-28
Persian Gulf Pro League,Iran,Zob Ahan,5,Naft MIS,1,2022-10-28
Super Liga,Moldova,CSF Bălți,4,Sf. Gheorghe,0,2022-10-28
Eerste Divisie,Netherlands,Almere,3,Heracles,2,2022-10-28
Eerste Divisie,Netherlands,De Graafschap,2,TOP Oss,0,2022-10-28
Eerste Divisie,Netherlands,Den Bosch,3,NAC,2,2022-10-28
Eerste Divisie,Netherlands,Eindhoven,2,PSV II,2,2022-10-28
Eerste Divisie,Netherlands,Helmond,2,ADO,1,2022-10-28
Eerste Divisie,Netherlands,Roda,4,Utrecht II,1,2022-10-28
Eerste Divisie,Netherlands,Telstar,2,Dordrecht,2,2022-10-28
Eerste Divisie,Netherlands,VVV,1,AZ II,2,2022-10-28
Eerste Divisie,Netherlands,Zwolle,0,MVV,1,2022-10-28
Eredivisie Women,Netherlands,ADO,0,Twente,1,2022-10-28
Eredivisie Women,Netherlands,Excelsior,2,Telstar,2,2022-10-28
Eredivisie Women,Netherlands,Fortuna,5,Heerenveen,1,2022-10-28
Eredivisie Women,Netherlands,PSV,4,Zwolle,0,2022-10-28
Premiership,Northern Ireland,Glenavon,3,Ballymena Utd,2,2022-10-28
Premiership,Northern Ireland,Glentoran,4,Larne,0,2022-10-28
Division Profesional,Paraguay,Cerro Porteño,2,Caballero JLM,1,2022-10-28
Primera División,Peru,UTC Cajamarca,1,Universitario,1,2022-10-28
I Liga,Poland,Nieciecza,3,Resovia,0,2022-10-28
I Liga,Poland,Z Sosnowiec,1,Wisła,2,2022-10-28
Premier Division,Republic of Ireland,Dundalk,2,Bohemians,1,2022-10-28
Premier Division,Republic of Ireland,Shelbourne,6,Drogheda,0,2022-10-28
Premier Division,Republic of Ireland,Sligo,1,St Pat's,0,2022-10-28
Premier Division,Republic of Ireland,Finn Harps,1,UCD,3,2022-10-28
Liga I,Romania,Chindia,2,Botoșani,2,2022-10-28
Liga I,Romania,U Craiova 1948,1,Farul,2,2022-10-28
Cup,Singapore,Geylang,2,Tampines,3,2022-10-28
Cup,Singapore,Tanjong,3,Hougang Utd,1,2022-10-28
Super Liga,Slovakia,Zlaté Moravce,4,Žilina,0,2022-10-28
1. SNL,Slovenia,Domžale,5,Gorica,1,2022-10-28
PSL,South Africa,Maritzburg Utd,0,Arrows,2,2022-10-28
CONMEBOL Libertadores Femenina,South America,Dep. Cali,0,América,5,2022-10-28
Segunda División,Spain,Tenerife,0,Zaragoza,2,2022-10-28
Damallsvenskan,Sweden,Linköping,4,Kristianstad,1,2022-10-28
Challenge League,Switzerland,Xamax,2,Thun,2,2022-10-28
Challenge League,Switzerland,Yverdon,4,Lausanne,0,2022-10-28
Challenge League,Switzerland,Stade-Lausanne,2,Aarau,1,2022-10-28
Challenge League,Switzerland,Wil,4,Schaffhausen,3,2022-10-28
Thai League 1,Thailand,Police Tero,2,Nong Bua,1,2022-10-28
Thai League 2,Thailand,Uthai Thani,1,Kasetsart,1,2022-10-28
1. Lig,Turkey,Altınordu,0,Yeni Malatya,3,2022-10-28
Persha Liga,Ukraine,Kremin',1,LNZ Cherkasy,1,2022-10-28
Persha Liga,Ukraine,Epitsentr,3,Dinaz V.,2,2022-10-28
V.League 1,Vietnam,Thanh Hóa,1,Ho Chi Minh,2,2022-10-28
V.League 1,Vietnam,HAGL,1,Binh Dinh,1,2022-10-28
V.League 1,Vietnam,Sai Gon,0,Hai Phong,1,2022-10-28
Premier League,Wales,Connah's Quay,3,Newtown,1,2022-10-28
Premier League,Wales,Aberystwyth,2,Flint Town Utd,1,2022-10-28
