Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Serie A,Brazil,América MG,1,Internacional,2,2023-06-26
Serie A,Brazil,RB Bragantino,2,Goiás,0,2023-06-26
Serie A,Brazil,Santos,2,Flamengo,3,2023-06-26
Liga Profesional Argentina,Argentina,R. Central,1,Colón,1,2023-06-26
Liga Profesional Argentina,Argentina,Sarmiento,4,Atl. Tucumán,1,2023-06-26
Concacaf Gold Cup,N/C America,Haiti,2,Qatar,1,2023-06-26
Concacaf Gold Cup,N/C America,Mexico,4,Honduras,0,2023-06-26
Super League,Malaysia,Kelantan Utd,0,Sabah,3,2023-06-26
Super League,Malaysia,Negeri Seem.,1,Pulau Pinang,1,2023-06-26
Primera Nacional,Argentina,Rafaela,1,Atlanta,0,2023-06-26
Primera Nacional,Argentina,Flandria,1,Gim Mendoza,1,2023-06-26
AFC U17 Asian Cup,Asia,Japan,3,Australia,1,2023-06-26
AFC U17 Asian Cup,Asia,Saudi Arabia,0,Uzbekistan,2,2023-06-26
Victoria NPL Women,Australia,Bulleen,1,South Melb,1,2023-06-26
Primera División,Bolivia,Bolívar,3,Santa Cruz,0,2023-06-26
Primera División,Bolivia,Wilstermann,3,O. Petrolero,2,2023-06-26
Serie B,Brazil,Guarani,2,Vitória,0,2023-06-26
Serie C,Brazil,São José RS,2,São Bernardo,2,2023-06-26
Canadian Premier League,Canada,Forge,4,Atlético,3,2023-06-26
Copa Chile,Chile,Cobreloa,2,Antofagasta,0,2023-06-26
Copa Chile,Chile,Iquique,0,San Marcos,4,2023-06-26
Liga Femenina,Colombia,Santa Fe,2,América,0,2023-06-26
Virsliga,Latvia,Daugavpils,3,Tukums,1,2023-06-26
Campeón de Campeones,Mexico,Pachuca,1,Tigres,2,2023-06-26
2. Division,Norway,Arendal,3,Aalesund II,1,2023-06-26
2. Division,Norway,Ullern,1,Godset II,1,2023-06-26
2. Division,Norway,Lyn,4,Vålerenga II,0,2023-06-26
Primera División,Peru,Cusco,2,UTC Cajamarca,1,2023-06-26
Premier Division,Republic of Ireland,Dundalk,1,St Pat's,1,2023-06-26
Premier Division,Republic of Ireland,Shamrock,1,Derry,0,2023-06-26
Ettan,Sweden,Trollhättan,3,Tvååker,4,2023-06-26
Svenska Cupen,Sweden,Torestorp,0,Falkenberg,11,2023-06-26
Damallsvenskan,Sweden,Djurgården,2,Brommapojkarna,2,2023-06-26
Damallsvenskan,Sweden,Norrköping,0,Linköping,0,2023-06-26
Ligue 1,Tunisia,Olympique Béja,1,Monastir,3,2023-06-26
MLS Next Pro,USA,Columbus II,1,Huntsville,0,2023-06-26
MLS Next Pro,USA,Crown Legacy,4,Chicago Fire,2,2023-06-26
MLS Next Pro,USA,Houston II,1,Earthquakes II,2,2023-06-26
MLS Next Pro,USA,New York RB II,3,Cincinnati II,1,2023-06-26
MLS Next Pro,USA,Sporting KC II,1,North Texas,1,2023-06-26
MLS Next Pro,USA,Rapids II,5,LA Galaxy II,1,2023-06-26
MLS Next Pro,USA,Atlanta Utd II,4,NYCFC II,2,2023-06-26
MLS Next Pro,USA,Timbers2,2,Real Monarchs,3,2023-06-26
MLS Next Pro,USA,Tacoma Def.,1,Austin II,0,2023-06-26
NWSL,USA,Gotham FC,2,Red Stars,1,2023-06-26
NWSL,USA,Angel City,0,Dash,0,2023-06-26
