Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Süper Lig,Turkey,Demirspor,2,Fatih,1,2022-12-25
Süper Lig,Turkey,Gaziantep,1,Beşiktaş,1,2022-12-25
Süper Lig,Turkey,Konyaspor,2,Alanyaspor,2,2022-12-25
Süper Lig,Turkey,Galatasaray,2,İstanbulspor,1,2022-12-25
Premier League,Egypt,Ismaily,0,Masry,1,2022-12-25
Premier League,Egypt,Mokawloon,0,Zamalek,0,2022-12-25
Premier League,Egypt,Ahly,0,Smouha,0,2022-12-25
Persian Gulf Pro League,Iran,Tractor,0,Mes Kerman,0,2022-12-25
Persian Gulf Pro League,Iran,Persepolis,0,Paykan,0,2022-12-25
Persian Gulf Pro League,Iran,Sanat Naft,0,Esteghlal,1,2022-12-25
Ligat Ha'al,Israel,Sakhnin,1,Hapoel TA,1,2022-12-25
WE League,Japan,Leonessa,1,Parceiro,0,2022-12-25
WE League,Japan,Elfen,1,Nojima Stella,2,2022-12-25
WE League,Japan,Urawa,2,Sendai,0,2022-12-25
Saudi League,Saudi Arabia,Damak,0,Wehda,0,2022-12-25
Saudi League,Saudi Arabia,Adalah,0,Abha,2,2022-12-25
Saudi League,Saudi Arabia,Ittifaq,1,Khaleej,0,2022-12-25
Ligue 1,Tunisia,EOSB,0,Club Africain,1,2022-12-25
Ligue 1,Tunisia,Sfax,1,Bizertin,0,2022-12-25
1. Lig,Turkey,Keçiörengücü,2,Eyüp,1,2022-12-25
1. Lig,Turkey,Boluspor,3,Erzurumspor,1,2022-12-25
1. Lig,Turkey,Gençlerbirliği,2,Bandırma,5,2022-12-25
1. Lig,Turkey,Samsunspor,2,Adanaspor,1,2022-12-25
Pro League,United Arab Emirates,Al Wahda,0,Ajman,1,2022-12-25
Pro League,United Arab Emirates,Dibba Fujairah,0,Sharjah,2,2022-12-25
Pro League,United Arab Emirates,Khorfakkan,2,Kalba,1,2022-12-25
Pro League,United Arab Emirates,Shabab Al Ahli,1,Bani Yas,2,2022-12-25
