Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Qarabağ,0,Viktoria Plzeň,0,2022-08-17
UEFA Champions League,Europe,Dynamo Kyiv,0,Benfica,2,2022-08-17
UEFA Champions League,Europe,M Haifa,3,Crvena Zvezda,2,2022-08-17
UEFA Europa Conference League,Europe,Djurgården,3,APOEL,0,2022-08-17
Championship,England,Stoke,2,Middlesbrough,2,2022-08-17
Championship,England,Reading,3,Blackburn,0,2022-08-17
Championship,England,Sheff Utd,2,Sunderland,1,2022-08-17
Championship,England,West Bromwich,0,Cardiff,0,2022-08-17
MLS,USA,Los Angeles,1,DC United,0,2022-08-17
Liga MX,Mexico,Atlas,0,Juárez,1,2022-08-17
Liga MX,Mexico,Mazatlán,1,Querétaro,1,2022-08-17
Liga MX,Mexico,Puebla,2,Necaxa,2,2022-08-17
Liga Profesional Argentina,Argentina,San Lorenzo,2,Platense,0,2022-08-17
Liga Profesional Argentina,Argentina,Independiente,1,Huracán,1,2022-08-17
Liga Profesional Argentina,Argentina,NOB,2,Lanús,0,2022-08-17
Liga Profesional Argentina,Argentina,Tigre,0,Atl. Tucumán,0,2022-08-17
National League,England,Solihull,1,York,1,2022-08-17
Super League,Malaysia,Sarawak Utd,0,PJ City,0,2022-08-17
Super League,Malaysia,Kedah,1,Sabah,1,2022-08-17
Super League,Malaysia,Selangor,0,Terengganu,2,2022-08-17
Primera Nacional,Argentina,Agropecuario,2,Güemes,0,2022-08-17
AFC Cup,Asia,Khujand,0,Sogdiana,4,2022-08-17
Australia Cup,Australia,Adelaide City,2,Adelaide Utd,2,2022-08-17
Australia Cup,Australia,Avondale,2,Brisbane,2,2022-08-17
Australia Cup,Australia,Melbourne City,1,Wellington,2,2022-08-17
Australia Cup,Australia,Oakleigh,5,Brisbane City,3,2022-08-17
Queensland NPL,Australia,Roar,1,Knights,3,2022-08-17
Queensland NPL,Australia,Peninsula,1,Lightning,2,2022-08-17
New South Wales NPL Women,Australia,Illawarra St.,1,Bankstown City,2,2022-08-17
Serie B,Brazil,Londrina,1,Bahia,1,2022-08-17
Copa Paulista,Brazil,Noroeste,2,Botafogo SP B,0,2022-08-17
Primera B,Chile,Wanderers,3,Temuco,0,2022-08-17
Copa Chile,Chile,Audax,0,Univ Católica,2,2022-08-17
Copa Chile,Chile,U. Concepción,0,Magallanes,2,2022-08-17
CSL,China PR,Shenhua,0,Rongcheng,2,2022-08-17
CSL,China PR,Henan,0,Three Towns,3,2022-08-17
CSL,China PR,Meizhou,2,Guangzhou City,1,2022-08-17
CSL,China PR,Wuhan Yangtze,1,Guoan,4,2022-08-17
China League One,China PR,Jiuniu,0,Shaanxi Chang.,3,2022-08-17
China League One,China PR,Kunshan,0,Nantong,0,2022-08-17
China League One,China PR,Hainiu,2,Dongwu,1,2022-08-17
Primera B,Colombia,Huila,1,Boyacá Chicó,1,2022-08-17
Primera B,Colombia,Cartagena,2,Real Santander,2,2022-08-17
1. Division,Denmark,Hillerød,2,Fredericia,1,2022-08-17
1. Division,Denmark,Vejle,6,Næstved,0,2022-08-17
Premier League,Egypt,ENPPI,0,Geish,1,2022-08-17
Premier League,Egypt,Sharqia Dokhan,0,Ahly,0,2022-08-17
Premier League Cup,England,Arsenal,2,Swansea,1,2022-08-17
Premier League Cup,England,Brighton,0,Bournemouth,3,2022-08-17
Meistriliiga,Estonia,Paide,4,Vaprus,2,2022-08-17
Regionalliga,Germany,Lübeck,4,Hannover II,1,2022-08-17
Regionalliga,Germany,Havelse,1,Bremer SV,1,2022-08-17
Regionalliga,Germany,Phönix Lübeck,0,Teutonia Ott.,1,2022-08-17
Regionalliga,Germany,Rehden,1,Holstein II,1,2022-08-17
Regionalliga,Germany,St. Pauli II,3,Drochtersen,1,2022-08-17
Regionalliga,Germany,Weiche,1,Hildesheim,3,2022-08-17
Regionalliga,Germany,BW Lohne,1,Werder II,2,2022-08-17
Regionalliga,Germany,Jeddeloh,4,Kickers Emden,0,2022-08-17
Toto Cup Ligat Al,Israel,Kiryat Shmona,0,H Haifa,0,2022-08-17
Toto Cup Ligat Al,Israel,Sakhnin,2,Bnei Raina,1,2022-08-17
J2 League,Japan,JEF Utd,0,Ventforet,0,2022-08-17
K League 2,Korea Republic,Gwangju,1,Dragons,1,2022-08-17
K League 2,Korea Republic,Gyeongnam,2,Daejeon,1,2022-08-17
K League 2,Korea Republic,Chungnam Asan,0,Gimpo,1,2022-08-17
Liga de Expansión MX,Mexico,Mineros,2,La Paz,1,2022-08-17
Liga de Expansión MX,Mexico,Cancún,0,Alebrijes,0,2022-08-17
Liga de Expansión MX,Mexico,Raya2,1,Venados FC,2,2022-08-17
Concacaf League,N/C America,San Miguelito,0,Tauro,1,2022-08-17
Concacaf League,N/C America,Comunicaciones,0,Diriangén,1,2022-08-17
Concacaf League,N/C America,Pacific,0,Herediano,1,2022-08-17
NM Cupen,Norway,HamKam,0,Tromsø,0,2022-08-17
Segunda Liga,Portugal,Benfica II,1,Estrela,2,2022-08-17
Stars League,Qatar,Sadd,3,Ahli,2,2022-08-17
Stars League,Qatar,Shamal,2,Gharafa,1,2022-08-17
Super Liga,Serbia,Kolubara,1,Radnički Niš,0,2022-08-17
PSL,South Africa,Royal AM,0,Pirates,1,2022-08-17
U20 Women's World Cup,World,Colombia,2,New Zealand,2,2022-08-17
U20 Women's World Cup,World,Mexico,1,Germany,0,2022-08-17
U20 Women's World Cup,World,Australia,0,Spain,3,2022-08-17
U20 Women's World Cup,World,Brazil,5,Costa Rica,0,2022-08-17
