Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Europa League,Europe,Juventus,1,Sevilla,1,2023-05-11
UEFA Europa League,Europe,Roma,1,Leverkusen,0,2023-05-11
UEFA Europa Conference League,Europe,Fiorentina,1,Basel,2,2023-05-11
UEFA Europa Conference League,Europe,West Ham,2,AZ,1,2023-05-11
Liga MX,Mexico,Santos Laguna,0,Monterrey,0,2023-05-11
Liga MX,Mexico,San Luis,1,América,3,2023-05-11
Serie A,Brazil,Internacional,0,Paranaense,2,2023-05-11
Serie A,Brazil,RB Bragantino,2,América MG,2,2023-05-11
Serie A,Brazil,Santos,3,Bahia,0,2023-05-11
Serie A,Brazil,Cuiabá,0,Atl. Mineiro,4,2023-05-11
Serie A,Brazil,Flamengo,2,Goiás,0,2023-05-11
Serie A,Brazil,Cruzeiro,0,Fluminense,2,2023-05-11
Serie A,Brazil,Palmeiras,4,Grêmio,1,2023-05-11
Primera A,Colombia,Magdalena,0,Boyacá Chicó,0,2023-05-11
Primera A,Colombia,Millonarios,3,Petrolera,1,2023-05-11
Primera División,Chile,Cobresal,1,O'Higgins,0,2023-05-11
Primera División,Chile,Coquimbo,2,U. de Chile,1,2023-05-11
Primera División,Chile,Univ Católica,1,Huachipato,2,2023-05-11
Premier League,Ukraine,Dnipro-1,1,Oleksandria,1,2023-05-11
CAF U17 Cup of Nations,Africa,Mali,3,Congo,0,2023-05-11
CAF U17 Cup of Nations,Africa,Nigeria,1,Burkina Faso,2,2023-05-11
Copa Argentina,Argentina,Barracas C,1,Est Caseros,0,2023-05-11
Primera División,Bolivia,The Strongest,1,Guabirá,0,2023-05-11
Primera División,Bolivia,O. Petrolero,0,Santa Cruz,1,2023-05-11
Serie B,Brazil,Ceará,0,Vitória,2,2023-05-11
Serie B,Brazil,Sport,3,Tombense,2,2023-05-11
Potiguar 1,Brazil,América RN,1,ABC,0,2023-05-11
Cup,Bulgaria,Ludogorets,1,Cherno more,2,2023-05-11
Canadian Championship,Canada,York,1,Whitecaps,4,2023-05-11
Canadian Championship,Canada,Pacific,2,TSS Rovers,0,2023-05-11
Primera B,Chile,Rangers,2,San Luis,1,2023-05-11
Liga Femenina,Colombia,Nacional,5,Llaneros,0,2023-05-11
Primera División,Costa Rica,Cartaginés,2,Alajuelense,2,2023-05-11
1. Division,Denmark,SønderjyskE,1,Vejle,1,2023-05-11
1. Division,Denmark,Hobro,1,Fremad Amager,2,2023-05-11
Cup,Estonia,Tabasalu,0,Trans,1,2023-05-11
U17 Bundesliga,Germany,RB Leipzig,1,Bielefeld,2,2023-05-11
Liga Nacional,Guatemala,Mixco,0,Xelajú,1,2023-05-11
Liga Nacional,Honduras,Marathón,1,Olimpia,1,2023-05-11
Liga Nacional,Honduras,Real España,0,Olancho,2,2023-05-11
1. Deild,Iceland,Fjölnir,3,Thróttur R,3,2023-05-11
1. Deild,Iceland,Njardvík,2,Ægir,2,2023-05-11
Serie C,Italy,Ancona,1,Lucchese,1,2023-05-11
Serie C,Italy,Renate,0,Arzignano,0,2023-05-11
Serie C,Italy,Audace Cerig.,3,Juve Stabia,0,2023-05-11
Serie C,Italy,Calcio Padova,1,Pergolettese,0,2023-05-11
Serie C,Italy,Gubbio,1,Recanatese,1,2023-05-11
Serie C,Italy,Monopoli,1,Latina,0,2023-05-11
Serie C,Italy,Picerno,0,Potenza,1,2023-05-11
Serie C,Italy,Virtus Verona,3,Novara,0,2023-05-11
Serie C,Italy,Pontedera,2,Rimini,1,2023-05-11
Liga de Expansión MX,Mexico,Atlante,0,Tapatío,0,2023-05-11
NPFL,Nigeria,Wikki,1,Rivers Utd,1,2023-05-11
SWPL 1,Scotland,Celtic,3,Glasgow City,1,2023-05-11
2. Lig,Turkey,Tarsus İY,1,Bayburt,6,2023-05-11
3. Lig,Turkey,Kestelspor,3,Turgutlu,0,2023-05-11
Pro League,United Arab Emirates,Al Jazira,2,Kalba,0,2023-05-11
Pro League,United Arab Emirates,Khorfakkan,1,Al Wasl,5,2023-05-11
Pro League,United Arab Emirates,Al Nasr,1,Sharjah,0,2023-05-11
MLS Next Pro,USA,LAFC II,2,St. Louis II,2,2023-05-11
US Open Cup,USA,Cincinnati,1,NYCFC,0,2023-05-11
US Open Cup,USA,Loudoun Utd,1,Columbus,5,2023-05-11
US Open Cup,USA,Legion,3,Memphis 901,0,2023-05-11
US Open Cup,USA,Houston,1,Sporting KC,0,2023-05-11
US Open Cup,USA,Nashville,2,Dallas,0,2023-05-11
US Open Cup,USA,Austin,2,New Mexico Utd,0,2023-05-11
US Open Cup,USA,Galaxy,3,Sounders,1,2023-05-11
US Open Cup,USA,Portland,3,Salt Lake,4,2023-05-11
NWSL Challenge Cup,USA,Spirit,4,Pride,2,2023-05-11
