Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Argentina,7,Curaçao,0,2023-03-29
Primera A,Colombia,Boyacá Chicó,3,Equidad,1,2023-03-29
League One,England,Cheltenham,2,Sheff Wed,2,2023-03-29
League Two,Scotland,Dumbarton,0,Forfar,1,2023-03-29
Africa Cup of Nations Qualification,Africa,Mauritania,1,Congo DR,1,2023-03-29
Africa Cup of Nations Qualification,Africa,Rwanda,1,Benin,1,2023-03-29
A-League Women,Australia,Sydney,4,Perth Glory,2,2023-03-29
Pernambucano 1,Brazil,Santa Cruz,1,Íbis,3,2023-03-29
Copa Rio Women,Brazil,Vasco,0,Botafogo,2,2023-03-29
Copa Colombia,Colombia,Envigado,0,Tigres,0,2023-03-29
Liga Femenina,Colombia,Medellín,1,Atlético Huila,0,2023-03-29
Primera División,Costa Rica,Guanacasteca,4,Herediano,0,2023-03-29
Women's Championship,England,Charlton,1,Lewes,0,2023-03-29
UEFA Women's Champions League,Europe,Barcelona,5,Roma,1,2023-03-29
UEFA Women's Champions League,Europe,Arsenal,2,Bayern,0,2023-03-29
Regionalliga,Germany,Aubstadt,2,Unterhaching,2,2023-03-29
Regionalliga,Germany,M'gladbach II,2,Wiedenbrück,0,2023-03-29
Super League 2,Greece,Irodotos,0,AEK II,4,2023-03-29
Liga 1,Indonesia,PSIS,1,Persebaya,2,2023-03-29
J2 League,Japan,Júbilo,2,Tochigi,0,2023-03-29
J2 League,Japan,Shimizu,1,ThespaKusatsu,3,2023-03-29
Liga de Expansión MX,Mexico,Mineros,0,Pumas Tabasco,2,2023-03-29
Liga de Expansión MX,Mexico,La Paz,3,Venados FC,2,2023-03-29
Liga de Expansión MX,Mexico,Cimarrones,0,Alebrijes,0,2023-03-29
Concacaf Nations League,N/C America,Haiti,3,Bermuda,1,2023-03-29
Concacaf Nations League,N/C America,Guyana,0,Montserrat,0,2023-03-29
Concacaf Nations League,N/C America,Bonaire,1,Turks & Caicos,2,2023-03-29
Concacaf Nations League,N/C America,USVI,1,Sint Maarten,2,2023-03-29
Concacaf Nations League,N/C America,Canada,4,Honduras,1,2023-03-29
Concacaf Nations League,N/C America,Costa Rica,0,Panama,1,2023-03-29
NPFL,Nigeria,Abia,2,Enugu,1,2023-03-29
NPFL,Nigeria,Bendel Ins.,1,Akwa Utd,1,2023-03-29
NPFL,Nigeria,Dakkada,1,Bayelsa Utd,1,2023-03-29
NPFL,Nigeria,Enyimba,1,Nasarawa Utd,1,2023-03-29
NPFL,Nigeria,Gombe Utd,1,Kwara Utd,0,2023-03-29
NPFL,Nigeria,Shooting Stars,3,Plateau Utd,2,2023-03-29
NPFL,Nigeria,Sunshine,1,Doma United,1,2023-03-29
NPFL,Nigeria,Tornadoes,2,Wikki,0,2023-03-29
NPFL,Nigeria,Warriors,1,Remo Stars,2,2023-03-29
Highland / Lowland,Scotland,Brora Rangers,6,Wick,1,2023-03-29
Highland / Lowland,Scotland,Clachnacuddin,3,Banks O' Dee,1,2023-03-29
Highland / Lowland,Scotland,Fraserburgh,0,Brechin,0,2023-03-29
Highland / Lowland,Scotland,Strathspey,1,Huntly,4,2023-03-29
Thai League 2,Thailand,Chiangmai,4,Raj Pracha,1,2023-03-29
Thai League 2,Thailand,Customs Utd,2,Nakhon Si Utd,0,2023-03-29
Thai League 2,Thailand,Nakhon Pathom,2,Ranong,0,2023-03-29
Thai League 2,Thailand,Rayong,1,Chiangmai Utd,0,2023-03-29
Thai League 2,Thailand,Samut Prakan,3,Trat,4,2023-03-29
Thai League 2,Thailand,Phrae,0,Kasetsart,0,2023-03-29
Thai League 2,Thailand,Uthai Thani,3,Ayutthaya Utd,2,2023-03-29
Thai League 2,Thailand,Krabi,2,Suphanburi,0,2023-03-29
Thai League 2,Thailand,Udon Thani,4,Chainat,3,2023-03-29
1. Lig,Turkey,Bandırma,0,Bodrumspor,4,2023-03-29
1. Lig,Turkey,Gençlerbirliği,3,Adanaspor,0,2023-03-29
1. Lig,Turkey,Rize,4,Manisa FK,2,2023-03-29
1. Lig,Turkey,Göztepe,3,Yeni Malatya,0,2023-03-29
2. Lig,Turkey,Çorum FK,1,Erokspor,0,2023-03-29
2. Lig,Turkey,Şanlıurfa,4,Düzce,1,2023-03-29
2. Lig,Turkey,Afyonspor,5,Tarsus İY,1,2023-03-29
2. Lig,Turkey,Arnavutköy BS,1,Menemen,2,2023-03-29
2. Lig,Turkey,Batman Petrol,2,Ankaraspor,4,2023-03-29
2. Lig,Turkey,Nazilli BS,2,İnegöl,0,2023-03-29
2. Lig,Turkey,Sivas BS,2,Amed,2,2023-03-29
2. Lig,Turkey,Soma,2,24 Erzincan,1,2023-03-29
2. Lig,Turkey,Ankara Demir,3,Adıyaman,0,2023-03-29
2. Lig,Turkey,Bucaspor 1928,3,Uşak Spor,0,2023-03-29
2. Lig,Turkey,Diyarbekirspor,0,Kırklareli,3,2023-03-29
2. Lig,Turkey,Etimesgut BS,0,Vanspor,1,2023-03-29
2. Lig,Turkey,Karacabey BS,1,İskenderunspor,1,2023-03-29
2. Lig,Turkey,Kastamonuspor,3,Zonguldak,1,2023-03-29
2. Lig,Turkey,Kırşehir FK,5,Fethiye,3,2023-03-29
2. Lig,Turkey,Kocaelispor,1,1461 Trabzon F,1,2023-03-29
2. Lig,Turkey,Sarıyer,2,Balıkesirspor,4,2023-03-29
2. Lig,Turkey,Serik BS,3,Pazar,0,2023-03-29
USL Championship,USA,Tulsa,0,Pittsburgh,0,2023-03-29
