Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA U21 Championship,Europe,Georgia,2,Belgium,2,2023-06-24
UEFA U21 Championship,Europe,Portugal,1,Netherlands,1,2023-06-24
UEFA U21 Championship,Europe,Romania,0,Ukraine,1,2023-06-24
UEFA U21 Championship,Europe,Spain,1,Croatia,0,2023-06-24
Serie A,Brazil,Paranaense,1,Corinthians,0,2023-06-24
Liga Profesional Argentina,Argentina,Huracán,1,NOB,1,2023-06-24
Liga Profesional Argentina,Argentina,Argentinos,3,Def y Justicia,1,2023-06-24
Liga Profesional Argentina,Argentina,Unión,3,Independiente,0,2023-06-24
J1 League,Japan,Consadole,1,Cerezo,4,2023-06-24
J1 League,Japan,Gamba,2,Kashima,1,2023-06-24
J1 League,Japan,Kashiwa,0,Albirex,0,2023-06-24
J1 League,Japan,Kyoto,2,Yokohama,1,2023-06-24
J1 League,Japan,Sanfrecce,0,F Marinos,1,2023-06-24
J1 League,Japan,Shonan,0,Sagan,6,2023-06-24
J1 League,Japan,Tokyo,2,Nagoya,0,2023-06-24
J1 League,Japan,Urawa,1,Kawasaki,1,2023-06-24
Primera División,Uruguay,La Luz,0,Danubio,2,2023-06-24
Primera División,Uruguay,River Plate,1,Def. Sporting,1,2023-06-24
Primera División,Uruguay,Plaza Colonia,1,Fénix,1,2023-06-24
Eliteserien,Norway,Viking,3,Brann,1,2023-06-24
CAF U23 Cup of Nations,Africa,Morocco,2,Guinea,1,2023-06-24
Primera Nacional,Argentina,Villa Dálmine,0,Chacarita,1,2023-06-24
Primera Nacional,Argentina,Almagro,2,Defensores Bel,1,2023-06-24
Primera Nacional,Argentina,Dep Madryn,1,Tristán Suárez,0,2023-06-24
Primera Nacional,Argentina,Agropecuario,4,Almirante Br,0,2023-06-24
Primera Nacional,Argentina,San Telmo,0,Estudiantes RC,1,2023-06-24
Primera Nacional,Argentina,Independiente,1,Chaco,0,2023-06-24
Primera Nacional,Argentina,San Martín SJ,2,Patronato,1,2023-06-24
Torneo Federal A,Argentina,Central Norte,2,Juv Antoniana,1,2023-06-24
Torneo Federal A,Argentina,Ciudad Bolívar,3,Atenas,1,2023-06-24
Torneo Federal A,Argentina,De. Pro.,0,Douglas Haig,1,2023-06-24
Torneo Federal A,Argentina,Linqueño,3,Gim Concepción,1,2023-06-24
Torneo Federal A,Argentina,Circulo Dep.,0,Villa Mitre,0,2023-06-24
Torneo Federal A,Argentina,Olimpo,2,Santamarina,2,2023-06-24
Torneo Federal A,Argentina,Sansinena,2,Liniers BB,0,2023-06-24
Torneo Federal A,Argentina,Sol de Mayo,4,Cipolletti,2,2023-06-24
Torneo Federal A,Argentina,Juventud UU,1,SM Mendoza,1,2023-06-24
Torneo Federal A,Argentina,9 de Julio,2,Boca Unidos,0,2023-06-24
Torneo Federal A,Argentina,Def Belgrano,0,Unión Sun,2,2023-06-24
Torneo Federal A,Argentina,Las Parejas,0,Ind Chivilcoy,1,2023-06-24
Torneo Federal A,Argentina,Peñarol,2,Las Heras,0,2023-06-24
Torneo Federal A,Argentina,S Resistencia,3,Crucero,1,2023-06-24
Torneo Federal A,Argentina,Argentino MM,3,Ferro Carril,1,2023-06-24
Prim B Metro,Argentina,Armenio,0,Cañuelas,1,2023-06-24
Prim B Metro,Argentina,Merlo,1,Comunicaciones,1,2023-06-24
Prim B Metro,Argentina,Sacachispas,0,Fénix,0,2023-06-24
Prim B Metro,Argentina,San Miguel,3,A Merlo,0,2023-06-24
Prim B Metro,Argentina,Villa SC,1,Acassuso,0,2023-06-24
SAFF Championship,Asia,Pakistan,0,Kuwait,4,2023-06-24
SAFF Championship,Asia,Nepal,0,India,2,2023-06-24
Queensland NPL,Australia,Eastern Sub,1,Moreton Bay,4,2023-06-24
Queensland NPL,Australia,Gold Coast Utd,2,Peninsula,2,2023-06-24
Queensland NPL Women,Australia,Gold Coast Utd,5,Capalaba,1,2023-06-24
Queensland NPL Women,Australia,FQ QAS,1,Peninsula,2,2023-06-24
Victoria NPL,Australia,Bentleigh,1,Heidelberg,1,2023-06-24
Victoria NPL,Australia,North Geelong,1,Moreland City,0,2023-06-24
Victoria NPL,Australia,Port Melbourne,0,Dandenong,0,2023-06-24
Victoria NPL,Australia,Altona Magic,3,Knights,2,2023-06-24
Victoria NPL,Australia,Hume City,0,Oakleigh,1,2023-06-24
Victoria NPL Women,Australia,Alamein,3,Boroondara,3,2023-06-24
Victoria NPL Women,Australia,Bayside Utd,1,Emerging,3,2023-06-24
New South Wales NPL,Australia,Sydney Olympic,3,Western Sydney,1,2023-06-24
New South Wales NPL,Australia,NWS Spirit,3,Mt Druitt Town,1,2023-06-24
New South Wales NPL,Australia,Leichhardt,1,Sutherland,0,2023-06-24
New South Wales NPL,Australia,St George City,1,Manly Utd,1,2023-06-24
