Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Puerto Rico,0,Curaçao,0,2023-06-14
Friendlies,World,Kenya,1,Pakistan,0,2023-06-14
Friendlies,World,Indonesia,0,Palestine,0,2023-06-14
UEFA Nations League,Europe,Netherlands,2,Croatia,4,2023-06-14
Liga Profesional Argentina,Argentina,Colón,1,Estudiantes,0,2023-06-14
Liga Profesional Argentina,Argentina,Def y Justicia,2,Belgrano,0,2023-06-14
Liga Profesional Argentina,Argentina,Atl. Tucumán,2,Godoy Cruz,1,2023-06-14
Liga Profesional Argentina,Argentina,Gimn La Plata,1,Huracán,0,2023-06-14
Africa Cup of Nations Qualification,Africa,South Sudan,2,Gambia,3,2023-06-14
Africa Cup of Nations Qualification,Africa,São Tomé,0,Guinea-Bissau,1,2023-06-14
Africa Cup of Nations Qualification,Africa,Guinea,1,Egypt,2,2023-06-14
Primera Nacional,Argentina,Patronato,0,Almirante Br,1,2023-06-14
Copa Argentina,Argentina,Aldosivi,0,San Martín SJ,1,2023-06-14
Serie D,Brazil,Caucaia,2,Parnahyba,0,2023-06-14
Serie D,Brazil,Nova Iguaçu,3,Vitória,2,2023-06-14
Serie D,Brazil,Ceilândia,0,CEOV,0,2023-06-14
Serie D,Brazil,Fluminense PI,0,Atlético CE,3,2023-06-14
Serie D,Brazil,Iporá,0,Brasiliense,0,2023-06-14
Serie D,Brazil,Interporto,0,Anápolis,0,2023-06-14
Serie D,Brazil,U Rondonópolis,3,Real Ariquemes,0,2023-06-14
Emperor Cup,Japan,Vissel Kobe,3,Parceiro,1,2023-06-14
Play-offs 3/4,Netherlands,SteDoCo,1,VVSB,0,2023-06-14
Play-offs 1/2,South Africa,Maritzburg Utd,0,Spurs,0,2023-06-14
Ettan,Sweden,Ariana,1,Ängelholm,0,2023-06-14
Svenska Cupen,Sweden,Korsnäs,0,Sandviken,6,2023-06-14
Damallsvenskan,Sweden,Kalmar,0,Rosengård,5,2023-06-14
Damallsvenskan,Sweden,Vittsjö,3,Piteå,1,2023-06-14
3. Lig,Turkey,Kepez BS,0,Yeni Çarşı,1,2023-06-14
Play-offs 1/2,Ukraine,Veres Rivne,6,Metalurh,1,2023-06-14
Play-offs 1/2,Ukraine,LNZ Cherkasy,2,Inhulets',1,2023-06-14
U21 National Team Friendlies,World,Netherlands,0,Japan,0,2023-06-14
