Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Europa League,Europe,AEK,1,Fenerbahçe,2,2022-10-13
UEFA Europa League,Europe,Betis,1,Roma,1,2022-10-13
UEFA Europa League,Europe,Bodø/Glimt,0,Arsenal,1,2022-10-13
UEFA Europa League,Europe,Dynamo Kyiv,0,Rennes,1,2022-10-13
UEFA Europa League,Europe,Feyenoord,2,Midtjylland,2,2022-10-13
UEFA Europa League,Europe,Nantes,0,Freiburg,4,2022-10-13
UEFA Europa League,Europe,Qarabağ,0,Olympiakos,0,2022-10-13
UEFA Europa League,Europe,R. Union SG,3,Braga,3,2022-10-13
UEFA Europa League,Europe,Ferencváros,2,Crvena Zvezda,1,2022-10-13
UEFA Europa League,Europe,Lazio,2,Sturm,2,2022-10-13
UEFA Europa League,Europe,Ludogorets,2,HJK,0,2022-10-13
UEFA Europa League,Europe,Man Utd,1,Omonia,0,2022-10-13
UEFA Europa League,Europe,PSV,5,Zürich,0,2022-10-13
UEFA Europa League,Europe,Real Sociedad,3,Sheriff,0,2022-10-13
UEFA Europa League,Europe,Trabzonspor,4,Monaco,0,2022-10-13
UEFA Europa League,Europe,Union Berlin,1,Malmö,0,2022-10-13
UEFA Europa Conference League,Europe,Apollon,1,AZ,0,2022-10-13
UEFA Europa Conference League,Europe,Austria,0,Villarreal,1,2022-10-13
UEFA Europa Conference League,Europe,Başakşehir,3,RFS,0,2022-10-13
UEFA Europa Conference League,Europe,CFR,2,Slavia,0,2022-10-13
UEFA Europa Conference League,Europe,Djurgården,4,Gent,2,2022-10-13
UEFA Europa Conference League,Europe,Fiorentina,5,Hearts,1,2022-10-13
UEFA Europa Conference League,Europe,Partizan,2,Köln,0,2022-10-13
UEFA Europa Conference League,Europe,Slovan,3,Basel,3,2022-10-13
UEFA Europa Conference League,Europe,Ballkani,1,Sivasspor,2,2022-10-13
UEFA Europa Conference League,Europe,FCSB,0,Silkeborg,5,2022-10-13
UEFA Europa Conference League,Europe,H Be'er Sheva,1,Lech,1,2022-10-13
UEFA Europa Conference League,Europe,Nice,1,Slovácko,2,2022-10-13
UEFA Europa Conference League,Europe,Shamrock,0,Molde,2,2022-10-13
UEFA Europa Conference League,Europe,Vaduz,1,Dnipro-1,2,2022-10-13
UEFA Europa Conference League,Europe,West Ham,2,Anderlecht,1,2022-10-13
UEFA Europa Conference League,Europe,Žalgiris,2,Pyunik,1,2022-10-13
Liga MX,Mexico,Puebla,1,América,6,2022-10-13
Liga MX,Mexico,Cruz Azul,0,Monterrey,0,2022-10-13
Copa do Brasil,Brazil,Corinthians,0,Flamengo,0,2022-10-13
Liga Profesional Argentina,Argentina,Independiente,2,Barracas C,2,2022-10-13
Liga Profesional Argentina,Argentina,River Plate,2,Platense,1,2022-10-13
Liga Profesional Argentina,Argentina,Vélez,2,Talleres,1,2022-10-13
Primera A,Colombia,Águilas D,2,Cali,2,2022-10-13
Primera A,Colombia,América,1,Jaguares,1,2022-10-13
Primera A,Colombia,Dep. Tolima,2,Petrolera,0,2022-10-13
Primera División,Uruguay,Boston River,N/A,Peñarol,N/A,2022-10-13
Primera División,Uruguay,Def. Sporting,1,Danubio,1,2022-10-13
Primera División,Uruguay,River Plate,0,Liverpool,1,2022-10-13
Ligue 1,Algeria,ES Sétif,1,Khenchela,2,2022-10-13
Primera División,Bolivia,Universitario,1,Always Ready,3,2022-10-13
Primera División,Bolivia,Blooming,0,Royal Pari,0,2022-10-13
Primera División,Bolivia,The Strongest,4,Bolívar,4,2022-10-13
Primera División,Bolivia,O. Petrolero,3,Independiente,3,2022-10-13
Copa Chile,Chile,Huachipato,0,Magallanes,1,2022-10-13
