Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Puerto Rico,N/A,Dominican Rep,N/A,2022-09-23
Friendlies,World,Cameroon,0,Uzbekistan,2,2022-09-23
Friendlies,World,Korea Rep,2,Costa Rica,2,2022-09-23
Friendlies,World,Japan,2,United States,0,2022-09-23
Friendlies,World,Iran,1,Uruguay,0,2022-09-23
Friendlies,World,Paraguay,1,UAE,0,2022-09-23
Friendlies,World,Qatar,0,Canada,2,2022-09-23
Friendlies,World,Egypt,3,Niger,0,2022-09-23
Friendlies,World,Saudi Arabia,0,Ecuador,0,2022-09-23
Friendlies,World,Brazil,3,Ghana,0,2022-09-23
Friendlies,World,Algeria,1,Guinea,0,2022-09-23
Friendlies,World,Mali,1,Zambia,0,2022-09-23
Friendlies,World,Morocco,2,Chile,0,2022-09-23
UEFA Nations League,Europe,Georgia,2,N. Macedonia,0,2022-09-23
UEFA Nations League,Europe,Bulgaria,5,Gibraltar,1,2022-09-23
UEFA Nations League,Europe,Estonia,2,Malta,1,2022-09-23
UEFA Nations League,Europe,Germany,0,Hungary,1,2022-09-23
UEFA Nations League,Europe,Italy,1,England,0,2022-09-23
UEFA Nations League,Europe,Bosnia,1,Montenegro,0,2022-09-23
UEFA Nations League,Europe,Finland,1,Romania,1,2022-09-23
Primera A,Colombia,Águilas D,2,Magdalena,0,2022-09-23
Primera A,Colombia,Medellín,2,Pereira,1,2022-09-23
Serie B,Brazil,Vila Nova,1,CRB,0,2022-09-23
Copa Chile,Chile,Magallanes,0,Cobreloa,0,2022-09-23
China League One,China PR,West Coast,2,Lushan,2,2022-09-23
China League One,China PR,Jiading,2,Kunshan,6,2022-09-23
Primera B,Colombia,Atlético,1,Quindío,1,2022-09-23
Primera B,Colombia,Bogotá,1,Orsomarso,0,2022-09-23
Primera Division,El Salvador,FAS,1,Once Deportivo,0,2022-09-23
Premier League 2 Division Two,England,Middlesbrough,2,Sunderland,0,2022-09-23
Premier League Cup,England,Burnley,1,Arsenal,3,2022-09-23
Premier League Cup,England,Bournemouth,2,Derby,1,2022-09-23
UEFA U21 Championship Qualification,Europe,Croatia,2,Denmark,1,2022-09-23
UEFA U21 Championship Qualification,Europe,Iceland,1,Czechia,2,2022-09-23
UEFA U21 Championship Qualification,Europe,Slovakia,3,Ukraine,2,2022-09-23
UEFA U21 Championship Qualification,Europe,Eire,1,Israel,1,2022-09-23
Ykkönen,Finland,KTP,6,KPV,2,2022-09-23
National 1,France,Bastia-Borgo,2,Le Mans,2,2022-09-23
National 1,France,Cholet,1,Concarneau,1,2022-09-23
National 1,France,Paris 13,0,Avranches,1,2022-09-23
National 1,France,Red Star,2,Martigues,2,2022-09-23
National 1,France,Sedan,0,Le Puy F. 43,0,2022-09-23
National 1,France,Stade Briochin,1,Orléans,1,2022-09-23
National 1,France,Versailles,2,Nancy,2,2022-09-23
National 1,France,Villefranche,3,Bourg,2,2022-09-23
Feminine Division 1,France,Paris,1,Le Havre,0,2022-09-23
Feminine Division 1,France,Montpellier,1,Lyon,3,2022-09-23
Regionalliga,Germany,Pipinsried,0,Schweinfurt,2,2022-09-23
Regionalliga,Germany,Balingen,1,Stuttgart II,1,2022-09-23
Regionalliga,Germany,Homburg,4,Astoria,0,2022-09-23
Regionalliga,Germany,Drochtersen,2,Hannover II,0,2022-09-23
Frauen Bundesliga,Germany,Leverkusen,1,Köln,0,2022-09-23
Liga de Expansión MX,Mexico,Morelia,0,Cancún,0,2022-09-23
Liga de Expansión MX,Mexico,Atlante,1,Venados FC,0,2022-09-23
Eerste Divisie,Netherlands,Dordrecht,1,MVV,2,2022-09-23
Eerste Divisie,Netherlands,Heracles,2,Helmond,0,2022-09-23
Eerste Divisie,Netherlands,TOP Oss,1,Willem II,3,2022-09-23
Eerste Divisie,Netherlands,VVV,1,Telstar,1,2022-09-23
Eredivisie Women,Netherlands,Excelsior,0,ADO,6,2022-09-23
Eredivisie Women,Netherlands,Heerenveen,2,Alkmaar,2,2022-09-23
Eredivisie Women,Netherlands,Twente,6,Zwolle,0,2022-09-23
Premiership,Northern Ireland,Carrick,0,Larne,1,2022-09-23
Premiership,Northern Ireland,Coleraine,2,Newry City,0,2022-09-23
Premiership,Northern Ireland,Crusaders,3,Ballymena Utd,0,2022-09-23
Premiership,Northern Ireland,Dungannon,2,Portadown,0,2022-09-23
Highland / Lowland,Scotland,Broomhill,1,Hearts,1,2022-09-23
Challenge Cup,Scotland,Alloa Athletic,1,Airdrieonians,0,2022-09-23
Challenge Cup,Scotland,Annan,1,Kelty Hearts,2,2022-09-23
Challenge Cup,Scotland,Falkirk,2,Partick,0,2022-09-23
Challenge Cup,Scotland,TNS,0,Dundee,3,2022-09-23
Segunda División,Spain,Gijón,2,Ibiza,1,2022-09-23
Persha Liga,Ukraine,FSC Mariupol,0,Nyva Ternopil,2,2022-09-23
Persha Liga,Ukraine,SK Poltava,2,Kremin',0,2022-09-23
Premier League,Wales,Airbus,4,Newtown,4,2022-09-23
Premier League,Wales,Penybont,3,Aberystwyth,1,2022-09-23
U21 National Team Friendlies,World,Germany,0,France,1,2022-09-23
U21 National Team Friendlies,World,Belgium,1,Netherlands,2,2022-09-23
U18 National Team Friendlies,World,England,2,Faroe Islands,1,2022-09-23
U17 National Team Friendlies,World,Czech,0,England,3,2022-09-23
