Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Brighton,1,Man City,1,2023-05-24
La Liga,Spain,Elche,1,Sevilla,1,2023-05-24
La Liga,Spain,Real Madrid,2,Vallecano,1,2023-05-24
La Liga,Spain,Villarreal,2,Cádiz,0,2023-05-24
La Liga,Spain,Betis,0,Getafe,1,2023-05-24
La Liga,Spain,Espanyol,3,Atlético,3,2023-05-24
CONMEBOL Libertadores,South America,Atl. Mineiro,2,Paranaense,1,2023-05-24
CONMEBOL Libertadores,South America,Monagas,1,Colo Colo,1,2023-05-24
CONMEBOL Libertadores,South America,Aucas,1,Racing Club,2,2023-05-24
CONMEBOL Libertadores,South America,Bolívar,1,Barcelona,0,2023-05-24
CONMEBOL Libertadores,South America,Medellín,2,Nacional,1,2023-05-24
CONMEBOL Libertadores,South America,Alianza Lima,1,Libertad,2,2023-05-24
CONMEBOL Sudamericana,South America,Gimn La Plata,1,Santa Fe,0,2023-05-24
CONMEBOL Sudamericana,South America,Goiás,1,Universitario,0,2023-05-24
CONMEBOL Sudamericana,South America,América MG,2,Def y Justicia,3,2023-05-24
CONMEBOL Sudamericana,South America,Magallanes,1,LDU Quito,1,2023-05-24
CONMEBOL Sudamericana,South America,Puerto Cabello,0,São Paulo,2,2023-05-24
CONMEBOL Sudamericana,South America,Millonarios,3,Peñarol,1,2023-05-24
Premiership,Scotland,Aberdeen,3,St. Mirren,0,2023-05-24
Premiership,Scotland,Dundee Utd,0,Kilmarnock,3,2023-05-24
Premiership,Scotland,Hibernian,4,Celtic,2,2023-05-24
Premiership,Scotland,Livingston,1,Motherwell,1,2023-05-24
Premiership,Scotland,Rangers,2,Hearts,2,2023-05-24
Premiership,Scotland,Ross County,3,St. Johnstone,3,2023-05-24
Coppa Italia,Italy,Fiorentina,1,Inter,2,2023-05-24
Cup,Turkey,Fenerbahçe,3,Sivasspor,0,2023-05-24
Premier League,Ukraine,Dnipro-1,1,Vorskla,2,2023-05-24
Premier League,Ukraine,Kolos,0,Dynamo Kyiv,3,2023-05-24
Premier League,Ukraine,Veres Rivne,2,Oleksandria,2,2023-05-24
Premier League,Ukraine,Zorya,0,Shakhtar D,3,2023-05-24
Allsvenskan,Sweden,Djurgården,1,Häcken,0,2023-05-24
Super League,Malaysia,Darul Ta'zim,2,Sri Pahang,0,2023-05-24
Super League,Malaysia,Kuala Lumpur,1,Kuching FA,1,2023-05-24
Super League,Malaysia,Selangor,3,Kedah,2,2023-05-24
Super League,Malaysia,Terengganu,1,Pulau Pinang,0,2023-05-24
Copa Argentina,Argentina,Córdoba SdE,3,Comunicaciones,0,2023-05-24
Copa Argentina,Argentina,R. Central,4,Central Norte,1,2023-05-24
Premier League,Belarus,Neman,0,Torpedo BelAZ,0,2023-05-24
Premier League,Belarus,BATE,1,Slavia,1,2023-05-24
Serie B,Brazil,Botafogo SP,1,Mirassol,0,2023-05-24
Serie B,Brazil,ABC,1,Tombense,0,2023-05-24
