Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
La Liga,Spain,Getafe,1,Valencia,0,2023-02-20
Serie A,Italy,Torino,2,Cremonese,2,2023-02-20
Championship,England,Watford,3,West Bromwich,2,2023-02-20
Liga MX,Mexico,Querétaro,1,Mazatlán,1,2023-02-20
Liga MX,Mexico,América,2,Tijuana,1,2023-02-20
Liga MX,Mexico,Pachuca,1,Toluca,2,2023-02-20
Liga Profesional Argentina,Argentina,Boca Juniors,3,Platense,1,2023-02-20
Liga Profesional Argentina,Argentina,Independiente,0,Def y Justicia,2,2023-02-20
Liga Profesional Argentina,Argentina,Talleres,2,Córdoba SdE,0,2023-02-20
AFC Champions League,Asia,Faisaly,0,Foolad,1,2023-02-20
AFC Champions League,Asia,Hilal,3,Shabab Al Ahli,1,2023-02-20
Primeira Liga,Portugal,Chaves,2,Sporting,3,2023-02-20
Superliga,Denmark,Viborg,0,Midtjylland,4,2023-02-20
Primera A,Colombia,Equidad,0,Santa Fe,1,2023-02-20
Primera A,Colombia,Bucaramanga,1,Atl. Nacional,1,2023-02-20
Primera División,Uruguay,Def. Sporting,1,La Luz,0,2023-02-20
Primera División,Uruguay,Peñarol,1,Boston River,0,2023-02-20
Primera División,Uruguay,Liverpool,3,Fénix,1,2023-02-20
Primera División,Chile,O'Higgins,0,U. de Chile,1,2023-02-20
Primera División,Chile,Colo Colo,1,Everton,1,2023-02-20
Ekstraklasa,Poland,Radomiak,0,Jagiellonia,0,2023-02-20
Super League 1,Greece,Atromitos,1,Levadiakos,0,2023-02-20
Super League 1,Greece,OFI,0,Aris,3,2023-02-20
Ligue 2,France,Nîmes,1,Saint-Étienne,2,2023-02-20
Africa U20 Cup of Nations,Africa,Uganda,2,CAF,1,2023-02-20
Africa U20 Cup of Nations,Africa,South Sudan,1,Congo,2,2023-02-20
Primera Nacional,Argentina,Mitre SdE,1,Maipú,0,2023-02-20
Primera Nacional,Argentina,Güemes,1,Def Unidos,1,2023-02-20
Primera Nacional,Argentina,Chaco,2,Independiente,1,2023-02-20
Primera Nacional,Argentina,Morón,0,Guillermo Br,0,2023-02-20
Primera Nacional,Argentina,Almirante Br,4,Agropecuario,1,2023-02-20
Prim B Metro,Argentina,A Quilmes,0,Talleres,1,2023-02-20
New South Wales NPL,Australia,St George City,4,Western Sydney,2,2023-02-20
New South Wales NPL,Australia,Bulls,1,Mt Druitt Town,3,2023-02-20
Primera División,Bolivia,Aurora,2,Nacional,0,2023-02-20
Paulista A1,Brazil,Corinthians,3,Mirassol,0,2023-02-20
Paulista A1,Brazil,Ituano,2,Santo André,0,2023-02-20
Paulista A2,Brazil,Velo,1,Juventus,0,2023-02-20
Copa Verde,Brazil,U Rondonópolis,1,Noroeste,0,2023-02-20
Copa Verde,Brazil,Rio Branco,0,Princesa,1,2023-02-20
First League,Bulgaria,Hebar 1918,0,Spartak Varna,0,2023-02-20
Primera B,Colombia,Boca,2,Cartagena,0,2023-02-20
Primera B,Colombia,Cúcuta,1,Tigres,0,2023-02-20
Liga Femenina,Colombia,Llaneros,2,Bucaramanga,1,2023-02-20
Primera División,Costa Rica,San Carlos,2,Guadalupe,0,2023-02-20
1. Division,Cyprus,Anorthosis,2,Pafos,1,2023-02-20
1. Division,Cyprus,Olympiakos,0,Omonia,1,2023-02-20
Premier League,Egypt,El Dakhleya,1,Ittihad,2,2023-02-20
Premier League,Egypt,ENPPI,0,Geish,0,2023-02-20
Primera Division,El Salvador,Dragón,0,Platense,2,2023-02-20
Primera Division,El Salvador,FAS,1,Chalatenango,1,2023-02-20
Primera Division,El Salvador,Firpo,0,Águila,0,2023-02-20
Primera Division,El Salvador,Jocoro,2,Santa Tecla,3,2023-02-20
Premier League 2,England,Crystal Palace,0,Man Utd,0,2023-02-20
Premier League 2,England,Leicester,0,Wolves,1,2023-02-20
Premier League 2,England,Brighton,4,Blackburn,2,2023-02-20
Premier League 2 Division Two,England,Stoke,1,Middlesbrough,2,2023-02-20
Premier League 2 Division Two,England,Leeds,2,Aston Villa,1,2023-02-20
Premier League 2 Division Two,England,Sunderland,1,Derby,1,2023-02-20
Premier League 2 Division Two,England,WBA,1,Southampton,2,2023-02-20
Premier League Cup,England,Fulham,5,QPR,0,2023-02-20
National 1,France,Martigues,2,Villefranche,2,2023-02-20
3. Liga,Germany,VfB Oldenburg,0,Hallescher FC,1,2023-02-20
Liga Nacional,Honduras,Olancho,2,Real Sociedad,2,2023-02-20
Liga Nacional,Honduras,Marathón,1,Motagua,1,2023-02-20
Liga Nacional,Honduras,Honduras,1,Victoria,1,2023-02-20
I-League,India,NEROCA,0,Punjab FC,1,2023-02-20
Liga 1,Indonesia,Persita,1,Borneo,1,2023-02-20
Liga 1,Indonesia,Bhayangkara,4,Madura Utd,0,2023-02-20
Ligat Ha'al,Israel,Maccabi TA,1,H Be'er Sheva,0,2023-02-20
Serie C,Italy,Cesena,1,Reggiana,2,2023-02-20
Concacaf U17,N/C America,Costa Rica,1,Puerto Rico,1,2023-02-20
Concacaf U17,N/C America,Honduras,6,Bermuda,0,2023-02-20
Concacaf U17,N/C America,El Salvador,3,Trinidad,2,2023-02-20
Concacaf U17,N/C America,Panama,2,Cuba,0,2023-02-20
Eerste Divisie,Netherlands,Ajax,4,MVV,2,2023-02-20
Eerste Divisie,Netherlands,Utrecht II,4,NAC,1,2023-02-20
NPFL,Nigeria,Gombe Utd,3,Plateau Utd,2,2023-02-20
NPFL,Nigeria,Nasarawa Utd,2,Remo Stars,0,2023-02-20
Division Profesional,Paraguay,Luqueño,1,Sportivo Amel.,1,2023-02-20
Primera División,Peru,Cusco,2,Alianza Atl.,1,2023-02-20
Primera División,Peru,Dep. Municipal,2,Binacional,0,2023-02-20
I Liga,Poland,Sandecja,1,Resovia,1,2023-02-20
Stars League,Qatar,Gharafa,3,Shamal,2,2023-02-20
Stars League,Qatar,Ahli,2,Sadd,1,2023-02-20
Liga I,Romania,Botoșani,1,Sepsi,1,2023-02-20
Liga I,Romania,U Craiova 1948,2,Voluntari,1,2023-02-20
Segunda División,Spain,Málaga,3,Zaragoza,0,2023-02-20
Svenska Cupen,Sweden,Brommapojkarna,1,Örebro,2,2023-02-20
Svenska Cupen,Sweden,Djurgården,6,Landskrona,1,2023-02-20
Svenska Cupen,Sweden,IFK Göteborg,3,Utsikten,2,2023-02-20
Primera División,Venezuela,Mineros,0,Portuguesa,0,2023-02-20
Primera División,Venezuela,Zamora,1,Estudiantes M.,5,2023-02-20
Friendlies Women,World,New Zealand,0,Argentina,2,2023-02-20
SheBelieves Cup,World,Brazil,0,Canada,2,2023-02-20
U23 National Team Friendlies Women,World,France,1,USA,1,2023-02-20
