Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Mali,N/A,Zambia,N/A,2022-09-26
UEFA Nations League,Europe,England,3,Germany,3,2022-09-26
UEFA Nations League,Europe,Hungary,0,Italy,2,2022-09-26
UEFA Nations League,Europe,Montenegro,0,Finland,2,2022-09-26
UEFA Nations League,Europe,Romania,4,Bosnia,1,2022-09-26
UEFA Nations League,Europe,Gibraltar,1,Georgia,2,2022-09-26
UEFA Nations League,Europe,N. Macedonia,0,Bulgaria,1,2022-09-26
UEFA Nations League,Europe,San Marino,0,Estonia,4,2022-09-26
Serie A,Brazil,São Paulo,4,Avaí,0,2022-09-26
Liga Profesional Argentina,Argentina,Racing Club,2,Unión,1,2022-09-26
Liga Profesional Argentina,Argentina,Atl. Tucumán,3,Estudiantes,1,2022-09-26
Liga Profesional Argentina,Argentina,Vélez,1,Barracas C,0,2022-09-26
Liga Profesional Argentina,Argentina,Aldosivi,0,Córdoba SdE,3,2022-09-26
Liga Profesional Argentina,Argentina,Colón,0,Argentinos,4,2022-09-26
Primera A,Colombia,Magdalena,0,Santa Fe,2,2022-09-26
Primera A,Colombia,Petrolera,0,Junior,1,2022-09-26
Primera A,Colombia,Dep. Tolima,1,Pereira,3,2022-09-26
Primera División,Uruguay,Nacional,1,Cerro Largo,1,2022-09-26
Primera División,Uruguay,Cerrito,1,Def. Sporting,2,2022-09-26
Primera División,Uruguay,Albion,1,Fénix,1,2022-09-26
Cup,Albania,Besa,1,Korabi,1,2022-09-26
Cup,Albania,Devolli,0,Laçi,2,2022-09-26
Cup,Albania,Flamurtari,2,Vllaznia,1,2022-09-26
Cup,Albania,Kastrioti,1,Vora,0,2022-09-26
Cup,Albania,Labëria,0,Kukësi,3,2022-09-26
Cup,Albania,Luzi,0,Teuta,0,2022-09-26
Cup,Albania,Maliqi,1,Skënderbeu,5,2022-09-26
Cup,Albania,Pogradeci,0,Bylis,3,2022-09-26
Cup,Albania,Turbina,1,Erzeni,2,2022-09-26
Primera Nacional,Argentina,Defensores Bel,0,Villa Dálmine,0,2022-09-26
Primera Nacional,Argentina,Rafaela,4,All Boys,1,2022-09-26
Primera Nacional,Argentina,Instituto,1,Temperley,0,2022-09-26
Primera Nacional,Argentina,Sacachispas,0,Morón,2,2022-09-26
Torneo Federal A,Argentina,Paraná,1,Juv Antoniana,3,2022-09-26
Prim B Metro,Argentina,Los Andes,0,San Miguel,0,2022-09-26
Prim B Metro,Argentina,Urquiza,1,Urquiza,0,2022-09-26
Serie B,Brazil,Criciúma,2,Chapecoense,0,2022-09-26
Canadian Premier League,Canada,Edmonton,1,Forge,1,2022-09-26
Primera B,Chile,Santa Cruz,0,Puerto Montt,2,2022-09-26
Primera B,Chile,Cobreloa,1,San Felipe,0,2022-09-26
Primera División,Costa Rica,Guanacasteca,1,Puntarenas,1,2022-09-26
Primera División,Costa Rica,Saprissa,2,SP. San José,1,2022-09-26
Liga Pro,Ecuador,Emelec,3,Dep. Cuenca,1,2022-09-26
Primera Division,El Salvador,Firpo,1,Dragón,2,2022-09-26
Primera Division,El Salvador,Alianza,5,Once Deportivo,0,2022-09-26
Premier League Cup,England,Derby,1,QPR,1,2022-09-26
National 1,France,Châteauroux,1,Dunkerque,0,2022-09-26
K League 2,Korea Republic,Dragons,0,Busan IPark,1,2022-09-26
K League 2,Korea Republic,Gwangju,3,Ansan Greeners,0,2022-09-26
Liga de Expansión MX,Mexico,Durango,1,Celaya,1,2022-09-26
Liga de Expansión MX,Mexico,Cancún,1,Dorados,2,2022-09-26
Liga de Expansión MX,Mexico,Leones Negros,2,Atlante,2,2022-09-26
Liga de Expansión MX,Mexico,Venados FC,3,La Paz,0,2022-09-26
Division Profesional,Paraguay,Cerro Porteño,5,Tacuary,0,2022-09-26
Premier Division,Republic of Ireland,Shamrock,1,UCD,0,2022-09-26
Segunda División,Spain,Cartagena,1,Alavés,1,2022-09-26
Segunda División,Spain,Las Palmas,2,Granada,0,2022-09-26
Ettan,Sweden,GAIS,1,Lindome,0,2022-09-26
Damallsvenskan,Sweden,Hammarby,0,Linköping,1,2022-09-26
USL Championship,USA,Indy Eleven,1,Loudoun Utd,0,2022-09-26
MLS Next Pro,USA,St. Louis II,2,North Texas,0,2022-09-26
MLS Next Pro,USA,Tacoma Def.,2,Houston II,2,2022-09-26
NWSL,USA,KC Current,3,Spirit,0,2022-09-26
NWSL,USA,Pride,2,San Diego Wave,2,2022-09-26
NWSL,USA,Angel City,1,Racing Lou,3,2022-09-26
U21 National Team Friendlies,World,Italy,1,Japan,1,2022-09-26
U21 National Team Friendlies,World,France,2,Belgium,2,2022-09-26
U18 National Team Friendlies,World,Belgium,1,England,2,2022-09-26
