Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Arsenal,4,Everton,0,2023-03-01
Premier League,England,Liverpool,2,Wolves,0,2023-03-01
FA Cup,England,Southampton,1,Grimsby,2,2023-03-01
FA Cup,England,Burnley,1,Fleetwood,0,2023-03-01
FA Cup,England,Man Utd,3,West Ham,1,2023-03-01
FA Cup,England,Sheff Utd,1,Tottenham,0,2023-03-01
CONMEBOL Libertadores,South America,Cerro Porteño,1,Curicó Unido,0,2023-03-01
CONMEBOL Libertadores,South America,Sp. Cristal,5,Nacional,1,2023-03-01
Copa do Brasil,Brazil,Democrata GV,1,Santa Cruz,1,2023-03-01
Copa do Brasil,Brazil,Tocantinópolis,1,América MG,1,2023-03-01
Copa do Brasil,Brazil,Noroeste,1,Vila Nova,1,2023-03-01
Copa do Brasil,Brazil,Fluminense PI,0,Ponte Preta,4,2023-03-01
Copa do Brasil,Brazil,Nova Iguaçu,2,Vitória,0,2023-03-01
Copa do Brasil,Brazil,Tuna Luso,0,CSA,1,2023-03-01
Coupe de France,France,Nantes,2,Lens,1,2023-03-01
Coupe de France,France,Toulouse,6,Rodez,1,2023-03-01
Coupe de France,France,Marseille,2,Annecy,2,2023-03-01
Copa del Rey,Spain,Osasuna,1,Athletic Club,0,2023-03-01
Serie B,Italy,Bari,1,Venezia,0,2023-03-01
Serie B,Italy,Benevento,0,Südtirol,2,2023-03-01
Serie B,Italy,Cagliari,0,Genoa,0,2023-03-01
Serie B,Italy,Cittadella,0,Brescia,0,2023-03-01
Serie B,Italy,Modena,0,Ascoli,1,2023-03-01
Serie B,Italy,Perugia,0,Como,0,2023-03-01
Serie B,Italy,SPAL,0,Frosinone,2,2023-03-01
Super League,Malaysia,Kuala Lumpur,0,Darul Ta'zim,3,2023-03-01
Super League,Malaysia,Sabah,3,Kelantan Utd,1,2023-03-01
Super League,Malaysia,Kedah,1,Terengganu,0,2023-03-01
Super League,Malaysia,Pulau Pinang,0,Negeri Seem.,0,2023-03-01
Cup,Albania,Teuta,2,Kukësi,0,2023-03-01
Cup,Albania,Vllaznia,3,Partizani,1,2023-03-01
Prim B Metro,Argentina,A Merlo,0,San Miguel,1,2023-03-01
Premier League,Armenia,Pyunik,4,Shirak,1,2023-03-01
Premier League,Armenia,Urartu,2,Van,0,2023-03-01
AFC U20 Asian Cup,Asia,Australia,0,Vietnam,1,2023-03-01
AFC U20 Asian Cup,Asia,Indonesia,0,Iraq,2,2023-03-01
AFC U20 Asian Cup,Asia,Qatar,0,Iran,1,2023-03-01
AFC U20 Asian Cup,Asia,Uzbekistan,2,Syria,0,2023-03-01
Gaúcho 1,Brazil,Esportivo,0,Erechim,3,2023-03-01
Sergipano 1,Brazil,Falcon,4,Estanciano,1,2023-03-01
Paulista A2,Brazil,Lemense,1,Oeste,4,2023-03-01
Paulista A2,Brazil,Monte Azul,1,Juventus,1,2023-03-01
Paulista A3,Brazil,Desp. Brasil,0,Rio Preto,1,2023-03-01
Paulista A3,Brazil,Matonense,5,Barretos,1,2023-03-01
Paulista A3,Brazil,USAC,0,São Bernardo,2,2023-03-01
Primera B,Chile,Morning,2,San Marcos,1,2023-03-01
Primera B,Chile,Recoleta,2,U. Concepción,1,2023-03-01
Liga Femenina,Colombia,Atlético Huila,0,Santa Fe,2,2023-03-01
Liga Femenina,Colombia,Tolima,0,La Equidad,4,2023-03-01
Cup,Croatia,Bijelo Brdo,0,Šibenik,2,2023-03-01
Cup,Croatia,Dinamo Zagreb,3,Lokomotiva,1,2023-03-01
Cup,Croatia,Osijek,1,Hajduk,2,2023-03-01
Cup,Cyprus,APOEL,0,Omonia,2,2023-03-01
Cup,Czech Republic,Dynamo CB,2,Zbrojovka,1,2023-03-01
Cup,Czech Republic,Slovácko,1,Bohemians 1905,2,2023-03-01
Cup,Czech Republic,Slovan,2,Sparta,2,2023-03-01
Cup,Czech Republic,Slavia,4,Vyškov,0,2023-03-01
DBU Pokalen,Denmark,København,2,Vejle,0,2023-03-01
Premier League,Egypt,Pharco,2,Mokawloon,1,2023-03-01
Women's Championship,England,Lewes,0,Bristol City,1,2023-03-01
UEFA Youth League,Europe,Sporting CP,5,Ajax,1,2023-03-01
UEFA Youth League,Europe,Real Madrid,3,Salzburg,1,2023-03-01
UEFA Youth League,Europe,Barcelona,0,AZ,3,2023-03-01
UEFA Youth League,Europe,Liverpool,1,Porto,1,2023-03-01
UEFA Youth League,Europe,Atl. Madrid,4,Genk,1,2023-03-01
Frauen Bundesliga,Germany,Turbine,1,Werder,2,2023-03-01
Liga Nacional,Guatemala,Guastatoya,3,Mixco,0,2023-03-01
Liga Nacional,Guatemala,Santa Lucía,1,Iztapa,2,2023-03-01
Magyar Kupa,Hungary,Budafoki MTE,2,Kisvárda,0,2023-03-01
Magyar Kupa,Hungary,Paks,2,Vasas,3,2023-03-01
I-League,India,Sudeva,3,NEROCA,3,2023-03-01
I-League,India,Punjab FC,3,Churchill,1,2023-03-01
Liga 1,Indonesia,PSM,2,Dewa United,0,2023-03-01
Liga 1,Indonesia,Bhayangkara,3,PSIS,2,2023-03-01
Persian Gulf Pro League,Iran,Foolad,1,Malavan,0,2023-03-01
State Cup,Israel,Beitar,1,Hapoel Afula,2,2023-03-01
State Cup,Israel,M Petah Tikva,1,Maccabi TA,2,2023-03-01
K League 2,Korea Republic,Cheonan City,2,Busan IPark,3,2023-03-01
K League 2,Korea Republic,Dragons,0,Anyang,1,2023-03-01
K League 2,Korea Republic,Gyeongnam,1,Bucheon,0,2023-03-01
K League 2,Korea Republic,Chungnam Asan,1,Gimcheon,2,2023-03-01
K League 2,Korea Republic,Seongnam,2,Ansan Greeners,1,2023-03-01
K League 2,Korea Republic,Seoul E-Land,2,Cheongju,3,2023-03-01
Liga de Expansión MX,Mexico,Mineros,2,Leones Negros,1,2023-03-01
Liga de Expansión MX,Mexico,La Paz,2,Durango,1,2023-03-01
Liga de Expansión MX,Mexico,Pumas Tabasco,1,Venados FC,1,2023-03-01
KNVB Beker,Netherlands,Heerenveen,0,Feyenoord,1,2023-03-01
Cup,Poland,Kalisz,3,Śląsk,0,2023-03-01
Cup,Poland,Motor Lublin,0,Raków,3,2023-03-01
Liga I,Romania,Mioveni,0,Voluntari,3,2023-03-01
Liga I,Romania,U Craiova,1,Argeș,0,2023-03-01
Liga I,Romania,Botoșani,1,Rapid,2,2023-03-01
SWPL 1,Scotland,Dundee Utd,0,Hearts,2,2023-03-01
SWPL 1,Scotland,Glasgow Women,0,Spartans,2,2023-03-01
SWPL 1,Scotland,Hibernian,0,Aberdeen,0,2023-03-01
SWPL 1,Scotland,Glasgow City,3,Motherwell,0,2023-03-01
SWPL 1,Scotland,Hamilton,0,Celtic,7,2023-03-01
SWPL 1,Scotland,Rangers,5,Partick,0,2023-03-01
Super Liga,Serbia,Mladost NS,0,Napredak,1,2023-03-01
Super Liga,Serbia,Spartak,2,Novi Pazar,0,2023-03-01
Super Liga,Serbia,Mladost Lučani,0,Čukarički,1,2023-03-01
Cup,Slovakia,Šamorín,1,Slovan,1,2023-03-01
CONMEBOL Recopa,South America,Flamengo,1,Ind. del Valle,0,2023-03-01
Schweizer Pokal,Switzerland,Sion,0,Lugano,3,2023-03-01
Schweizer Pokal,Switzerland,St.Gallen,1,Basel,2,2023-03-01
FA Cup,Thailand,Bangkok Utd,1,Ratchasima,0,2023-03-01
FA Cup,Thailand,BGPU,1,Police Tero,2,2023-03-01
FA Cup,Thailand,Port,1,Chiangrai Utd,0,2023-03-01
FA Cup,Thailand,Buriram Utd,5,Phrae,2,2023-03-01
Ligue 1,Tunisia,Club Africain,1,Olympique Béja,0,2023-03-01
Ligue 1,Tunisia,ES Sahel,1,Sfax,0,2023-03-01
