Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
La Liga,Spain,Valladolid,1,Valencia,0,2023-01-29
La Liga,Spain,Osasuna,0,Atlético,1,2023-01-29
La Liga,Spain,Celta Vigo,1,Athletic Club,0,2023-01-29
La Liga,Spain,Real Madrid,0,Real Sociedad,0,2023-01-29
Serie A,Italy,Milan,2,Sassuolo,5,2023-01-29
Serie A,Italy,Juventus,0,Monza,2,2023-01-29
Serie A,Italy,Lazio,1,Fiorentina,1,2023-01-29
Serie A,Italy,Napoli,2,Roma,1,2023-01-29
Bundesliga,Germany,Schalke 04,0,Köln,0,2023-01-29
Bundesliga,Germany,Leverkusen,0,Dortmund,2,2023-01-29
Ligue 1,France,Nice,1,Lille,0,2023-01-29
Ligue 1,France,Auxerre,0,Montpellier,2,2023-01-29
Ligue 1,France,Brest,4,Angers,0,2023-01-29
Ligue 1,France,Clermont,0,Nantes,0,2023-01-29
Ligue 1,France,Strasbourg,1,Toulouse,2,2023-01-29
Ligue 1,France,Ajaccio,0,Lyon,2,2023-01-29
Ligue 1,France,PSG,1,Reims,1,2023-01-29
Friendlies,World,United States,0,Colombia,0,2023-01-29
FA Cup,England,Brighton,2,Liverpool,1,2023-01-29
FA Cup,England,Stoke,3,Stevenage,1,2023-01-29
FA Cup,England,Wrexham,3,Sheff Utd,3,2023-01-29
Eredivisie,Netherlands,Twente,1,Feyenoord,1,2023-01-29
Eredivisie,Netherlands,Excelsior,1,Ajax,4,2023-01-29
Eredivisie,Netherlands,Volendam,3,Groningen,2,2023-01-29
Eredivisie,Netherlands,Cambuur,1,Fortuna,2,2023-01-29
A-League Men,Australia,Melbourne City,3,Adelaide Utd,3,2023-01-29
Süper Lig,Turkey,İstanbulspor,2,Kayseri,4,2023-01-29
Süper Lig,Turkey,Başakşehir,2,Konyaspor,0,2023-01-29
Süper Lig,Turkey,Fenerbahçe,5,Kasımpaşa,1,2023-01-29
Premiership,Scotland,Livingston,0,Hearts,0,2023-01-29
Premiership,Scotland,Dundee Utd,0,Celtic,2,2023-01-29
Liga MX,Mexico,Tigres,0,San Luis,0,2023-01-29
Liga MX,Mexico,América,6,Mazatlán,0,2023-01-29
Liga MX,Mexico,Juárez,1,Chivas,2,2023-01-29
Liga MX,Mexico,Toluca,0,León,0,2023-01-29
First Division A,Belgium,Anderlecht,0,Antwerp,0,2023-01-29
First Division A,Belgium,Cercle Brugge,3,Gent,2,2023-01-29
First Division A,Belgium,ZW,1,Club Brugge,2,2023-01-29
First Division A,Belgium,Genk,4,Seraing,0,2023-01-29
Liga Profesional Argentina,Argentina,Estudiantes,1,Tigre,2,2023-01-29
Liga Profesional Argentina,Argentina,Talleres,0,Independiente,1,2023-01-29
Liga Profesional Argentina,Argentina,Córdoba SdE,0,River Plate,2,2023-01-29
Liga Profesional Argentina,Argentina,Platense,2,NOB,2,2023-01-29
Primeira Liga,Portugal,Casa Pia,2,Santa Clara,1,2023-01-29
Primeira Liga,Portugal,Vizela,3,Rio Ave,1,2023-01-29
Primeira Liga,Portugal,Boavista,4,Portimonense,2,2023-01-29
Primeira Liga,Portugal,Famalicão,1,Estoril,0,2023-01-29
Primera A,Colombia,Huila,1,Bucaramanga,2,2023-01-29
Primera A,Colombia,Atl. Nacional,0,Águilas D,0,2023-01-29
Primera División,Chile,U. de Chile,1,Unión Española,0,2023-01-29
Primera División,Chile,Univ Católica,3,Curicó Unido,1,2023-01-29
Primera División,Chile,Huachipato,2,Cobresal,1,2023-01-29
2. Bundesliga,Germany,Bielefeld,1,Sandhausen,2,2023-01-29
2. Bundesliga,Germany,Hamburg,4,Braunschweig,2,2023-01-29
2. Bundesliga,Germany,Nürnberg,0,St. Pauli,1,2023-01-29
Ekstraklasa,Poland,Piast,1,Jagiellonia,1,2023-01-29
Ekstraklasa,Poland,Legia,3,Kielce,2,2023-01-29
Ekstraklasa,Poland,Lechia,1,Wisła Płock,0,2023-01-29
Super League,Switzerland,Young Boys,5,Winterthur,1,2023-01-29
Super League,Switzerland,Servette,2,Sion,2,2023-01-29
Super League,Switzerland,Zürich,1,St.Gallen,0,2023-01-29
Super League 1,Greece,Olympiakos,2,OFI,1,2023-01-29
Super League 1,Greece,AEK,3,Aris,0,2023-01-29
Serie B,Italy,Ascoli,1,Palermo,2,2023-01-29
Serie B,Italy,Frosinone,1,Benevento,0,2023-01-29
Superliga,Albania,Bylis,1,Kastrioti,0,2023-01-29
Superliga,Albania,Kukësi,2,Tirana,0,2023-01-29
A-League Women,Australia,Roar,3,Wellington,3,2023-01-29
A-League Women,Australia,Melbourne City,1,Adelaide,0,2023-01-29
Challenger Pro League,Belgium,Lierse K,1,RWDM,2,2023-01-29
Challenger Pro League,Belgium,Standard,2,SK Beveren,2,2023-01-29
Paulista A1,Brazil,Santos,1,Ferroviária,1,2023-01-29
Paulista A1,Brazil,RB Bragantino,0,Santo André,1,2023-01-29
Paulista A1,Brazil,Botafogo SP,3,Guarani,2,2023-01-29
Paulista A1,Brazil,Água Santa,2,Portuguesa,1,2023-01-29
Paulista A1,Brazil,Inter Limeira,1,Ituano,0,2023-01-29
Paulista A1,Brazil,São Bernardo,2,São Bento,0,2023-01-29
