Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA U21 Championship,Europe,England,1,Portugal,0,2023-07-02
UEFA U21 Championship,Europe,France,1,Ukraine,3,2023-07-02
MLS,USA,Cincinnati,2,New England,2,2023-07-02
MLS,USA,Columbus,2,New York,1,2023-07-02
MLS,USA,Inter Miami,1,Austin,1,2023-07-02
MLS,USA,Orlando,3,Chicago,1,2023-07-02
MLS,USA,Toronto,0,Salt Lake,1,2023-07-02
MLS,USA,Dallas,2,Los Angeles,0,2023-07-02
MLS,USA,Minnesota,4,Portland,1,2023-07-02
MLS,USA,Nashville,2,DC United,0,2023-07-02
MLS,USA,Sporting KC,3,Whitecaps,0,2023-07-02
MLS,USA,St. Louis,2,Colorado,0,2023-07-02
MLS,USA,Montréal,0,NYCFC,1,2023-07-02
MLS,USA,Earthquakes,2,Galaxy,2,2023-07-02
MLS,USA,Sounders,1,Houston,0,2023-07-02
MLS,USA,Atlanta United,2,Philadelphia,0,2023-07-02
Liga MX,Mexico,San Luis,1,Monterrey,1,2023-07-02
Liga MX,Mexico,Tigres,1,Puebla,1,2023-07-02
Liga MX,Mexico,Atlas,2,Cruz Azul,0,2023-07-02
Liga MX,Mexico,Toluca,0,Necaxa,0,2023-07-02
Serie A,Brazil,Bahia,1,Grêmio,2,2023-07-02
Serie A,Brazil,Flamengo,2,Fortaleza,0,2023-07-02
Serie A,Brazil,Internacional,0,Cruzeiro,0,2023-07-02
Serie A,Brazil,Corinthians,0,RB Bragantino,1,2023-07-02
Serie A,Brazil,Atl. Mineiro,2,América MG,2,2023-07-02
Serie A,Brazil,Botafogo,2,Vasco,0,2023-07-02
Serie A,Brazil,Paranaense,2,Palmeiras,2,2023-07-02
Liga Profesional Argentina,Argentina,Estudiantes,1,Córdoba SdE,1,2023-07-02
Liga Profesional Argentina,Argentina,Talleres,1,Godoy Cruz,1,2023-07-02
Liga Profesional Argentina,Argentina,Independiente,1,Huracán,0,2023-07-02
Liga Profesional Argentina,Argentina,Colón,0,Racing Club,4,2023-07-02
Concacaf Gold Cup,N/C America,Cuba,1,Guadeloupe,4,2023-07-02
Concacaf Gold Cup,N/C America,Guatemala,0,Canada,0,2023-07-02
J1 League,Japan,F Marinos,4,Shonan,1,2023-07-02
Primera División,Uruguay,Wanderers,4,River Plate,0,2023-07-02
Primera División,Uruguay,Boston River,1,Danubio,0,2023-07-02
Primera División,Uruguay,Fénix,3,Racing,0,2023-07-02
Primera División,Uruguay,Cerro Largo,0,Cerro,1,2023-07-02
Eliteserien,Norway,Aalesund,1,Rosenborg,0,2023-07-02
Eliteserien,Norway,Brann,2,HamKam,1,2023-07-02
Eliteserien,Norway,Haugesund,2,Odd,1,2023-07-02
Eliteserien,Norway,Lillestrøm,0,Tromsø,1,2023-07-02
