Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Leeds,1,Man City,3,2022-12-28
Ligue 1,France,Ajaccio,1,Angers,0,2022-12-28
Ligue 1,France,Troyes,0,Nantes,0,2022-12-28
Ligue 1,France,Auxerre,2,Monaco,3,2022-12-28
Ligue 1,France,Clermont,0,Lille,2,2022-12-28
Ligue 1,France,Brest,2,Lyon,4,2022-12-28
Ligue 1,France,PSG,2,Strasbourg,1,2022-12-28
Süper Lig,Turkey,Alanyaspor,3,Kayseri,1,2022-12-28
Süper Lig,Turkey,İstanbulspor,2,Kasımpaşa,1,2022-12-28
Süper Lig,Turkey,Fatih,4,Trabzonspor,1,2022-12-28
Premiership,Scotland,Dundee Utd,3,Ross County,0,2022-12-28
Premiership,Scotland,Kilmarnock,2,Aberdeen,1,2022-12-28
Premiership,Scotland,Livingston,1,St. Mirren,1,2022-12-28
Premiership,Scotland,Rangers,3,Motherwell,0,2022-12-28
Premiership,Scotland,St. Johnstone,2,Hearts,3,2022-12-28
Premiership,Scotland,Hibernian,0,Celtic,4,2022-12-28
Primeira Liga,Portugal,Portimonense,1,Casa Pia,2,2022-12-28
Super League 1,Greece,Levadiakos,1,Ionikos,0,2022-12-28
Super League 1,Greece,Olympiakos,5,Asteras,0,2022-12-28
Super League 1,Greece,Volos,0,AEK,4,2022-12-28
Super League 1,Greece,Atromitos,1,PAOK,1,2022-12-28
Super League 1,Greece,Panathinaikos,1,OFI,1,2022-12-28
Club Friendlies,World,Feyenoord,5,Emmen,0,2022-12-28
Ligue 1,Algeria,RC Arbaâ,0,Belouizdad,4,2022-12-28
Ligue 1,Algeria,US Biskra,1,USM Alger,0,2022-12-28
Premier League,Egypt,ENPPI,0,El Dakhleya,0,2022-12-28
Premier League,Egypt,Geish,2,Haras,2,2022-12-28
Premier League,Egypt,Pharco,2,Future,3,2022-12-28
Premier League,Egypt,Ceramica Cleo,1,Ahly,1,2022-12-28
Indian Super League,India,Mohun Bagan,2,Goa,1,2022-12-28
Segunda Liga,Portugal,Porto II,4,Farense,0,2022-12-28
