Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
La Liga,Spain,Villarreal,2,Real Madrid,1,2023-01-07
La Liga,Spain,Mallorca,1,Valladolid,0,2023-01-07
La Liga,Spain,Espanyol,2,Girona,2,2023-01-07
Serie A,Italy,Fiorentina,2,Sassuolo,1,2023-01-07
Serie A,Italy,Juventus,1,Udinese,0,2023-01-07
Serie A,Italy,Monza,2,Inter,2,2023-01-07
AFF Championship,Asia,Malaysia,1,Thailand,0,2023-01-07
FA Cup,England,Crystal Palace,1,Southampton,2,2023-01-07
FA Cup,England,Gillingham,0,Leicester,1,2023-01-07
FA Cup,England,Preston,3,Huddersfield,1,2023-01-07
FA Cup,England,Reading,2,Watford,0,2023-01-07
FA Cup,England,Tottenham,1,Portsmouth,0,2023-01-07
FA Cup,England,Blackpool,4,Nottm Forest,1,2023-01-07
FA Cup,England,Boreham Wood,1,Accrington,1,2023-01-07
FA Cup,England,Bournemouth,2,Burnley,4,2023-01-07
FA Cup,England,Chesterfield,3,West Bromwich,3,2023-01-07
FA Cup,England,Fleetwood,2,QPR,1,2023-01-07
FA Cup,England,Hull,0,Fulham,2,2023-01-07
FA Cup,England,Ipswich,4,Rotherham,1,2023-01-07
FA Cup,England,Middlesbrough,1,Brighton,5,2023-01-07
FA Cup,England,Millwall,0,Sheff Utd,2,2023-01-07
FA Cup,England,Shrewsbury,1,Sunderland,2,2023-01-07
FA Cup,England,Brentford,0,West Ham,1,2023-01-07
FA Cup,England,Coventry,3,Wrexham,4,2023-01-07
FA Cup,England,Grimsby,1,Burton Albion,0,2023-01-07
FA Cup,England,Luton,1,Wigan,1,2023-01-07
FA Cup,England,Sheff Wed,2,Newcastle,1,2023-01-07
FA Cup,England,Liverpool,2,Wolves,2,2023-01-07
Eredivisie,Netherlands,Waalwijk,0,Heerenveen,0,2023-01-07
Eredivisie,Netherlands,AZ,1,Vitesse,1,2023-01-07
Eredivisie,Netherlands,Fortuna,0,Go Ahead,2,2023-01-07
Eredivisie,Netherlands,PSV,0,Sparta,0,2023-01-07
A-League Men,Australia,Central Coast,4,Adelaide Utd,0,2023-01-07
A-League Men,Australia,Sydney,0,Wellington,1,2023-01-07
A-League Men,Australia,Melbourne City,4,Western United,0,2023-01-07
Süper Lig,Turkey,Hatay,0,Antalyaspor,0,2023-01-07
Süper Lig,Turkey,Beşiktaş,2,Kasımpaşa,1,2023-01-07
Premiership,Scotland,Aberdeen,2,St. Johnstone,0,2023-01-07
