Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Liga Profesional Argentina,Argentina,NOB,1,San Lorenzo,0,2023-03-21
Liga Profesional Argentina,Argentina,Huracán,0,R. Central,2,2023-03-21
Liga Profesional Argentina,Argentina,Lanús,0,Argentinos,0,2023-03-21
Primera A,Colombia,Bucaramanga,1,Dep. Tolima,1,2023-03-21
Primera A,Colombia,Huila,2,Once Caldas,1,2023-03-21
Primera División,Uruguay,Cerro,2,Fénix,0,2023-03-21
League One,England,Accrington,0,Plymouth,2,2023-03-21
League One,England,Barnsley,4,Sheff Wed,2,2023-03-21
League Two,England,Bradford,0,Carlisle,0,2023-03-21
League Two,England,Crawley,1,Doncaster,1,2023-03-21
League Two,England,Gillingham,2,Crewe,1,2023-03-21
Championship,Scotland,Dundee,3,Ayr Utd,1,2023-03-21
League Two,Scotland,Albion,0,Stranraer,1,2023-03-21
League Two,Scotland,Stirling,2,Forfar,0,2023-03-21
Primera Nacional,Argentina,Morón,1,Alvarado,1,2023-03-21
Prim B Metro,Argentina,Los Andes,3,Ituzaingó,0,2023-03-21
Paulista A1,Brazil,Água Santa,1,RB Bragantino,1,2023-03-21
Goiano 1,Brazil,Goiás,3,Anápolis,0,2023-03-21
Copa Rio Women,Brazil,Flamengo,3,Vasco,1,2023-03-21
Primera B,Chile,Barnechea,1,Rangers,2,2023-03-21
Primera B,Chile,U. Concepción,1,Iquique,1,2023-03-21
Primera B,Chile,Puerto Montt,1,Santa Cruz,2,2023-03-21
Primera B,Chile,San Marcos,1,San Luis,0,2023-03-21
Primera B,Colombia,Barranquilla,1,Patriotas,2,2023-03-21
Primera B,Colombia,Cúcuta,0,Quindío,0,2023-03-21
Liga Pro,Ecuador,Dep. Cuenca,1,Cumbayá,0,2023-03-21
U18 Premier League,England,Wolves,1,Sunderland,2,2023-03-21
UEFA Women's Champions League,Europe,Bayern,1,Arsenal,0,2023-03-21
UEFA Women's Champions League,Europe,Roma,0,Barcelona,1,2023-03-21
Regionalliga,Germany,Greifswald,5,TeBe,0,2023-03-21
Regionalliga,Germany,Heimstetten,0,Buchbach,0,2023-03-21
Regionalliga,Germany,Altglienicke,1,Babelsberg,2,2023-03-21
Regionalliga,Germany,BFC Dynamo,0,Viktoria B,3,2023-03-21
Regionalliga,Germany,Kassel,1,Aalen,2,2023-03-21
Frauen Bundesliga,Germany,Turbine,0,Köln,0,2023-03-21
Liga 1,Indonesia,Barito,2,Persis,3,2023-03-21
WE League,Japan,Sanfrecce,2,Albirex,1,2023-03-21
Eredivisie Women,Netherlands,Twente,5,Alkmaar,0,2023-03-21
Division Profesional,Paraguay,Caballero JLM,2,Cerro Porteño,3,2023-03-21
Division Profesional,Paraguay,Tacuary,2,Resistencia,0,2023-03-21
Highland / Lowland,Scotland,Hearts,4,East Kilbride,1,2023-03-21
