Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Bundesliga,Germany,Leverkusen,1,Köln,2,2023-05-05
Bundesliga,Germany,Mainz 05,2,Schalke 04,3,2023-05-05
CONMEBOL Libertadores,South America,Patronato,4,Melgar,1,2023-05-05
CONMEBOL Libertadores,South America,Racing Club,1,Flamengo,1,2023-05-05
CONMEBOL Libertadores,South America,Libertad,1,Paranaense,2,2023-05-05
CONMEBOL Libertadores,South America,Pereira,2,Monagas,1,2023-05-05
CONMEBOL Sudamericana,South America,Gimn La Plata,0,Goiás,2,2023-05-05
CONMEBOL Sudamericana,South America,Audax,2,Blooming,0,2023-05-05
CONMEBOL Sudamericana,South America,Botafogo,0,LDU Quito,0,2023-05-05
CONMEBOL Sudamericana,South America,Def y Justicia,4,Peñarol,1,2023-05-05
CONMEBOL Sudamericana,South America,Fortaleza,6,Estudiantes M.,1,2023-05-05
CONMEBOL Sudamericana,South America,Universitario,2,Santa Fe,0,2023-05-05
Eredivisie,Netherlands,Waalwijk,4,Volendam,1,2023-05-05
A-League Men,Australia,Adelaide Utd,2,Wellington,0,2023-05-05
Liga Profesional Argentina,Argentina,Barracas C,3,Instituto,0,2023-05-05
Liga Profesional Argentina,Argentina,Godoy Cruz,0,Unión,0,2023-05-05
Primeira Liga,Portugal,Casa Pia,1,Portimonense,1,2023-05-05
Primera A,Colombia,Millonarios,1,Envigado,1,2023-05-05
Primera A,Colombia,Atl. Nacional,2,América,1,2023-05-05
Bundesliga,Austria,WAC,0,Altach,0,2023-05-05
2. Bundesliga,Germany,Bielefeld,1,Greuther Fürth,1,2023-05-05
2. Bundesliga,Germany,Hamburg,2,Paderborn,2,2023-05-05
Ekstraklasa,Poland,Jagiellonia,1,Śląsk,1,2023-05-05
Ekstraklasa,Poland,Górnik,2,Warta Poznań,0,2023-05-05
Serie B,Italy,Perugia,0,Cagliari,5,2023-05-05
Championship,Scotland,Arbroath,0,Hamilton,0,2023-05-05
Championship,Scotland,Cove Rangers,1,Morton,2,2023-05-05
Championship,Scotland,Inverness,1,Ayr Utd,2,2023-05-05
Championship,Scotland,Queen's Park,3,Dundee,5,2023-05-05
Championship,Scotland,Raith Rovers,2,Partick,2,2023-05-05
CAF U17 Cup of Nations,Africa,Congo,1,Algeria,1,2023-05-05
CAF U17 Cup of Nations,Africa,Somalia,0,Senegal,3,2023-05-05
Ligue 1,Algeria,Belouizdad,1,ES Sétif,0,2023-05-05
Ligue 1,Algeria,Kabylie,1,USM Alger,0,2023-05-05
Primera Nacional,Argentina,Almagro,3,Flandria,1,2023-05-05
Queensland NPL,Australia,Rochedale,2,Olympic,1,2023-05-05
Victoria NPL,Australia,Heidelberg,1,Green Gully,0,2023-05-05
Victoria NPL,Australia,Oakleigh,5,North Geelong,0,2023-05-05
Victoria NPL Women,Australia,Emerging,1,Calder Utd,1,2023-05-05
New South Wales NPL,Australia,Wolves,0,Blacktown City,0,2023-05-05
2. Liga,Austria,Amstetten,0,First Vienna,4,2023-05-05
2. Liga,Austria,Austria II,1,Lafnitz,0,2023-05-05
2. Liga,Austria,BW Linz,1,FAC,1,2023-05-05
2. Liga,Austria,Horn,3,Rapid II,0,2023-05-05
2. Liga,Austria,Liefering,0,GAK,2,2023-05-05
Premier League,Bangladesh,Abahani Dhaka,4,Bangladesh Pol,1,2023-05-05
Premier League,Bangladesh,Kings,4,Muktijoddha,0,2023-05-05
Premier League,Bangladesh,Jamal,2,Abahani Chitta,2,2023-05-05
Premier League,Belarus,Isloch,0,Slavia,1,2023-05-05
Premier League,Belarus,Torpedo BelAZ,1,Slutsk,1,2023-05-05
Challenger Pro League,Belgium,Anderlecht II,0,Beerschot,2,2023-05-05
Challenger Pro League,Belgium,Standard,1,Virton,1,2023-05-05
Serie C,Brazil,CSA,0,Confiança,1,2023-05-05
Serie C,Brazil,Botafogo,2,Operário,1,2023-05-05
Serie C,Brazil,Altos,0,Figueirense,0,2023-05-05
Serie C,Brazil,São Bernardo,3,Remo,1,2023-05-05
CSL,China PR,Henan,0,Guoan,1,2023-05-05
CSL,China PR,Shenhua,1,Dalian,0,2023-05-05
CSL,China PR,Shenzhen,0,Cangzhou,1,2023-05-05
CSL,China PR,Three Towns,0,Zhejiang,0,2023-05-05
HNL,Croatia,Šibenik,0,Varaždin,2,2023-05-05
FNL,Czech Republic,Vyškov,2,Příbram,2,2023-05-05
FNL,Czech Republic,Vysočina,2,Třinec,1,2023-05-05
1. Division,Denmark,Hvidovre,0,Vejle,1,2023-05-05
1. Division,Denmark,Fredericia,2,Hobro,2,2023-05-05
1. Division,Denmark,Fremad Amager,1,Hillerød,0,2023-05-05
Super Cup,Egypt,Pyramids,0,Ahly,1,2023-05-05
Premier League 2,England,Man Utd,2,Leicester,2,2023-05-05
Premier League 2,England,Fulham,3,Brighton,2,2023-05-05
U18 Premier League,England,Southampton,5,Arsenal,1,2023-05-05
U18 Premier League,England,Derby,3,Middlesbrough,0,2023-05-05
U18 Premier League,England,Leeds Utd,5,Stoke City,0,2023-05-05
Women's Super League,England,Arsenal,1,Leicester WFC,0,2023-05-05
Veikkausliiga,Finland,Haka,4,KTP,2,2023-05-05
Veikkausliiga,Finland,Honka,3,Lahti,0,2023-05-05
Veikkausliiga,Finland,Ilves,1,Oulu,2,2023-05-05
Veikkausliiga,Finland,SJK,2,Inter Turku,1,2023-05-05
Veikkausliiga,Finland,VPS,2,Mariehamn,1,2023-05-05
Veikkausliiga,Finland,KuPS,2,HJK,1,2023-05-05
3. Liga,Germany,Duisburg,3,Aue,0,2023-05-05
Regionalliga,Germany,Werder II,1,Hannover II,3,2023-05-05
Regionalliga,Germany,Pipinsried,0,Augsburg II,4,2023-05-05
Regionalliga,Germany,Hankofen,0,Burghausen,1,2023-05-05
Regionalliga,Germany,Würzburg,2,Bayern II,2,2023-05-05
Regionalliga,Germany,Atlas,1,HSV II,1,2023-05-05
Regionalliga,Germany,Babelsberg,2,Erfurt,0,2023-05-05
Regionalliga,Germany,Hertha II,3,ZFC Meuselwitz,0,2023-05-05
Regionalliga,Germany,Lok Leipzig,1,BAK,0,2023-05-05
Regionalliga,Germany,Homburg,2,Bahlingen,2,2023-05-05
