Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Napoli,3,Frankfurt,0,2023-03-15
UEFA Champions League,Europe,Real Madrid,1,Liverpool,0,2023-03-15
UEFA Europa Conference League,Europe,Başakşehir,1,Gent,4,2023-03-15
Premier League,England,Brighton,1,Crystal Palace,0,2023-03-15
Premier League,England,Southampton,0,Brentford,2,2023-03-15
Championship,England,Blackburn,2,Reading,1,2023-03-15
Championship,England,Cardiff,1,West Bromwich,1,2023-03-15
Championship,England,Huddersfield,1,Norwich,1,2023-03-15
Championship,England,Hull,1,Burnley,3,2023-03-15
Championship,England,Luton,1,Bristol City,0,2023-03-15
Championship,England,Sunderland,1,Sheff Utd,2,2023-03-15
Friendlies,World,Jamaica,0,Trinidad,0,2023-03-15
Copa do Brasil,Brazil,Coritiba,1,Criciúma,1,2023-03-15
Copa do Brasil,Brazil,Maringá,2,Marcílio Dias,0,2023-03-15
Copa do Brasil,Brazil,América MG,1,Santa Cruz,0,2023-03-15
Copa do Brasil,Brazil,Nova Iguaçu,5,Nova Mutum,2,2023-03-15
Concacaf Champions Cup,N/C America,Austin,2,Violette,0,2023-03-15
Concacaf Champions Cup,N/C America,Philadelphia,4,Alianza,0,2023-03-15
Concacaf Champions Cup,N/C America,Atlas,4,Olimpia,0,2023-03-15
Primera A,Colombia,Dep. Tolima,1,Equidad,0,2023-03-15
Primera A,Colombia,Santa Fe,2,América,0,2023-03-15
Cup,Albania,Laçi,0,Egnatia,3,2023-03-15
Cup,Albania,Partizani,1,Vllaznia,0,2023-03-15
Prim B Metro,Argentina,Talleres,1,San Miguel,1,2023-03-15
AFC U20 Asian Cup,Asia,Iraq,2,Japan,2,2023-03-15
AFC U20 Asian Cup,Asia,Uzbekistan,0,Korea Rep.,0,2023-03-15
Queensland NPL Women,Australia,Peninsula,2,Olympic,0,2023-03-15
Pernambucano 1,Brazil,Caruaru City,0,Belo Jardim,4,2023-03-15
Sergipano 1,Brazil,América SE,2,Dorense,0,2023-03-15
Copa do Nordeste,Brazil,Fluminense PI,1,Bahia,1,2023-03-15
Primera B,Chile,Cobreloa,2,U. Concepción,1,2023-03-15
Primera B,Chile,Morning,2,San Felipe,1,2023-03-15
Primera B,Chile,San Luis,2,Wanderers,0,2023-03-15
Primera B,Chile,Santa Cruz,1,Barnechea,0,2023-03-15
Copa Colombia,Colombia,Cortuluá,1,Cartagena,3,2023-03-15
Copa Colombia,Colombia,Fortaleza,2,Magdalena,1,2023-03-15
Copa Colombia,Colombia,Tigres,1,Envigado,1,2023-03-15
HNL,Croatia,Istra,1,Dinamo Zagreb,0,2023-03-15
Women's Super League,England,Spurs,1,Leicester WFC,0,2023-03-15
Meistriliiga,Estonia,Laagri,0,Tallinna Kalev,2,2023-03-15
Meistriliiga,Estonia,Levadia,3,Tammeka,0,2023-03-15
Meistriliiga,Estonia,Paide,0,Kuressaare,1,2023-03-15
Premier League International Cup,Europe,Fulham,4,Sparta,2,2023-03-15
UEFA Youth League,Europe,AZ,4,Real Madrid,0,2023-03-15
UEFA Youth League,Europe,Dortmund,1,Hajduk,1,2023-03-15
3. Liga,Germany,Dresden,2,Duisburg,0,2023-03-15
3. Liga,Germany,Freiburg II,4,Wiesbaden,2,2023-03-15
3. Liga,Germany,Saarbrücken,5,Bayreuth,0,2023-03-15
3. Liga,Germany,VfB Oldenburg,2,Dortmund II,1,2023-03-15
3. Liga,Germany,Waldhof,3,Ingolstadt,2,2023-03-15
Regionalliga,Germany,Türkgücü,0,Bayern II,3,2023-03-15
Regionalliga,Germany,Weiche,2,Hannover II,1,2023-03-15
Regionalliga,Germany,Rehden,1,Werder II,1,2023-03-15
Regionalliga,Germany,Steinbach,2,Bahlingen,0,2023-03-15
Liga 1,Indonesia,Persis,1,Arema,1,2023-03-15
Serie C,Italy,Renate,1,Triestina,4,2023-03-15
Serie C,Italy,Latina,0,Potenza,0,2023-03-15
