Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Chelsea,1,Crystal Palace,0,2023-01-15
Premier League,England,Newcastle,1,Fulham,0,2023-01-15
Premier League,England,Tottenham,0,Arsenal,2,2023-01-15
La Liga,Spain,Getafe,1,Espanyol,2,2023-01-15
La Liga,Spain,Almería,1,Atlético,1,2023-01-15
Serie A,Italy,Sassuolo,0,Lazio,2,2023-01-15
Serie A,Italy,Torino,0,Spezia,1,2023-01-15
Serie A,Italy,Udinese,1,Bologna,2,2023-01-15
Serie A,Italy,Atalanta,8,Salernitana,2,2023-01-15
Serie A,Italy,Roma,2,Fiorentina,0,2023-01-15
Ligue 1,France,Lille,5,Troyes,1,2023-01-15
Ligue 1,France,Angers,1,Clermont,2,2023-01-15
Ligue 1,France,Montpellier,0,Nantes,3,2023-01-15
Ligue 1,France,Reims,0,Nice,0,2023-01-15
Ligue 1,France,Toulouse,1,Brest,1,2023-01-15
Ligue 1,France,Monaco,7,Ajaccio,1,2023-01-15
Ligue 1,France,Rennes,1,PSG,0,2023-01-15
Super Cup,Spain,Real Madrid,1,Barcelona,3,2023-01-15
Eredivisie,Netherlands,Vitesse,0,NEC,0,2023-01-15
Eredivisie,Netherlands,Fortuna,2,PSV,2,2023-01-15
Eredivisie,Netherlands,Go Ahead,2,Utrecht,2,2023-01-15
Eredivisie,Netherlands,Emmen,0,Cambuur,0,2023-01-15
Eredivisie,Netherlands,Groningen,0,Feyenoord,3,2023-01-15
A-League Men,Australia,Wanderers,1,Melbourne City,1,2023-01-15
A-League Men,Australia,Western United,1,Newcastle,1,2023-01-15
Süper Lig,Turkey,Ümraniye,0,İstanbulspor,2,2023-01-15
Süper Lig,Turkey,Kasımpaşa,2,Fatih,2,2023-01-15
Süper Lig,Turkey,Gaziantep,1,Fenerbahçe,2,2023-01-15
Liga MX,Mexico,Cruz Azul,2,Monterrey,3,2023-01-15
Liga MX,Mexico,Juárez,3,Tijuana,0,2023-01-15
Liga MX,Mexico,Toluca,2,América,2,2023-01-15
Liga MX,Mexico,Santos Laguna,3,Pumas,0,2023-01-15
First Division A,Belgium,Club Brugge,1,Anderlecht,1,2023-01-15
First Division A,Belgium,Gent,2,Kortrijk,1,2023-01-15
First Division A,Belgium,R. Union SG,2,Antwerp,0,2023-01-15
First Division A,Belgium,Charleroi,2,Cercle Brugge,1,2023-01-15
Primeira Liga,Portugal,Chaves,1,Arouca,1,2023-01-15
Primeira Liga,Portugal,Benfica,2,Sporting,2,2023-01-15
Primeira Liga,Portugal,Porto,4,Famalicão,1,2023-01-15
Super League 1,Greece,AEK,4,Panaitolikos,1,2023-01-15
Super League 1,Greece,Asteras,0,Levadiakos,0,2023-01-15
Super League 1,Greece,Olympiakos,1,Aris,0,2023-01-15
Super League 1,Greece,Giannina,0,Panathinaikos,1,2023-01-15
Serie B,Italy,Südtirol,1,Brescia,0,2023-01-15
Serie B,Italy,Cosenza,1,Benevento,1,2023-01-15
Serie B,Italy,Ternana,1,Ascoli,0,2023-01-15
Club Friendlies,World,River Plate,2,Millonarios,0,2023-01-15
CAF African Nations Championship,Africa,Morocco,0,Sudan,3,2023-01-15
CAF African Nations Championship,Africa,Madagascar,2,Ghana,1,2023-01-15
A-League Women,Australia,Roar,1,Adelaide,1,2023-01-15
A-League Women,Australia,Melbourne City,1,Victory,1,2023-01-15
A-League Women,Australia,Perth Glory,2,Wellington,0,2023-01-15
Challenger Pro League,Belgium,Deinze,3,Beerschot,2,2023-01-15
Paulista A1,Brazil,Palmeiras,0,São Bento,0,2023-01-15
Paulista A1,Brazil,Santos,2,Mirassol,1,2023-01-15
Paulista A1,Brazil,Água Santa,1,Ferroviária,3,2023-01-15
Paulista A1,Brazil,RB Bragantino,1,Corinthians,0,2023-01-15
Carioca Série A,Brazil,Vasco,0,Madureira,0,2023-01-15
Carioca Série A,Brazil,Boavista,2,Bangu,2,2023-01-15
Carioca Série A,Brazil,Botafogo,0,Audax Angra,1,2023-01-15
Paranaense 1,Brazil,Cascavel,1,Independente,0,2023-01-15
Paranaense 1,Brazil,Maringá,1,Foz Iguaçu,0,2023-01-15
Paranaense 1,Brazil,Coritiba,1,Aruko,0,2023-01-15
Paranaense 1,Brazil,Londrina,1,Azuriz,1,2023-01-15
Catarinense 1,Brazil,Figueirense,1,Atlético SC,0,2023-01-15
Catarinense 1,Brazil,Camboriú,0,Joinville,0,2023-01-15
Catarinense 1,Brazil,Marcílio Dias,0,Hercílio,2,2023-01-15
Cearense 1,Brazil,Maracanã,1,Caucaia,0,2023-01-15
Cearense 1,Brazil,Juazeiro,0,Ceará,5,2023-01-15
Goiano 1,Brazil,Atlético GO,2,Goiás,1,2023-01-15
Goiano 1,Brazil,Aparecidense,1,Goianésia,0,2023-01-15
