Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Crystal Palace,4,West Ham,3,2023-04-29
Premier League,England,Brentford,2,Nottm Forest,1,2023-04-29
Premier League,England,Brighton,6,Wolves,0,2023-04-29
La Liga,Spain,Elche,4,Vallecano,0,2023-04-29
La Liga,Spain,Real Madrid,4,Almería,2,2023-04-29
La Liga,Spain,Barcelona,4,Betis,0,2023-04-29
Serie A,Italy,Roma,1,Milan,1,2023-04-29
Serie A,Italy,Torino,1,Atalanta,2,2023-04-29
Bundesliga,Germany,Frankfurt,1,Augsburg,1,2023-04-29
Bundesliga,Germany,Köln,0,Freiburg,1,2023-04-29
Bundesliga,Germany,Leipzig,1,Hoffenheim,0,2023-04-29
Bundesliga,Germany,Stuttgart,2,M'gladbach,1,2023-04-29
Bundesliga,Germany,Union Berlin,0,Leverkusen,0,2023-04-29
Bundesliga,Germany,Schalke 04,2,Bremen,1,2023-04-29
Ligue 1,France,Lille,3,Ajaccio,0,2023-04-29
Championship,England,Bristol City,1,Burnley,2,2023-04-29
Championship,England,Coventry,2,Birmingham,0,2023-04-29
Championship,England,Hull,1,Swansea,1,2023-04-29
Championship,England,Reading,1,Wigan,1,2023-04-29
Championship,England,Sheff Utd,4,Preston,1,2023-04-29
Championship,England,Stoke,0,QPR,1,2023-04-29
Championship,England,Sunderland,2,Watford,2,2023-04-29
Championship,England,West Bromwich,2,Norwich,1,2023-04-29
MLS,USA,Nashville,3,Atlanta United,1,2023-04-29
A-League Men,Australia,Macarthur,0,Wellington,1,2023-04-29
A-League Men,Australia,Sydney,2,Newcastle,0,2023-04-29
A-League Men,Australia,Mel Victory,0,Brisbane,1,2023-04-29
A-League Men,Australia,Perth,1,Western United,2,2023-04-29
Süper Lig,Turkey,Fatih,0,Antalyaspor,1,2023-04-29
Süper Lig,Turkey,Konyaspor,2,Trabzonspor,1,2023-04-29
Süper Lig,Turkey,Ankaragücü,0,Kasımpaşa,0,2023-04-29
Süper Lig,Turkey,Sivasspor,1,Fenerbahçe,3,2023-04-29
Liga MX,Mexico,Juárez,0,América,1,2023-04-29
First Division A,Belgium,Cercle Brugge,0,Standard,0,2023-04-29
Serie A,Brazil,Coritiba,1,São Paulo,1,2023-04-29
Serie A,Brazil,Fortaleza,4,Fluminense,2,2023-04-29
Liga Profesional Argentina,Argentina,Huracán,2,Arsenal,1,2023-04-29
Liga Profesional Argentina,Argentina,NOB,0,Argentinos,0,2023-04-29
Liga Profesional Argentina,Argentina,Atl. Tucumán,1,River Plate,1,2023-04-29
Liga Profesional Argentina,Argentina,Vélez,0,San Lorenzo,0,2023-04-29
