Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA Women's World Cup,World,Sweden,2,South Africa,1,2023-07-23
FIFA Women's World Cup,World,Netherlands,1,Portugal,0,2023-07-23
FIFA Women's World Cup,World,France,0,Jamaica,0,2023-07-23
Serie A,Brazil,Bahia,0,Corinthians,0,2023-07-23
Serie A,Brazil,Cuiabá,2,São Paulo,1,2023-07-23
Serie A,Brazil,Grêmio,1,Atl. Mineiro,0,2023-07-23
Serie A,Brazil,Cruzeiro,0,Goiás,1,2023-07-23
Serie A,Brazil,RB Bragantino,0,Internacional,0,2023-07-23
Serie A,Brazil,Santos,2,Botafogo,2,2023-07-23
Liga Profesional Argentina,Argentina,Estudiantes,4,Belgrano,0,2023-07-23
Liga Profesional Argentina,Argentina,Platense,0,Huracán,1,2023-07-23
Liga Profesional Argentina,Argentina,Atl. Tucumán,1,Independiente,0,2023-07-23
Superliga,Denmark,AGF,1,Vejle,0,2023-07-23
Superliga,Denmark,OB,2,Randers,2,2023-07-23
Superliga,Denmark,Silkeborg,1,Brøndby,2,2023-07-23
Primera A,Colombia,Millonarios,0,Pereira,0,2023-07-23
Primera A,Colombia,Bucaramanga,1,Huila,0,2023-07-23
Primera División,Uruguay,Nacional,1,Cerro Largo,0,2023-07-23
Primera División,Uruguay,Boston River,0,Wanderers,1,2023-07-23
Primera División,Uruguay,Peñarol,2,Def. Sporting,1,2023-07-23
Primera División,Chile,Huachipato,2,O'Higgins,0,2023-07-23
Primera División,Chile,U. de Chile,0,Palestino,1,2023-07-23
Primera División,Chile,Everton,1,Unión Española,0,2023-07-23
Ekstraklasa,Poland,Górnik,0,Radomiak,2,2023-07-23
Ekstraklasa,Poland,Zagłębie,2,Ruch,1,2023-07-23
Ekstraklasa,Poland,Widzew,3,Puszcza,2,2023-07-23
Eliteserien,Norway,HamKam,3,Stabæk,2,2023-07-23
Eliteserien,Norway,Haugesund,1,Lillestrøm,0,2023-07-23
Eliteserien,Norway,Odd,2,Vålerenga,1,2023-07-23
Eliteserien,Norway,Sandefjord,2,Bodø/Glimt,5,2023-07-23
Eliteserien,Norway,Tromsø,3,Brann,1,2023-07-23
Eliteserien,Norway,Strømsgodset,0,Rosenborg,1,2023-07-23
Allsvenskan,Sweden,AIK,0,Malmö,0,2023-07-23
Allsvenskan,Sweden,Norrköping,1,Degerfors,0,2023-07-23
Allsvenskan,Sweden,IFK Göteborg,0,Halmstad,0,2023-07-23
Allsvenskan,Sweden,Kalmar,1,Varberg,0,2023-07-23
Super League,Switzerland,Young Boys,2,Lausanne,1,2023-07-23
Super League,Switzerland,Zürich,2,Yverdon,0,2023-07-23
Super League,Malaysia,Selangor,1,Sabah,0,2023-07-23
Club Friendlies,World,Arsenal,0,Man Utd,2,2023-07-23
Club Friendlies,World,LA Galaxy II,0,Wrexham,4,2023-07-23
Club Friendlies,World,Tottenham,N/A,Leicester,N/A,2023-07-23
Club Friendlies,World,Başakşehir,3,Markhiya,1,2023-07-23
Primera Nacional,Argentina,Alvarado,0,Morón,2,2023-07-23
Primera Nacional,Argentina,Independiente,1,Atlanta,1,2023-07-23
Primera Nacional,Argentina,Flandria,0,Almirante Br,2,2023-07-23
Primera Nacional,Argentina,Gim Mendoza,0,Güemes,1,2023-07-23
Primera Nacional,Argentina,Maipú,2,Racing Córdoba,1,2023-07-23
Primera Nacional,Argentina,Mitre SdE,1,Chacarita,2,2023-07-23
Primera Nacional,Argentina,Villa Dálmine,1,Riestra,2,2023-07-23
Primera Nacional,Argentina,Chaco,1,Tristán Suárez,1,2023-07-23
Primera Nacional,Argentina,Rafaela,1,Gimn Jujuy,0,2023-07-23
Primera Nacional,Argentina,Almagro,0,SM Tucumán,0,2023-07-23
Torneo Federal A,Argentina,Circulo Dep.,2,Olimpo,2,2023-07-23
Torneo Federal A,Argentina,Sansinena,3,Sol de Mayo,0,2023-07-23
Torneo Federal A,Argentina,Juventud UU,1,Argentino MM,1,2023-07-23
Torneo Federal A,Argentina,Las Heras,2,Ferro Carril,1,2023-07-23
Torneo Federal A,Argentina,Ind Chivilcoy,1,Belgrano,0,2023-07-23
Torneo Federal A,Argentina,Gimnasia Tiro,1,Sol de América,0,2023-07-23
Torneo Federal A,Argentina,SM Formosa,2,9 de Julio,1,2023-07-23
Torneo Federal A,Argentina,SM Mendoza,3,Estudiantes SL,1,2023-07-23
Prim B Metro,Argentina,Colegiales,2,Comunicaciones,1,2023-07-23
Prim B Metro,Argentina,Sacachispas,0,Dock Sud,1,2023-07-23
Prim B Metro,Argentina,Villa SC,1,Cañuelas,1,2023-07-23
Queensland NPL,Australia,Redlands Utd,1,Gold Coast Utd,1,2023-07-23
Queensland NPL,Australia,Olympic,0,Lions,2,2023-07-23
Queensland NPL,Australia,SC Wanderers,3,Moreton Bay,2,2023-07-23
Queensland NPL Women,Australia,Sunshine Coast,0,Gold Coast Utd,1,2023-07-23
Queensland NPL Women,Australia,Eastern Sub,0,Lions,1,2023-07-23
Queensland NPL Women,Australia,Capalaba,0,Peninsula,5,2023-07-23
Queensland NPL Women,Australia,Mitchelton,1,Olympic,2,2023-07-23
Victoria NPL,Australia,St. Albans,1,Avondale,2,2023-07-23
Victoria NPL Women,Australia,Preston Lions,1,South Melb,4,2023-07-23
New South Wales NPL,Australia,Blacktown City,3,Sydney Utd,1,2023-07-23
New South Wales NPL,Australia,Mariners,0,St George City,2,2023-07-23
New South Wales NPL,Australia,Rockdale,2,Bulls,0,2023-07-23
New South Wales NPL,Australia,Wolves,6,Sydney,2,2023-07-23
New South Wales NPL Women,Australia,Bulls,1,Bankstown City,2,2023-07-23
New South Wales NPL Women,Australia,Sydney Olympic,0,Leichhardt,3,2023-07-23
New South Wales NPL Women,Australia,Macarthur Rams,4,NSW Institute,0,2023-07-23
New South Wales NPL Women,Australia,Manly United,2,Emerging Jets,1,2023-07-23
New South Wales NPL Women,Australia,Spartans,1,Ravens,2,2023-07-23
Cup,Austria,ASK Klagenfurt,2,Admira,4,2023-07-23
Cup,Austria,Ardagger,0,Salzburg,6,2023-07-23
Cup,Austria,Ferlach,0,Leoben,1,2023-07-23
Cup,Austria,Haitzendorf,1,FAC,3,2023-07-23
Cup,Austria,Donaufeld,0,Rapid,7,2023-07-23
Super Cup,Belgium,Antwerp,1,Mechelen,1,2023-07-23
Primera División,Bolivia,Wilstermann,1,Libertad,0,2023-07-23
Primera División,Bolivia,Real Tomayapo,2,Guabirá,0,2023-07-23
Serie B,Brazil,Ituano,0,Avaí,1,2023-07-23
