Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,San Marino,N/A,Seychelles,N/A,2022-09-21
Friendlies,World,San Marino,0,Seychelles,0,2022-09-21
UEFA Nations League,Europe,Scotland,3,Ukraine,0,2022-09-21
Liga Profesional Argentina,Argentina,Patronato,0,R. Central,0,2022-09-21
Liga Profesional Argentina,Argentina,Córdoba SdE,1,Gimn La Plata,0,2022-09-21
Primera A,Colombia,Jaguares,0,Bucaramanga,1,2022-09-21
Primera A,Colombia,Once Caldas,1,Envigado,0,2022-09-21
Primera A,Colombia,Cortuluá,2,Cali,0,2022-09-21
Torneo Federal A,Argentina,Peñarol,1,Sol de Mayo,1,2022-09-21
Prim B Metro,Argentina,Talleres,1,Merlo,1,2022-09-21
Serie B,Brazil,Grêmio,3,Sport,0,2022-09-21
Serie B,Brazil,Guarani,2,Novorizontino,0,2022-09-21
China League One,China PR,Shaanxi Chang.,4,Tianshan,0,2022-09-21
China League One,China PR,Zibo Cuju,0,Liaoning,0,2022-09-21
Primera División,Costa Rica,Herediano,1,Puntarenas,1,2022-09-21
Primera División,Costa Rica,SP. San José,2,Cartaginés,1,2022-09-21
Primera División,Costa Rica,Grecia,4,Guanacasteca,1,2022-09-21
UEFA U19 Championship Qualification,Europe,Germany,5,Armenia,0,2022-09-21
UEFA U19 Championship Qualification,Europe,Italy,0,Estonia,2,2022-09-21
UEFA U19 Championship Qualification,Europe,Turkey,4,Luxembourg,4,2022-09-21
UEFA U19 Championship Qualification,Europe,Austria,2,Lithuania,0,2022-09-21
UEFA U19 Championship Qualification,Europe,Czech,3,Andorra,0,2022-09-21
UEFA U19 Championship Qualification,Europe,Georgia,1,Denmark,3,2022-09-21
UEFA U19 Championship Qualification,Europe,Albania,1,Belgium,3,2022-09-21
UEFA U19 Championship Qualification,Europe,Azerbaijan,0,Bulgaria,1,2022-09-21
UEFA U19 Championship Qualification,Europe,Belarus,1,Slovakia,1,2022-09-21
UEFA U19 Championship Qualification,Europe,Eire,6,Gibraltar,0,2022-09-21
UEFA U19 Championship Qualification,Europe,Wales,0,Hungary,0,2022-09-21
UEFA U19 Championship Qualification,Europe,Bosnia,0,Poland,2,2022-09-21
UEFA U19 Championship Qualification,Europe,England,2,Montenegro,0,2022-09-21
UEFA U19 Championship Qualification,Europe,Switzerland,0,Greece,2,2022-09-21
UEFA U19 Championship Qualification,Europe,Latvia,0,Romania,0,2022-09-21
UEFA U19 Championship Qualification,Europe,N. Ireland,2,Slovenia,2,2022-09-21
UEFA U19 Championship Qualification,Europe,Netherlands,2,Moldova,0,2022-09-21
UEFA Women's Champions League,Europe,SFK 2000,0,Zürich,7,2022-09-21
UEFA Women's Champions League,Europe,KuPS,0,St. Pölten,1,2022-09-21
UEFA Women's Champions League,Europe,Brann,1,Rosengård,1,2022-09-21
UEFA Women's Champions League,Europe,Rosenborg,0,Real Madrid,3,2022-09-21
UEFA Women's Champions League,Europe,Zhytlobud-2,1,Vllaznia,1,2022-09-21
UEFA Women's Champions League,Europe,Sparta Praha,1,Roma,2,2022-09-21
UEFA Women's Champions League,Europe,Valur,0,Slavia,1,2022-09-21
UEFA Women's Champions League,Europe,PSG,2,Häcken,1,2022-09-21
J2 League,Japan,Mito,1,Tokyo Verdy,2,2022-09-21
J2 League,Japan,V-Varen,1,Tochigi,1,2022-09-21
J3 League,Japan,Azul Claro,0,Fujieda,0,2022-09-21
J-League Cup,Japan,Avispa,2,Sanfrecce,3,2022-09-21
J-League Cup,Japan,Cerezo,1,Urawa,1,2022-09-21
K League 2,Korea Republic,Anyang,0,Daejeon,1,2022-09-21
K League 2,Korea Republic,Seoul E-Land,0,Gyeongnam,1,2022-09-21
Liga de Expansión MX,Mexico,Tapatío,2,Correcaminos,0,2022-09-21
Liga de Expansión MX,Mexico,Tlaxcala,2,Tepa,1,2022-09-21
Liga de Expansión MX,Mexico,Raya2,0,Leones Negros,1,2022-09-21
Division Profesional,Paraguay,12 Octubre,0,Cerro Porteño,1,2022-09-21
USL Championship,USA,San Antonio,1,Switchbacks,0,2022-09-21
USL League One,USA,Tucson,1,North Carolina,0,2022-09-21
U20 National Team Friendlies,World,England,3,Chile,0,2022-09-21
