Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA Women's World Cup,World,Switzerland,1,Spain,5,2023-08-05
FIFA Women's World Cup,World,Japan,3,Norway,1,2023-08-05
Championship,England,Blackburn,2,West Bromwich,1,2023-08-05
Championship,England,Bristol City,1,Preston,1,2023-08-05
Championship,England,Middlesbrough,0,Millwall,1,2023-08-05
Championship,England,Norwich,2,Hull,1,2023-08-05
Championship,England,Plymouth,3,Huddersfield,1,2023-08-05
Championship,England,Stoke,4,Rotherham,1,2023-08-05
Championship,England,Swansea,1,Birmingham,1,2023-08-05
Championship,England,Watford,4,QPR,0,2023-08-05
Premiership,Scotland,Celtic,4,Ross County,2,2023-08-05
Premiership,Scotland,Dundee,1,Motherwell,1,2023-08-05
Premiership,Scotland,Livingston,0,Aberdeen,0,2023-08-05
Premiership,Scotland,St. Johnstone,0,Hearts,2,2023-08-05
Premiership,Scotland,Kilmarnock,1,Rangers,0,2023-08-05
First Division A,Belgium,Genk,0,Eupen,1,2023-08-05
First Division A,Belgium,Cercle Brugge,2,Charleroi,0,2023-08-05
First Division A,Belgium,OHL,1,RWDM,2,2023-08-05
Serie A,Brazil,Santos,1,Paranaense,1,2023-08-05
Coppa Italia,Italy,Catanzaro,1,Foggia,0,2023-08-05
J1 League,Japan,Nagoya,1,Albirex,0,2023-08-05
J1 League,Japan,Shonan,1,Sanfrecce,0,2023-08-05
Superliga,Denmark,København,4,Randers,0,2023-08-05
Primera A,Colombia,Huila,0,Petrolera,0,2023-08-05
Primera A,Colombia,Águilas D,2,Once Caldas,1,2023-08-05
Primera División,Chile,Magallanes,1,Unión Española,0,2023-08-05
Primera División,Chile,Huachipato,2,Coquimbo,2,2023-08-05
Bundesliga,Austria,Rapid,4,Altach,0,2023-08-05
Bundesliga,Austria,Sturm,2,LASK,0,2023-08-05
Premier League,Ukraine,Minai,0,LNZ Cherkasy,3,2023-08-05
Premier League,Ukraine,Oleksandria,1,Metalist 1925,0,2023-08-05
2. Bundesliga,Germany,Elversberg,1,Rostock,2,2023-08-05
2. Bundesliga,Germany,Holstein,2,Greuther Fürth,1,2023-08-05
2. Bundesliga,Germany,St. Pauli,0,Düsseldorf,0,2023-08-05
2. Bundesliga,Germany,Schalke 04,3,Kaiserslautern,0,2023-08-05
Ekstraklasa,Poland,Raków,2,Warta Poznań,2,2023-08-05
Ekstraklasa,Poland,Górnik,0,Piast,0,2023-08-05
Ekstraklasa,Poland,Radomiak,0,Cracovia,1,2023-08-05
Eliteserien,Norway,Strømsgodset,1,Vålerenga,3,2023-08-05
Allsvenskan,Sweden,Brommapojkarna,0,Värnamo,2,2023-08-05
Super League,Switzerland,Stade-Lausanne,1,Servette,1,2023-08-05
Super League,Switzerland,Young Boys,5,Winterthur,2,2023-08-05
Super League,Switzerland,Zürich,3,Lugano,0,2023-08-05
League One,England,Barnsley,7,Port Vale,0,2023-08-05
League One,England,Blackpool,2,Burton Albion,0,2023-08-05
League One,England,Bolton,3,Lincoln,0,2023-08-05
League One,England,Cambridge Utd,2,Oxford,0,2023-08-05
League One,England,Carlisle,1,Fleetwood,1,2023-08-05
League One,England,Charlton,1,L Orient,0,2023-08-05
League One,England,Derby,1,Wigan,2,2023-08-05
League One,England,Northampton,0,Stevenage,1,2023-08-05
League One,England,Portsmouth,1,Bristol Rovers,1,2023-08-05
League One,England,Reading,0,Peterborough,1,2023-08-05
League One,England,Shrewsbury,1,Cheltenham,0,2023-08-05
League One,England,Wycombe,0,Exeter,3,2023-08-05
