Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Uruguay,4,Nicaragua,1,2023-06-15
Friendlies,World,Japan,6,El Salvador,0,2023-06-15
Friendlies,World,Argentina,2,Australia,0,2023-06-15
Friendlies,World,Jamaica,1,Qatar,2,2023-06-15
UEFA Nations League,Europe,Spain,2,Italy,1,2023-06-15
MLS,USA,Los Angeles,0,Houston,1,2023-06-15
AFC U17 Asian Cup,Asia,Yemen,4,Malaysia,0,2023-06-15
AFC U17 Asian Cup,Asia,Thailand,2,Laos,1,2023-06-15
Serie D,Brazil,Cordino,0,Tocantinópolis,1,2023-06-15
Serie D,Brazil,Aimoré,0,Concórdia,0,2023-06-15
Serie D,Brazil,Athletic,3,Resende,0,2023-06-15
Serie D,Brazil,Bahia de Feira,3,Cruzeiro,0,2023-06-15
Serie D,Brazil,Camboriú,2,Caxias,1,2023-06-15
Serie D,Brazil,Ferroviária,1,Cascavel,0,2023-06-15
Serie D,Brazil,Hercílio,1,Brasil Pelotas,0,2023-06-15
Serie D,Brazil,Noroeste,0,Santo André,3,2023-06-15
Serie D,Brazil,Águia Marabá,0,Trem,0,2023-06-15
Serie D,Brazil,ASA,1,Retrô,2,2023-06-15
Serie D,Brazil,Ferroviário,3,Maranhão,1,2023-06-15
Serie D,Brazil,Maringá,1,Inter Limeira,0,2023-06-15
Serie D,Brazil,Nacional,1,Pacajus,0,2023-06-15
Serie D,Brazil,Novo Hamburgo,0,Independente,1,2023-06-15
Serie D,Brazil,Operário,0,CRAC,2,2023-06-15
Serie D,Brazil,Portuguesa,4,Democrata GV,1,2023-06-15
Serie D,Brazil,Potiguar M,0,Campinense,0,2023-06-15
Serie D,Brazil,Princesa,1,Tuna Luso,1,2023-06-15
Serie D,Brazil,Santa Cruz,3,Globo,0,2023-06-15
Serie D,Brazil,São Francisco,0,Nacional AM,3,2023-06-15
Serie D,Brazil,São Raimundo R,2,Humaitá,3,2023-06-15
Serie D,Brazil,Sergipe,2,Alagoinhas,3,2023-06-15
Serie D,Brazil,XV Piracicaba,1,CAP,1,2023-06-15
Primera B,Chile,Barnechea,1,Morning,1,2023-06-15
Liga Femenina,Colombia,Santa Fe,4,Nacional,0,2023-06-15
Liga Femenina,Colombia,América,4,Pereira,0,2023-06-15
UEFA U21 Championship Qualification,Europe,Gibraltar,1,Moldova,3,2023-06-15
Ykkönen,Finland,TPS,1,MP,1,2023-06-15
1. Deild,Iceland,Grindavík,0,Fjölnir,1,2023-06-15
1. Deild,Iceland,Grótta,2,Ægir,1,2023-06-15
Ettan,Sweden,Motala,1,ÖSIF,2,2023-06-15
Damallsvenskan,Sweden,Häcken,3,Uppsala,1,2023-06-15
Damallsvenskan,Sweden,Hammarby,4,Brommapojkarna,1,2023-06-15
Damallsvenskan,Sweden,Kristianstad,3,Växjö,1,2023-06-15
Damallsvenskan,Sweden,Örebro,1,Norrköping,0,2023-06-15
2. Lig,Turkey,Bucaspor 1928,0,Şanlıurfa,3,2023-06-15
USL Championship,USA,Hartford Ath,1,Detroit City,3,2023-06-15
USL Championship,USA,El Paso Loco,2,LV Lights,1,2023-06-15
USL Championship,USA,SD Loyal,2,San Antonio,2,2023-06-15
USL League One,USA,Lexington,2,Red Wolves,0,2023-06-15
MLS Next Pro,USA,New England II,1,NYCFC II,0,2023-06-15
MLS Next Pro,USA,Union II,0,Crown Legacy,2,2023-06-15
MLS Next Pro,USA,St. Louis II,0,Austin II,1,2023-06-15
NWSL Challenge Cup,USA,Spirit,1,Courage,2,2023-06-15
NWSL Challenge Cup,USA,KC Current,4,Red Stars,0,2023-06-15
NWSL Challenge Cup,USA,Racing Lou,3,Dash,0,2023-06-15
U23 National Team Friendlies,World,China PR,1,Korea Rep,3,2023-06-15
U21 National Team Friendlies,World,Israel,0,Belgium,2,2023-06-15
Tournoi Maurice Revello,World,Costa Rica,2,Qatar,4,2023-06-15
Tournoi Maurice Revello,World,Morocco,1,Venezuela,0,2023-06-15
Tournoi Maurice Revello,World,Côte d'Ivoire,3,Saudi Arabia,1,2023-06-15
Tournoi Maurice Revello,World,Méditerranée,3,Japan,3,2023-06-15
