Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA World Cup,World,Morocco,0,Spain,0,2022-12-06
FIFA World Cup,World,Portugal,6,Switzerland,1,2022-12-06
National League,England,Boreham Wood,2,Oldham,1,2022-12-06
National League,England,Halifax,3,Dorking W,1,2022-12-06
Club Friendlies,World,Kasımpaşa,3,İstanbulspor,1,2022-12-06
Club Friendlies,World,Giresun,1,TS Galaxy,1,2022-12-06
Club Friendlies,World,Galatasaray,3,Villarreal,4,2022-12-06
Premier League,Egypt,Masry,0,National Bank,0,2022-12-06
Premier League Cup,England,Peterborough,4,Aston Villa,1,2022-12-06
Premier League Cup,England,Everton,7,Colchester,2,2022-12-06
U18 Premier League,England,Nottm Forest,2,Man City,2,2022-12-06
I-League,India,Real Kashmir,2,Sreenidi,1,2022-12-06
I-League,India,Churchill,2,Mohammedan,1,2022-12-06
Liga 1,Indonesia,Persebaya,3,Barito,2,2022-12-06
Liga 1,Indonesia,Persija,1,Borneo,0,2022-12-06
Liga 1,Indonesia,Persis,6,RANS,1,2022-12-06
League Cup,Northern Ireland,Cliftonville,2,Coleraine,2,2022-12-06
League Cup,Northern Ireland,Glentoran,0,Linfield,3,2022-12-06
Taça da Liga,Portugal,Estoril,2,Torreense,2,2022-12-06
Cupa României,Romania,Petrolul 52,0,U Craiova 1948,1,2022-12-06
Cupa României,Romania,Sepsi,4,Voluntari,0,2022-12-06
Cupa României,Romania,Slobozia,3,Dinamo,3,2022-12-06
Highland / Lowland,Scotland,Celtic,1,Berwick,3,2022-12-06
Highland / Lowland,Scotland,Rangers,0,East Kilbride,0,2022-12-06
Highland / Lowland,Scotland,Tranent,2,Cumbernauld C.,1,2022-12-06
1. SNL,Slovenia,Gorica,0,Bravo,0,2022-12-06
1. SNL,Slovenia,Maribor,7,Radomlje,0,2022-12-06
Segunda División,Spain,Leganés,2,Mirandés,2,2022-12-06
Segunda División,Spain,Real Oviedo,0,Las Palmas,0,2022-12-06
Segunda División,Spain,Albacete,0,Zaragoza,0,2022-12-06
