Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Club Brugge,0,Porto,4,2022-10-26
UEFA Champions League,Europe,Inter,4,Viktoria Plzeň,0,2022-10-26
UEFA Champions League,Europe,Ajax,0,Liverpool,3,2022-10-26
UEFA Champions League,Europe,Atlético,2,Leverkusen,2,2022-10-26
UEFA Champions League,Europe,Barcelona,0,Bayern München,3,2022-10-26
UEFA Champions League,Europe,Frankfurt,2,Marseille,1,2022-10-26
UEFA Champions League,Europe,Napoli,3,Rangers,0,2022-10-26
UEFA Champions League,Europe,Tottenham,1,Sporting,1,2022-10-26
Serie A,Brazil,Flamengo,3,Santos,2,2022-10-26
Serie A,Brazil,Paranaense,1,Palmeiras,3,2022-10-26
Liga Profesional Argentina,Argentina,Vélez,3,Córdoba SdE,1,2022-10-26
Liga Profesional Argentina,Argentina,Platense,1,Lanús,1,2022-10-26
Bundesliga,Austria,Rapid,5,Hartberg,1,2022-10-26
League One,England,Sheff Wed,1,Bristol Rovers,1,2022-10-26
Premier League,Armenia,Ararat-Armenia,4,Alashkert,1,2022-10-26
Primera División,Bolivia,Always Ready,N/A,Palmaflor,N/A,2022-10-26
Serie B,Brazil,Brusque,0,CRB,0,2022-10-26
Serie B,Brazil,CSA,1,Vila Nova,0,2022-10-26
Copa Verde,Brazil,Humaitá,3,Náutico RR,0,2022-10-26
Primera B,Chile,Puerto Montt,0,Copiapó,1,2022-10-26
China League One,China PR,Jiuniu,5,BSU,0,2022-10-26
China League One,China PR,Shijiazhuang,0,Nantong,1,2022-10-26
China League One,China PR,Zibo Cuju,1,Dongwu,3,2022-10-26
HNL,Croatia,Hajduk,3,Gorica,1,2022-10-26
Premier League,Egypt,Pharco,1,Haras,0,2022-10-26
Premier League Cup,England,Aston Villa,1,Brentford,3,2022-10-26
FA Women's League Cup,England,Everton,1,Aston Villa,1,2022-10-26
FA Women's League Cup,England,Durham,2,Man Utd,2,2022-10-26
FA Women's League Cup,England,Leicester WFC,0,Liverpool,4,2022-10-26
FA Women's League Cup,England,Man City,6,Blackburn,0,2022-10-26
UEFA U17 Championship Qualification,Europe,Belgium,4,Estonia,1,2022-10-26
UEFA U17 Championship Qualification,Europe,Albania,0,Wales,0,2022-10-26
UEFA U17 Championship Qualification,Europe,Croatia,2,Sweden,2,2022-10-26
UEFA U17 Championship Qualification,Europe,Andorra,1,Montenegro,1,2022-10-26
UEFA U17 Championship Qualification,Europe,Poland,4,Austria,2,2022-10-26
UEFA U17 Championship Qualification,Europe,Armenia,2,Belarus,5,2022-10-26
UEFA U17 Championship Qualification,Europe,Norway,1,Eire,1,2022-10-26
UEFA U17 Championship Qualification,Europe,Romania,0,Denmark,3,2022-10-26
Premier League International Cup,Europe,Man Utd,0,Sparta,0,2022-10-26
UEFA Youth League,Europe,Galatasaray,1,Rukh Vynnyky,3,2022-10-26
UEFA Youth League,Europe,Apolonia,0,Hajduk,3,2022-10-26
UEFA Youth League,Europe,Coleraine,0,Genk,4,2022-10-26
UEFA Youth League,Europe,Ashdod,0,MTK,2,2022-10-26
UEFA Youth League,Europe,Panathinaikos,2,Trenčín,0,2022-10-26
UEFA Youth League,Europe,Young Boys,0,AIK,3,2022-10-26
UEFA Youth League,Europe,Hibernian U19,1,Nantes,0,2022-10-26
UEFA Youth League,Europe,Brugge,1,Porto,2,2022-10-26
UEFA Youth League,Europe,Barcelona,3,Bayern,2,2022-10-26
UEFA Youth League,Europe,Frankfurt,2,Marseille,0,2022-10-26
UEFA Youth League,Europe,Inter,4,Viktoria,2,2022-10-26
UEFA Youth League,Europe,Napoli,2,Rangers,3,2022-10-26
UEFA Youth League,Europe,Spurs,1,Sporting CP,2,2022-10-26
UEFA Youth League,Europe,Ajax,3,Liverpool,1,2022-10-26
UEFA Youth League,Europe,Atl. Madrid,4,Bayer,0,2022-10-26
UEFA Women's Champions League,Europe,Real Madrid,0,PSG,0,2022-10-26
UEFA Women's Champions League,Europe,St. Pölten,3,Roma,4,2022-10-26
UEFA Women's Champions League,Europe,Chelsea,8,Vllaznia,0,2022-10-26
UEFA Women's Champions League,Europe,Slavia,0,Wolfsburg,2,2022-10-26
Veikkausliiga,Finland,VPS,0,Haka,3,2022-10-26
Liga Nacional,Guatemala,Iztapa,1,Xelajú,1,2022-10-26
Toto Cup Ligat Al,Israel,Beitar,1,Sektzia,1,2022-10-26
Play-offs 1/2,Korea Republic,Anyang,0,Suwon,0,2022-10-26
Play-offs 1/2,Korea Republic,Daejeon,2,Gimcheon,1,2022-10-26
Liga de Expansión MX,Mexico,Venados FC,2,Leones Negros,0,2022-10-26
Liga de Expansión MX,Mexico,Morelia,2,Cimarrones,0,2022-10-26
2. Division,Norway,Arendal,0,Ullensaker,1,2022-10-26
Division Profesional,Paraguay,Sol de América,2,Tacuary,2,2022-10-26
First Division,Republic of Ireland,Longford,2,Galway Utd,2,2022-10-26
First Division,Republic of Ireland,Treaty United,1,Waterford,4,2022-10-26
Cup,Slovakia,Sereď,0,Spartak,3,2022-10-26
PSL,South Africa,Gallants,0,AmaZulu,0,2022-10-26
CONMEBOL Libertadores Femenina,South America,Dep. Cali,1,Boca Juniors,1,2022-10-26
Ligue 1,Tunisia,Tunis,2,Chebba,1,2022-10-26
Ligue 1,Tunisia,USBG,2,Métlaoui,0,2022-10-26
U17 Women's World Cup,World,Nigeria,0,Colombia,0,2022-10-26
U17 Women's World Cup,World,Germany,0,Spain,1,2022-10-26
