Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA World Cup,World,Switzerland,1,Cameroon,0,2022-11-24
FIFA World Cup,World,Uruguay,0,Korea Rep,0,2022-11-24
FIFA World Cup,World,Portugal,3,Ghana,2,2022-11-24
FIFA World Cup,World,Brazil,2,Serbia,0,2022-11-24
Primera A,Colombia,Junior,2,Santa Fe,3,2022-11-24
Primera A,Colombia,Pasto,1,América,0,2022-11-24
Primera A,Colombia,Pereira,2,Millonarios,1,2022-11-24
Club Friendlies,World,Lion City,2,Dortmund,7,2022-11-24
Primera B,Chile,Copiapó,0,Cobreloa,0,2022-11-24
China League One,China PR,Hainiu,1,West Coast,1,2022-11-24
China League One,China PR,Jiading,1,Shaanxi Chang.,3,2022-11-24
China League One,China PR,Pingguo Haliao,5,Tianshan,2,2022-11-24
Women's Super League,England,Reading,3,Liverpool,3,2022-11-24
UEFA Women's Champions League,Europe,Barcelona,3,Bayern,0,2022-11-24
UEFA Women's Champions League,Europe,Zürich,0,Lyon,3,2022-11-24
UEFA Women's Champions League,Europe,Juventus,1,Arsenal,1,2022-11-24
UEFA Women's Champions League,Europe,SL Benfica,1,Rosengård,0,2022-11-24
Liga Nacional,Guatemala,Cobán,1,Xelajú,0,2022-11-24
Liga Nacional,Guatemala,Municipal,2,Santa Lucía,0,2022-11-24
Liga Nacional,Guatemala,Antigua,3,Comunicaciones,0,2022-11-24
Liga Nacional,Honduras,Victoria,1,Real España,1,2022-11-24
Indian Super League,India,Odisha,3,Chennaiyin,2,2022-11-24
I-League,India,Sreenidi,1,TRAU,0,2022-11-24
I-League,India,Kenkre,1,Churchill,1,2022-11-24
Play-offs 1/2,Latvia,Metta,2,Grobiņa,0,2022-11-24
Taça da Liga,Portugal,Tondela,1,Torreense,1,2022-11-24
Super Liga,Slovakia,DAC 1904,1,Ružomberok,0,2022-11-24
Super Liga,Slovakia,Slovan,4,Zlaté Moravce,1,2022-11-24
Super Liga,Slovakia,Spartak,4,Zemplín,1,2022-11-24
Persha Liga,Ukraine,Hirnyk-Sport,0,Chernihiv,2,2022-11-24
