Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
La Liga,Spain,Villarreal,2,Osasuna,0,2022-10-17
Serie A,Italy,Sampdoria,0,Roma,1,2022-10-17
Serie A,Italy,Lecce,1,Fiorentina,1,2022-10-17
MLS,USA,Montréal,2,Orlando,0,2022-10-17
Süper Lig,Turkey,Ankaragücü,0,Fenerbahçe,3,2022-10-17
Süper Lig,Turkey,Sivasspor,3,Giresun,0,2022-10-17
Liga MX,Mexico,Santos Laguna,1,Toluca,2,2022-10-17
Liga MX,Mexico,Pachuca,2,Tigres,1,2022-10-17
Serie A,Brazil,Botafogo,0,Internacional,1,2022-10-17
Serie A,Brazil,Juventude,1,Atlético GO,1,2022-10-17
Serie A,Brazil,Avaí,0,Fluminense,3,2022-10-17
Serie A,Brazil,Paranaense,1,Coritiba,0,2022-10-17
Liga Profesional Argentina,Argentina,Godoy Cruz,0,Patronato,1,2022-10-17
Liga Profesional Argentina,Argentina,Independiente,1,Banfield,0,2022-10-17
Liga Profesional Argentina,Argentina,River Plate,1,R. Central,2,2022-10-17
Liga Profesional Argentina,Argentina,Arsenal,1,Barracas C,2,2022-10-17
Liga Profesional Argentina,Argentina,Gimn La Plata,0,Argentinos,0,2022-10-17
Liga Profesional Argentina,Argentina,Vélez,4,Estudiantes,0,2022-10-17
Superliga,Denmark,Silkeborg,3,Randers,3,2022-10-17
Primera A,Colombia,Magdalena,2,Pereira,0,2022-10-17
Primera A,Colombia,Millonarios,0,Patriotas,0,2022-10-17
Primera A,Colombia,Jaguares,2,Santa Fe,1,2022-10-17
Primera A,Colombia,Envigado,2,Junior,0,2022-10-17
Primera División,Uruguay,Peñarol,1,River Plate,1,2022-10-17
Primera División,Uruguay,City Torque,0,Boston River,2,2022-10-17
Primera División,Uruguay,Wanderers,2,Plaza Colonia,1,2022-10-17
Allsvenskan,Sweden,IFK Göteborg,2,Malmö,1,2022-10-17
Super League 1,Greece,Olympiakos,1,PAOK,2,2022-10-17
League One,England,Charlton,3,Portsmouth,0,2022-10-17
Ligue 2,France,Bastia,1,Bordeaux,1,2022-10-17
Superliga,Albania,Erzeni,0,Kukësi,2,2022-10-17
Primera Nacional,Argentina,Almagro,1,Independiente,2,2022-10-17
Primera Nacional,Argentina,Estudiantes RC,1,Riestra,0,2022-10-17
Premier League,Armenia,Pyunik,2,Ararat-Armenia,1,2022-10-17
Primera División,Bolivia,Santa Cruz,1,Always Ready,0,2022-10-17
Primera División,Bolivia,Universitario,1,Aurora,1,2022-10-17
First League,Bulgaria,Loko Plovdiv,3,Slavia Sofia,0,2022-10-17
First League,Bulgaria,Beroe,0,Ludogorets,4,2022-10-17
Primera B,Chile,San Felipe,1,Puerto Montt,0,2022-10-17
Primera B,Chile,Barnechea,2,Fernández Vial,0,2022-10-17
1. Division,Cyprus,AEK,4,Olympiakos,2,2022-10-17
1. Division,Cyprus,Apollon,0,Aris Limassol,3,2022-10-17
Liga Pro,Ecuador,Barcelona,0,Aucas,2,2022-10-17
Liga Pro,Ecuador,Mushuc Runa,0,Ind. del Valle,1,2022-10-17
Liga Pro,Ecuador,Universidad,2,Emelec,0,2022-10-17
Primera Division,El Salvador,Dragón,1,Firpo,0,2022-10-17
Primera Division,El Salvador,Marte,2,Alianza,4,2022-10-17
Primera Division,El Salvador,Once Deportivo,1,FAS,1,2022-10-17
Primera Division,El Salvador,Platense,3,Chalatenango,1,2022-10-17
Premier League 2 Division Two,England,Nottingham,4,Stoke,1,2022-10-17
Premier League Cup,England,Middlesbrough,2,WBA,1,2022-10-17
Women's Championship,England,Southampton,1,Birmingham,0,2022-10-17
Ykkönen,Finland,TPS,4,Jaro,0,2022-10-17
3. Liga,Germany,Wiesbaden,3,VfB Oldenburg,1,2022-10-17
Liga Nacional,Guatemala,Municipal,0,Antigua,1,2022-10-17
Liga Nacional,Honduras,Real Sociedad,0,Vida,0,2022-10-17
Liga Nacional,Honduras,Olimpia,0,Olancho,1,2022-10-17
Ligat Ha'al,Israel,M Netanya,0,H Jerusalem,2,2022-10-17
Ligat Ha'al,Israel,H Be'er Sheva,1,Sektzia,1,2022-10-17
Ligat Ha'al,Israel,M Haifa,1,Hapoel Hadera,0,2022-10-17
Serie C,Italy,Mantova,2,Pordenone,1,2022-10-17
Premier League,Malta,Gudja Utd,1,Marsaxlokk,2,2022-10-17
Liga de Expansión MX,Mexico,Celaya,0,Correcaminos,3,2022-10-17
1. Division,Norway,Brann,3,Skeid,0,2022-10-17
1. Division,Norway,Kongsvinger,3,Sandnes,1,2022-10-17
1. Division,Norway,Raufoss,0,KFUM,3,2022-10-17
1. Division,Norway,Stjørdals,1,Fredrikstad,2,2022-10-17
Division Profesional,Paraguay,Nacional,2,Guaraní,0,2022-10-17
Primera División,Peru,Cienciano,0,Alianza Lima,2,2022-10-17
Liga I,Romania,CFR,2,Sepsi,1,2022-10-17
CONMEBOL Libertadores Femenina,South America,Always Ready,0,Corinthians,5,2022-10-17
CONMEBOL Libertadores Femenina,South America,Def. Sporting,0,Ferroviária,1,2022-10-17
CONMEBOL Libertadores Femenina,South America,ACD Lara,0,América,8,2022-10-17
CONMEBOL Libertadores Femenina,South America,U. de Chile,6,Lib / Limp,2,2022-10-17
Segunda División,Spain,Gijón,2,Eibar,0,2022-10-17
Superettan,Sweden,Landskrona,1,Västerås,0,2022-10-17
Superettan,Sweden,Trelleborg,2,Örebro,1,2022-10-17
Superettan,Sweden,Utsikten,2,Halmstad,1,2022-10-17
Ettan,Sweden,Trollhättan,5,Lindome,1,2022-10-17
Damallsvenskan,Sweden,AIK,0,Hammarby,1,2022-10-17
Challenge League,Switzerland,Thun,1,Yverdon,3,2022-10-17
Challenge League,Switzerland,Xamax,1,Schaffhausen,1,2022-10-17
NWSL,USA,Dash,1,KC Current,2,2022-10-17
