Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Chelsea,0,Fulham,0,2023-02-03
La Liga,Spain,Athletic Club,4,Cádiz,1,2023-02-03
Bundesliga,Germany,Augsburg,1,Leverkusen,0,2023-02-03
Championship,England,West Bromwich,1,Coventry,0,2023-02-03
Eredivisie,Netherlands,Fortuna,0,Sparta,0,2023-02-03
A-League Men,Australia,Mel Victory,3,Wellington,1,2023-02-03
Liga MX,Mexico,San Luis,2,Puebla,0,2023-02-03
First Division A,Belgium,Oostende,0,Anderlecht,2,2023-02-03
2. Bundesliga,Germany,Paderborn,4,Düsseldorf,1,2023-02-03
2. Bundesliga,Germany,Sandhausen,0,Darmstadt 98,4,2023-02-03
Ekstraklasa,Poland,Widzew,1,Jagiellonia,1,2023-02-03
National League,England,Scunthorpe,1,Barnet,3,2023-02-03
Serie B,Italy,Modena,N/A,Cagliari,N/A,2023-02-03
Ligue 2,France,Caen,3,Bastia,1,2023-02-03
Ligue 2,France,Dijon,0,Niort,1,2023-02-03
Ligue 2,France,Le Havre,0,Paris,0,2023-02-03
Ligue 2,France,Nîmes,0,Grenoble,2,2023-02-03
Ligue 2,France,Pau,0,Bordeaux,2,2023-02-03
Ligue 2,France,QRM,2,Guingamp,0,2023-02-03
Ligue 2,France,Rodez,1,Sochaux,2,2023-02-03
Ligue 2,France,Valenciennes,3,Laval,1,2023-02-03
Championship,Scotland,Queen's Park,2,Ayr Utd,0,2023-02-03
CAF African Nations Championship,Africa,Niger,0,Madagascar,1,2023-02-03
Cup,Albania,Vllaznia,1,Bylis,1,2023-02-03
Cup,Albania,Teuta,1,Erzeni,0,2023-02-03
New South Wales NPL,Australia,Wolves,2,Leichhardt,2,2023-02-03
Cup,Austria,WAC,1,Rapid,3,2023-02-03
Cup,Austria,Salzburg,1,Sturm,1,2023-02-03
Premier League,Bangladesh,Abahani Chitta,0,Fortis,0,2023-02-03
Premier League,Bangladesh,Mohammedan,0,Kings,1,2023-02-03
Challenger Pro League,Belgium,Anderlecht II,2,Lommel,2,2023-02-03
Challenger Pro League,Belgium,Genk II,2,SK Beveren,2,2023-02-03
Carioca Série A,Brazil,Vasco,5,Resende,0,2023-02-03
Carioca Série A,Brazil,Volta Redonda,1,Fluminense,0,2023-02-03
Gaúcho 1,Brazil,São Luiz,1,Novo Hamburgo,0,2023-02-03
Gaúcho 1,Brazil,Juventude,1,Avenida,0,2023-02-03
Paranaense 1,Brazil,Coritiba,3,Cianorte,1,2023-02-03
Paranaense 1,Brazil,Londrina,1,Rio Branco,1,2023-02-03
Goiano 1,Brazil,Atlético GO,1,CRAC,0,2023-02-03
Baiano 1,Brazil,Vitória,2,Jacobinense,0,2023-02-03
Pernambucano 1,Brazil,Maguary,0,Belo Jardim,0,2023-02-03
Alagoano 1,Brazil,CSA,1,Aliança AL,2,2023-02-03
Maranhense 1,Brazil,Maranhão,3,Chapadinha,1,2023-02-03
Paraibano 1,Brazil,Serra Branca,1,Botafogo,1,2023-02-03
Potiguar 1,Brazil,Santa Cruz,0,América RN,2,2023-02-03
Primera B,Colombia,Barranquilla,2,Cartagena,2,2023-02-03
HNL,Croatia,Istra,2,Varaždin,1,2023-02-03
1. Division,Cyprus,Pafos,1,Nea Salamis,2,2023-02-03
1. Division,Cyprus,APOEL,3,Apollon,1,2023-02-03
Premier League Cup,England,Southampton,1,Sheffield Utd,0,2023-02-03
Premier League Cup,England,Arsenal,2,Reading,1,2023-02-03
Premier League Cup,England,Blackburn,1,Peterborough,2,2023-02-03
Premier League International Cup,Europe,West Ham,1,Monaco,2,2023-02-03
National 1,France,Avranches,1,Stade Briochin,0,2023-02-03
National 1,France,Bourg,3,Versailles,1,2023-02-03
National 1,France,Dunkerque,2,Nancy,3,2023-02-03
National 1,France,Le Puy F. 43,1,Cholet,1,2023-02-03
National 1,France,Martigues,1,Châteauroux,0,2023-02-03
National 1,France,Orléans,3,Bastia-Borgo,0,2023-02-03
National 1,France,Paris 13,1,Villefranche,1,2023-02-03
National 1,France,Red Star,2,Sedan,1,2023-02-03
Feminine Division 1,France,Bordeaux,0,Montpellier,2,2023-02-03
3. Liga,Germany,Freiburg II,2,Bayreuth,0,2023-02-03
Regionalliga,Germany,Altglienicke,4,Chemie L.,0,2023-02-03
Regionalliga,Germany,Jena,3,TeBe,0,2023-02-03
Regionalliga,Germany,Lok Leipzig,1,Viktoria B,2,2023-02-03
Frauen Bundesliga,Germany,SGS,4,Köln,0,2023-02-03
Liga Nacional,Honduras,Marathón,2,Real España,1,2023-02-03
NB I,Hungary,Puskás,1,Vasas,1,2023-02-03
Indian Super League,India,East Bengal,1,Kerala,0,2023-02-03
I-League,India,TRAU,0,Mohammedan,0,2023-02-03
Liga 1,Indonesia,Persija,3,RANS,1,2023-02-03
Liga 1,Indonesia,Persebaya,3,Borneo,2,2023-02-03
Liga de Expansión MX,Mexico,Tepa,2,Morelia,0,2023-02-03
Liga de Expansión MX,Mexico,Correcaminos,3,Leones Negros,1,2023-02-03
Eerste Divisie,Netherlands,ADO,2,NAC,1,2023-02-03
Eerste Divisie,Netherlands,Almere,1,PSV II,2,2023-02-03
Eerste Divisie,Netherlands,AZ II,4,VVV,3,2023-02-03
Eerste Divisie,Netherlands,De Graafschap,0,Telstar,1,2023-02-03
Eerste Divisie,Netherlands,Dordrecht,4,Eindhoven,0,2023-02-03
Eerste Divisie,Netherlands,Heracles,6,Utrecht II,1,2023-02-03
Eerste Divisie,Netherlands,TOP Oss,3,Den Bosch,0,2023-02-03
Eerste Divisie,Netherlands,Willem II,5,Helmond,1,2023-02-03
Eredivisie Women,Netherlands,Alkmaar,0,Feyenoord,0,2023-02-03
Eredivisie Women,Netherlands,Heerenveen,1,Fortuna,3,2023-02-03
Eredivisie Women,Netherlands,Twente,9,Telstar,0,2023-02-03
Eredivisie Women,Netherlands,Zwolle,2,Excelsior,0,2023-02-03
Primera División,Peru,Cusco,0,Sport Huancayo,3,2023-02-03
Segunda Liga,Portugal,Farense,2,Estrela,2,2023-02-03
Munster Senior League,Republic of Ireland,Cobh Wanderers,4,Castleview,1,2023-02-03
Liga I,Romania,Chindia,2,Arad,1,2023-02-03
Liga I,Romania,U Craiova 1948,5,U Cluj,0,2023-02-03
Saudi League,Saudi Arabia,Fateh,2,Nassr,2,2023-02-03
Saudi League,Saudi Arabia,Ittifaq,3,Adalah,2,2023-02-03
Super Liga,Serbia,Kolubara,1,Radnik,0,2023-02-03
PSL,South Africa,Swallows,1,Richards Bay,0,2023-02-03
PSL,South Africa,Maritzburg Utd,1,AmaZulu,1,2023-02-03
CONMEBOL U20,South America,Uruguay,2,Ecuador,1,2023-02-03
Segunda División,Spain,Málaga,0,Real Oviedo,1,2023-02-03
Challenge League,Switzerland,Schaffhausen,1,Vaduz,0,2023-02-03
Challenge League,Switzerland,Yverdon,1,Stade-Lausanne,0,2023-02-03
Challenge League,Switzerland,Lausanne,4,Aarau,1,2023-02-03
Thai League 1,Thailand,Port,2,Police Tero,2,2023-02-03
Thai League 2,Thailand,Chiangmai,0,Phrae,0,2023-02-03
1. Lig,Turkey,Altay,0,Adanaspor,1,2023-02-03
V.League 1,Vietnam,Nam Dinh,1,Ho Chi Minh,0,2023-02-03
V.League 1,Vietnam,Sanna,1,Thanh Hóa,2,2023-02-03
V.League 1,Vietnam,SLNA,1,Da Nang,1,2023-02-03
V.League 1,Vietnam,CAND,5,Binh Dinh,0,2023-02-03
U20 National Team Friendlies,World,Qatar,0,Syria,4,2023-02-03
