Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Inter,1,Porto,0,2023-02-22
UEFA Champions League,Europe,Leipzig,1,Man City,1,2023-02-22
CONMEBOL Libertadores,South America,Nacional,2,Sp. Cristal,0,2023-02-22
CONMEBOL Libertadores,South America,Curicó Unido,0,Cerro Porteño,1,2023-02-22
Copa do Brasil,Brazil,Marcílio Dias,1,Chapecoense,0,2023-02-22
Copa do Brasil,Brazil,Falcon,1,Volta Redonda,3,2023-02-22
Copa do Brasil,Brazil,Nova Mutum,4,Londrina,2,2023-02-22
Club Friendlies,World,Beşiktaş,3,Eyüp,2,2023-02-22
Club Friendlies,World,Galatasaray,2,Gençlerbirliği,2,2023-02-22
Club Friendlies,World,Galatasaray,3,Pendik,1,2023-02-22
Africa U20 Cup of Nations,Africa,Mozambique,0,Senegal,3,2023-02-22
Africa U20 Cup of Nations,Africa,Nigeria,1,Egypt,0,2023-02-22
Prim B Metro,Argentina,Los Andes,3,Dock Sud,1,2023-02-22
Copa Argentina,Argentina,Gimn La Plata,1,Excursionistas,1,2023-02-22
Copa de la División Profesional,Bolivia,Guabirá,0,Santa Cruz,1,2023-02-22
Paulista A1,Brazil,São Bento,0,São Paulo,3,2023-02-22
Goiano 1,Brazil,Anápolis,0,Vila Nova,0,2023-02-22
Sergipano 1,Brazil,Atlético SE,0,Sergipe,0,2023-02-22
Piauiense,Brazil,Corí-Sabbá,2,4 de Julho,1,2023-02-22
Copa Rio Women,Brazil,Flamengo,0,Botafogo,0,2023-02-22
Primera B,Chile,Barnechea,2,San Felipe,0,2023-02-22
Primera B,Chile,San Luis,1,Morning,0,2023-02-22
Primera B,Colombia,Leones,0,Llaneros,1,2023-02-22
Copa Colombia,Colombia,Huila,0,Orsomarso,0,2023-02-22
Primera División,Costa Rica,Alajuelense,3,Cartaginés,2,2023-02-22
Primera División,Costa Rica,Grecia,1,Guanacasteca,1,2023-02-22
Premier League,Egypt,Mokawloon,0,Future,0,2023-02-22
Premier League,Egypt,Masry,0,Pyramids,0,2023-02-22
EFL Trophy,England,Accrington,0,Bolton,2,2023-02-22
League Cup,Finland,Inter Turku,4,HJK,0,2023-02-22
Regionalliga,Germany,Greifswald,3,ZFC Meuselwitz,2,2023-02-22
Regionalliga,Germany,Cottbus,2,Chemie L.,0,2023-02-22
Regionalliga,Germany,Halberstadt,4,Luckenwalde,0,2023-02-22
Regionalliga,Germany,Hertha II,2,BAK,2,2023-02-22
Regionalliga,Germany,Lippstadt,0,Schalke II,0,2023-02-22
Regionalliga,Germany,Norderstedt,1,Drochtersen,0,2023-02-22
Liga Nacional,Guatemala,Guastatoya,1,Santa Lucía,0,2023-02-22
Indian Super League,India,Odisha,0,Jamshedpur,2,2023-02-22
I-League,India,Sudeva,4,TRAU,1,2023-02-22
I-League,India,Churchill,3,Kenkre,2,2023-02-22
Liga 1,Indonesia,Dewa United,1,Bali United,2,2023-02-22
Liga 1,Indonesia,Persija,2,Barito,1,2023-02-22
Liga de Expansión MX,Mexico,Tlaxcala,1,Tapatío,2,2023-02-22
Liga de Expansión MX,Mexico,Raya2,0,Cancún,0,2023-02-22
Liga de Expansión MX,Mexico,Cimarrones,2,Dorados,0,2023-02-22
Concacaf U17,N/C America,Mexico,3,El Salvador,0,2023-02-22
Concacaf U17,N/C America,Guatemala,3,USA,5,2023-02-22
NPFL,Nigeria,Bayelsa Utd,2,Rivers Utd,2,2023-02-22
NPFL,Nigeria,Warriors,1,Kwara Utd,2,2023-02-22
Primera División,Peru,UTC Cajamarca,1,Acad. Cantolao,0,2023-02-22
Highland / Lowland,Scotland,Formartine Utd,2,Brechin,0,2023-02-22
Highland / Lowland,Scotland,Forres,0,Clachnacuddin,0,2023-02-22
Highland / Lowland,Scotland,Huntly,1,Keith,0,2023-02-22
Highland / Lowland,Scotland,Lossiemouth,1,Banks O' Dee,2,2023-02-22
Highland / Lowland,Scotland,Rothes,9,Strathspey,0,2023-02-22
Highland / Lowland,Scotland,Wick,1,Brora Rangers,7,2023-02-22
SWPL 1,Scotland,Partick,6,Glasgow Women,0,2023-02-22
1. SNL,Slovenia,Celje,2,Bravo,1,2023-02-22
1. SNL,Slovenia,Olimpija,4,Gorica,3,2023-02-22
CONMEBOL Recopa,South America,Ind. del Valle,1,Flamengo,0,2023-02-22
League Cup,Thailand,Ratchaburi,2,Songkhram,1,2023-02-22
League Cup,Thailand,Chiangmai,0,BGPU,3,2023-02-22
League Cup,Thailand,Bangkok Utd,0,Buriram Utd,3,2023-02-22
League Cup,Thailand,Lamphun,0,Prachuap,2,2023-02-22
Cup,Tunisia,Tunis,4,USBG,0,2023-02-22
Arnold Clark Cup,World,Korea Republic,1,Italy,2,2023-02-22
Arnold Clark Cup,World,England,6,Belgium,1,2023-02-22
Women's WC Qualification Intercontinental Play-offs,World,Chile,1,Haiti,2,2023-02-22
Women's WC Qualification Intercontinental Play-offs,World,Portugal,2,Cameroon,1,2023-02-22
Friendlies Women,World,Nigeria,1,Costa Rica,0,2023-02-22
Friendlies Women,World,Mexico,1,Colombia,1,2023-02-22
Friendlies Women,World,China PR,0,Ireland,0,2023-02-22
Cyprus Women's Cup,World,Finland,4,Romania,0,2023-02-22
Cyprus Women's Cup,World,Hungary,0,Croatia,1,2023-02-22
FFA Cup of Nations,World,Czechia,0,Spain,3,2023-02-22
FFA Cup of Nations,World,Australia,3,Jamaica,0,2023-02-22
