Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Bournemouth,1,Chelsea,3,2023-05-06,https://www.goal.com/en/match/afc-bournemouth-vs-chelsea/89770bx3eqnoegj2xtl4nwkd0
Premier League,England,Man City,2,Leeds,1,2023-05-06,https://www.goal.com/en/match/manchester-city-vs-leeds-united/89m5puw4ny6iwcfdbpma7tz4k
Premier League,England,Tottenham,1,Crystal Palace,0,2023-05-06,https://www.goal.com/en/match/tottenham-hotspur-vs-crystal-palace/89xou0mm86610xlg6v4p1pgr8
Premier League,England,Wolves,1,Aston Villa,0,2023-05-06,https://www.goal.com/en/match/wolverhampton-wanderers-vs-aston-villa/8a50vbr14rsepp5zk7i5y38yc
Premier League,England,Liverpool,1,Brentford,0,2023-05-06,https://www.goal.com/en/match/liverpool-vs-brentford/89iefcwou7gxquvouyfmkq7tg
Serie A,Italy,Milan,2,Lazio,0,2023-05-06,https://www.goal.com/en/match/milan-vs-lazio/5iag3a6aoocyda2mx08xf0zdg
Serie A,Italy,Roma,0,Inter,2,2023-05-06,https://www.goal.com/en/match/roma-vs-internazionale/5i6uxr0za7jgmq2ldxiue7jtg
Serie A,Italy,Cremonese,2,Spezia,0,2023-05-06,https://www.goal.com/en/match/cremonese-vs-spezia/5hpf6hwb8m4in9962u7tziluc
Bundesliga,Germany,Augsburg,1,Union Berlin,0,2023-05-06,https://www.goal.com/en/match/augsburg-vs-union-berlin/e39cl997jwy4plkspe6byepec
Bundesliga,Germany,Freiburg,0,Leipzig,1,2023-05-06,https://www.goal.com/en/match/freiburg-vs-rb-leipzig/e2t3oct5k6x2nkjx11kvj0nis
Bundesliga,Germany,Hertha BSC,2,Stuttgart,1,2023-05-06,https://www.goal.com/en/match/hertha-bsc-vs-stuttgart/e3d4n1t0tyktgcyvkytpqs844
Bundesliga,Germany,Hoffenheim,3,Frankfurt,1,2023-05-06,https://www.goal.com/en/match/hoffenheim-vs-eintracht-frankfurt/e31aob8q9y00p7ynbxvpr51jo
Bundesliga,Germany,M'gladbach,2,Bochum,0,2023-05-06,https://www.goal.com/en/match/borussia-m-gladbach-vs-bochum/e35gotzurim85xrulwgthreac
Bundesliga,Germany,Bremen,1,Bayern München,2,2023-05-06,https://www.goal.com/en/match/werder-bremen-vs-bayern-muenchen/e3gx3m2mnaxvjenqdpj3j4v84
