Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Man Utd,4,Chelsea,1,2023-05-25,https://www.goal.com/en/match/manchester-united-vs-chelsea/86si0oarjjadt37dlfuy22yok
La Liga,Spain,Mallorca,1,Valencia,0,2023-05-25,https://www.goal.com/en/match/mallorca-vs-valencia/a6vlct2qd1i4o4c40ymxx711w
La Liga,Spain,Osasuna,2,Athletic Club,0,2023-05-25,https://www.goal.com/en/match/osasuna-vs-athletic-club/a6zd0pp9l0925vxb4sx5bq42c
CONMEBOL Libertadores,South America,Cerro Porteño,0,Palmeiras,3,2023-05-25,https://www.goal.com/en/match/cerro-porteno-vs-palmeiras/3sn2bntsl7e9mt7emh9owvjtg
CONMEBOL Libertadores,South America,Liverpool,1,Ind. del Valle,0,2023-05-25,https://www.goal.com/en/match/liverpool-vs-independiente-valle/bc3hbu2gfs0l851t2n6ncoe8k
CONMEBOL Libertadores,South America,Pereira,1,Boca Juniors,0,2023-05-25,https://www.goal.com/en/match/deportivo-pereira-vs-boca-juniors/166vf771ee18eojctnq6wohec
CONMEBOL Libertadores,South America,Argentinos,0,Corinthians,0,2023-05-25,https://www.goal.com/en/match/argentinos-juniors-vs-corinthians/3c3v60a4wcp0v6u2dwjih4q38
CONMEBOL Libertadores,South America,Ñublense,1,Flamengo,1,2023-05-25,https://www.goal.com/en/match/nublense-vs-flamengo/59tomqhkmowu5pzvfyrmjet5g
CONMEBOL Libertadores,South America,Melgar,0,Atl. Nacional,1,2023-05-25,https://www.goal.com/en/match/melgar-vs-atletico-nacional/7x4blvnmwh6d5apzcqgbd5ous
CONMEBOL Sudamericana,South America,Fortaleza,3,San Lorenzo,2,2023-05-25,https://www.goal.com/en/match/fortaleza-vs-san-lorenzo/2uxg6i2cs9vfcb722a10b0etw
CONMEBOL Sudamericana,South America,Audax,2,Santos,1,2023-05-25,https://www.goal.com/en/match/audax-italiano-vs-santos/6lr0w16hq3qaba29iyjckyv4k
CONMEBOL Sudamericana,South America,Tigre,0,Dep. Tolima,0,2023-05-25,https://www.goal.com/en/match/tigre-vs-deportes-tolima/4r5eoqegda8wx15whqcmd35zo
CONMEBOL Sudamericana,South America,Blooming,2,NOB,3,2023-05-25,https://www.goal.com/en/match/blooming-vs-newell-s-old-boys/8ewn243guia3ct67wdg8r3eac
Cup,Turkey,Ankaragücü,2,Başakşehir,2,2023-05-25,https://www.goal.com/en/match/ankaraguecue-vs-istanbul-basaksehir/5ei7t02fcoi2xrfqccbmbz7ys
Premier League,Ukraine,Minai,0,Rukh Vynnyky,0,2023-05-25,https://www.goal.com/en/match/minai-vs-rukh-vynnyky/1g1i8aqpym0pbz4ghl0bamql0
Premier League,Ukraine,Inhulets',0,Metalist 1925,0,2023-05-25,https://www.goal.com/en/match/inhulets-vs-metalist-1925-kharkiv/1fsua8x4va7108oxkqqvptlas
Premier League,Ukraine,Lviv,0,Chornomorets,1,2023-05-25,https://www.goal.com/en/match/lviv-vs-chornomorets/1foldypjg2gkk2r0mzoadxmok
Premier League,Ukraine,Kryvbas KR,2,FK Metalist,0,2023-05-25,https://www.goal.com/en/match/kryvbas-kr-vs-fk-metalist-kharkiv/1g7w4ithjb0ourqjchum9qjh0
Allsvenskan,Sweden,Degerfors,2,Hammarby,2,2023-05-25,https://www.goal.com/en/match/degerfors-vs-hammarby/3qejqi72wqk87vyrs10tndbf8
Super League,Switzerland,GC Zürich,2,St.Gallen,2,2023-05-25,https://www.goal.com/en/match/grasshoppers-vs-st-gallen/7m1mepf2dzrca70ivtt2396vo
Super League,Switzerland,Lugano,2,Young Boys,0,2023-05-25,https://www.goal.com/en/match/lugano-vs-young-boys/7m58eqcnnt4p04lecp422t4ic
Super League,Switzerland,Servette,3,Basel,3,2023-05-25,https://www.goal.com/en/match/servette-vs-basel/7m8kdu5njnfo4lqniqeahmwb8
Super League,Switzerland,Sion,1,Luzern,2,2023-05-25,https://www.goal.com/en/match/sion-vs-luzern/7mc8e9tnidxmttjb7i6elt3x0
Super League,Switzerland,Winterthur,0,Zürich,2,2023-05-25,https://www.goal.com/en/match/winterthur-vs-zuerich/7mfj4n47v4mgocvwxwm2ws2z8
Serie B,Italy,Cosenza,1,Brescia,0,2023-05-25,https://www.goal.com/en/match/cosenza-vs-brescia/3g3b43rkfcxwu1modg973p250
Superliga,Albania,Kastrioti,1,Partizani,4,2023-05-25,https://www.goal.com/en/match/kastrioti-kruje-vs-partizani-tirana/b7zrat7cik1h8092mcucu63o4
Superliga,Albania,Kukësi,0,Erzeni,0,2023-05-25,https://www.goal.com/en/match/kukesi-vs-erzeni-shijak/b8alybnywki75h4tx3w14kvtg
Superliga,Albania,Teuta,1,Egnatia,0,2023-05-25,https://www.goal.com/en/match/teuta-durres-vs-egnatia-rrogozhine/b8e4mcxp4zok9ndrxknmtgv10
Superliga,Albania,Tirana,2,Bylis,2,2023-05-25,https://www.goal.com/en/match/tirana-vs-bylis/b86zgbl05g606izau9ci1j4es
Superliga,Albania,Vllaznia,1,Laçi,1,2023-05-25,https://www.goal.com/en/match/vllaznia-shkoder-vs-laci/b83clnbfbakd0xrx7vrpttm38
Premier League,Armenia,L. Artsakh,0,Ararat,3,2023-05-25,https://www.goal.com/en/match/lernayin-artsakh-vs-ararat/1qzqq0yk7g32uuqj8pslxvp5g
Serie B,Brazil,Juventude,3,Atlético GO,0,2023-05-25,https://www.goal.com/en/match/juventude-vs-atletico-goianiense/b9tdbispj6mm73o6af550ztw4
Serie B,Brazil,Londrina,1,Ceará,3,2023-05-25,https://www.goal.com/en/match/londrina-vs-ceara/ba2ev0vi0yo2aad6ixo8xtp90
Serie B,Brazil,Vila Nova,1,Ituano,0,2023-05-25,https://www.goal.com/en/match/vila-nova-vs-ituano/b8bfv7ycttsaycmrprwf60wes
Serie B,Brazil,Vitória,1,CRB,0,2023-05-25,https://www.goal.com/en/match/vitoria-vs-crb/b9bfpcfbpybt3he8kjo89dogk
Serie B,Brazil,Guarani,3,Chapecoense,3,2023-05-25,https://www.goal.com/en/match/guarani-vs-chapecoense/b82e3hxlsvcq8qm2nx67vihw4
Serie B,Brazil,Criciúma,1,Sport,0,2023-05-25,https://www.goal.com/en/match/criciuma-vs-sport-recife/b8kh64080zmu9scgftxx9klck
Serie B,Brazil,Sampaio Corrêa,0,Ponte Preta,0,2023-05-25,https://www.goal.com/en/match/sampaio-correa-vs-ponte-preta/b9kdzyfkn1jz6db44foby2xw4
First League,Bulgaria,Beroe,1,Spartak Varna,1,2023-05-25,https://www.goal.com/en/match/beroe-vs-spartak-varna/a07p735jek5jdstj76nb296ac
Canadian Championship,Canada,Montréal,2,Forge,0,2023-05-25,https://www.goal.com/en/match/montreal-vs-forge/9rmkfi4j5moua3s93j3sdauj8
Canadian Championship,Canada,Pacific,0,Whitecaps,3,2023-05-25,https://www.goal.com/en/match/pacific-vs-vancouver-whitecaps/8ke8zhntulfi0nwf9c9mtch04
China League Two,China PR,BIT,1,Jiangcheng,0,2023-05-25,https://www.goal.com/en/match/beijing-bit-vs-wuhan-jiangcheng/171s0etx8mbnrqtdf3z0sa5g4
China League Two,China PR,Tai'an,0,Zhixing,0,2023-05-25,https://www.goal.com/en/match/tai-an-tiankuang-vs-dalian-zhixing/17f8hiir4sj10c7dolz6loa38
China League Two,China PR,Jiangxi DHJ,1,Tongliang Long,6,2023-05-25,https://www.goal.com/en/match/jiangxi-dark-horse-vs-chongqing-tongliang-long/17sizg9g8p78cyy9p16p875zo
China League Two,China PR,Yukun,5,Pterosaur,0,2023-05-25,https://www.goal.com/en/match/yunnan-yukun-vs-shangyu-pterosaur/185zkl1kahglfbpk6fesyp1jo
Primera B,Colombia,Llaneros,2,Fortaleza,1,2023-05-25,https://www.goal.com/en/match/llaneros-vs-fortaleza-ceif/c8kw3ky3ndpfi7adudafsq8lw
Primera B,Colombia,Cartagena,1,Quindío,1,2023-05-25,https://www.goal.com/en/match/real-cartagena-vs-deportes-quindio/c8cg0az7eo3dyk4441mhb7i1g
Ykkönen,Finland,MP,2,SJK Akatemia,0,2023-05-25,https://www.goal.com/en/match/mp-vs-sjk-akatemia/76nvr3vpwzp6gzupqu08iuntg
Liga Nacional,Guatemala,Antigua,2,Xelajú,0,2023-05-25,https://www.goal.com/en/match/antigua-gfc-vs-xelaju/brm1v32jpu2dzqnp691qcmu50
