Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Friendlies,World,St. Lucia,1,San Marino,1,2022-11-18,https://www.goal.com/en/match/st-lucia-vs-san-marino/a1c523iz5p4xofrsob7htwy6s
Friendlies,World,Cameroon,1,Panama,1,2022-11-18,https://www.goal.com/en/match/cameroon-vs-panama/bbtan7q6y9nv03vvan0skdct0
Friendlies,World,Belgium,1,Egypt,2,2022-11-18,https://www.goal.com/en/match/belgium-vs-egypt/9ygzp4crfaz0frpyv2f4jcic
Friendlies,World,Bahrain,1,Serbia,5,2022-11-18,https://www.goal.com/en/match/bahrain-vs-serbia/8h17kuqf0wzyi6a00rdxx0g0k
Premier League,Ukraine,Zorya,4,Oleksandria,1,2022-11-18,https://www.goal.com/en/match/zorya-vs-oleksandria/12j0o61x6gdcg1qoel04uie50
Ekstraklasa,Poland,Lechia,2,Górnik,1,2022-11-18,https://www.goal.com/en/match/lechia-gdansk-vs-gornik-zabrze/d3u88gki3o20qhqudnfrqd990
League One,England,Portsmouth,0,Derby,0,2022-11-18,https://www.goal.com/en/match/portsmouth-vs-derby-county/7tfumo4cw4mvfl6apvm7pn3f8
Challenger Pro League,Belgium,Lommel,2,Genk II,1,2022-11-18,https://www.goal.com/en/match/lommel-vs-krc-genk-ii/bmfji21azyhsf2tv5wh82mxp0
Challenger Pro League,Belgium,Virton,0,Standard,2,2022-11-18,https://www.goal.com/en/match/excelsior-virton-vs-standard-liege-ii/blzw0fcggjt0lscfwaa03rrbo
FA Cup,China PR,Dongwu,2,Wuhan Yangtze,2,2022-11-18,https://www.goal.com/en/match/suzhou-dongwu-vs-wuhan-yangtze/f0fw0jr7oc7u46yey5wak4yz8
FA Cup,China PR,Nanjing City,0,Port,5,2022-11-18,https://www.goal.com/en/match/nanjing-city-vs-shanghai-port/f098pnbrf1anrrgm3p3c735lg
FA Cup,China PR,Dalian,0,Zhejiang,1,2022-11-18,https://www.goal.com/en/match/dalian-pro-vs-zhejiang/f0o7izx8e7rozhth192hw7k7o
Cup,Czech Republic,Slovácko,1,Mladá Boleslav,0,2022-11-18,https://www.goal.com/en/match/slovacko-vs-mlada-boleslav/cl4j9il3x3sxt9fly3yva9hck
Cup,Czech Republic,Karviná,0,Slavia,2,2022-11-18,https://www.goal.com/en/match/karvina-vs-slavia-praha/8yqu6yzizmzwj0buijc2nomc4
Premier League Cup,England,Brentford,3,Peterborough,2,2022-11-18,https://www.goal.com/en/match/brentford-u21-vs-peterborough-united-u21/9itzfla77t9sfdbrc713kvjtg
Premier League Cup,England,Derby,1,Brighton,1,2022-11-18,https://www.goal.com/en/match/derby-county-u21-vs-brighton-u21/1sps151i6bil9rwz9sbpja044
Premier League Cup,England,Huddersfield,1,WBA,0,2022-11-18,https://www.goal.com/en/match/huddersfield-town-u21-vs-west-bromwich-albion-u21/3b9a7bmaksjmw9ykn1bh8qok
Premier League Cup,England,Nottingham,1,Hull,0,2022-11-18,https://www.goal.com/en/match/nottingham-forest-u21-vs-hull-city-u21/1uh06dvvg7vh6bl3eyox11es4
Regionalliga,Germany,M'gladbach II,1,Schalke II,1,2022-11-18,https://www.goal.com/en/match/borussia-m-gladbach-ii-vs-schalke-04-ii/cwmwa3fbjrs2kve0gi9dg7h1w
