Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
UEFA Champions League,Europe,Aris Limassol,6,BATE,2,2023-07-26,https://www.goal.com/en/match/aris-limassol-vs-bate/73ob34dc8p5lb5luc0b7mdpuc
UEFA Champions League,Europe,Sheriff,1,M Haifa,0,2023-07-26,https://www.goal.com/en/match/sheriff-vs-maccabi-haifa/5pzk2ifdzce6b9zogphinn4lw
UEFA Champions League,Europe,Raków,3,Qarabağ,2,2023-07-26,https://www.goal.com/en/match/rakow-czestochowa-vs-qarabag/acslt1xq8p3btyyl5ixwkpgyc
UEFA Champions League,Europe,KÍ,0,Häcken,0,2023-07-26,https://www.goal.com/en/match/ki-vs-haecken/egvrd5u9l0o5jm9pk7i0ddno4
UEFA Champions League,Europe,Ludogorets,1,Olimpija,1,2023-07-26,https://www.goal.com/en/match/ludogorets-vs-olimpija/8ymkavjcfu1xgwn3ey1hpki6s
FIFA Women's World Cup,World,Japan,2,Costa Rica,0,2023-07-26,https://www.goal.com/en/match/japan-vs-costa-rica/1vtlt1psdlgunnbmceg6231uc
FIFA Women's World Cup,World,Spain,5,Zambia,0,2023-07-26,https://www.goal.com/en/match/spain-vs-zambia/1tlba47txuyc8tbwioi4i3vv8
FIFA Women's World Cup,World,Canada,2,Ireland,1,2023-07-26,https://www.goal.com/en/match/canada-vs-republic-of-ireland/8ithug0mgvqv2935dgk9i3f9w
UEFA Europa Conference League,Europe,Struga,1,Budućnost,0,2023-07-26,https://www.goal.com/en/match/struga-vs-buducnost/77gysftocia11094l0rki5jx0
UEFA Europa Conference League,Europe,RFS,0,Sabah,2,2023-07-26,https://www.goal.com/en/match/rigas-fs-vs-sabah/9uxi9h8rgk6bwfwdwxw5chxxw
UEFA Europa Conference League,Europe,Midtjylland,2,Progrès,0,2023-07-26,https://www.goal.com/en/match/midtjylland-vs-progres-niederkorn/4iakli7jq2gk0a9imft42g00k
UEFA Europa Conference League,Europe,CSKA 1948,0,FCSB,1,2023-07-26,https://www.goal.com/en/match/cska-1948-sofia-vs-fcsb/9wavyvzb43ochcghcsazbjeac
UEFA Europa Conference League,Europe,Fenerbahçe,5,Zimbru,0,2023-07-26,https://www.goal.com/en/match/fenerbahce-vs-zimbru/4kvys75ish3kvxs461xfsles4
UEFA Europa Conference League,Europe,Neman,2,Balzan,0,2023-07-26,https://www.goal.com/en/match/neman-grodno-vs-balzan/3n0v1mw2786t3pkekr3w9ht04
