Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FA Cup,England,Gillingham,3,Dag & Red,2,2022-12-08,https://www.goal.com/en/match/gillingham-vs-dagenham-and-redbridge/1qloynopmm4c24k46u55xpafo
Primera A,Colombia,Pereira,0,Medellín,0,2022-12-08,https://www.goal.com/en/match/deportivo-pereira-vs-independiente-medellin/d8uy0mkmgijff2leta4zpi39w
Serie B,Italy,Parma,0,Benevento,1,2022-12-08,https://www.goal.com/en/match/parma-vs-benevento/exgj072maq5r8872qp7qphul0
Serie B,Italy,Cittadella,0,Bari,3,2022-12-08,https://www.goal.com/en/match/cittadella-vs-bari/ewwasrj4g2brb961nb5ltb9jo
Serie B,Italy,Cosenza,1,Brescia,1,2022-12-08,https://www.goal.com/en/match/cosenza-vs-brescia/ex1rnevro6gbls4cgtygmvcb8
Serie B,Italy,Genoa,2,Südtirol,0,2022-12-08,https://www.goal.com/en/match/genoa-vs-suedtirol/ex5da9pim7wooh9ns0rk16ivo
Serie B,Italy,Modena,2,Venezia,2,2022-12-08,https://www.goal.com/en/match/modena-vs-venezia/ex9060t3bb9c00sqwe6f2tjis
Serie B,Italy,Perugia,0,SPAL,0,2022-12-08,https://www.goal.com/en/match/perugia-vs-spal/exk774dmzyyvh1kbwy7cnf09g
Serie B,Italy,Reggina,0,Frosinone,3,2022-12-08,https://www.goal.com/en/match/reggina-vs-frosinone/exs0loh51x9fevkmcotl20cno
Serie B,Italy,Pisa,2,Ascoli,0,2022-12-08,https://www.goal.com/en/match/pisa-vs-ascoli/exnyhq7cb0j7xsu3aqk5bi4gk
Serie B,Italy,Palermo,0,Como,0,2022-12-08,https://www.goal.com/en/match/palermo-vs-como/excm8w5pei2x2hp464p54kcus
Club Friendlies,World,Demirspor,N/A,Livingston,N/A,2022-12-08,https://www.goal.com/en/match/adana-demirspor-vs-livingston/6jk529f8xe0n5vuk1rrgfkkyc
