Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FIFA World Cup,World,Morocco,0,Spain,0,2022-12-06,https://www.goal.com/en/match/morocco-vs-spain/cd2xmgzpsulenoc6zqs38fywa
FIFA World Cup,World,Portugal,6,Switzerland,1,2022-12-06,https://www.goal.com/en/match/portugal-vs-switzerland/ej2hy8f687mqy0j4uat4yy5ii
National League,England,Boreham Wood,2,Oldham,1,2022-12-06,https://www.goal.com/en/match/boreham-wood-vs-oldham-athletic/8u796crg4jtm362eq3ypw9hqs
National League,England,Halifax,3,Dorking W,1,2022-12-06,https://www.goal.com/en/match/halifax-town-vs-dorking-wanderers/8uij8v4qovbwmbtjvcg784kr8
Club Friendlies,World,Kasımpaşa,3,İstanbulspor,1,2022-12-06,https://www.goal.com/en/match/kasimpasa-vs-istanbulspor/5sz1u8qifot7lv3inz6oickr8
Club Friendlies,World,Giresun,1,TS Galaxy,1,2022-12-06,https://www.goal.com/en/match/giresunspor-vs-ts-galaxy/7j92dconygzrgvgnkhp8bxlhw
Club Friendlies,World,Galatasaray,3,Villarreal,4,2022-12-06,https://www.goal.com/en/match/galatasaray-vs-villarreal/eu9x3imkuxiy4ry9ncabtyxas
Premier League,Egypt,Masry,0,National Bank,0,2022-12-06,https://www.goal.com/en/match/al-masry-vs-national-bank-of-egypt/78aon1useas4w2a3l7arrquxg
Premier League Cup,England,Peterborough,4,Aston Villa,1,2022-12-06,https://www.goal.com/en/match/peterborough-united-u21-vs-aston-villa-u21/9izri7w2azfa63ma0uar1koic
Premier League Cup,England,Everton,7,Colchester,2,2022-12-06,https://www.goal.com/en/match/everton-u21-vs-colchester-united-u21/ovan2b2hobiqkkx2wudatw5w
U18 Premier League,England,Nottm Forest,2,Man City,2,2022-12-06,https://www.goal.com/en/match/nottingham-forest-u18-vs-manchester-city-u18/7otm0m50t6amjgnvqm0kj95as
I-League,India,Real Kashmir,2,Sreenidi,1,2022-12-06,https://www.goal.com/en/match/real-kashmir-vs-sreenidi-deccan/3a2mowqraqa3346lxy9tagmxg
I-League,India,Churchill,2,Mohammedan,1,2022-12-06,https://www.goal.com/en/match/churchill-brothers-vs-mohammedan/3a5sph05p8dbndevvll7u5f6c
Liga 1,Indonesia,Persebaya,3,Barito,2,2022-12-06,https://www.goal.com/en/match/persebaya-surabaya-vs-barito-putera/6rvfeag34ashy9fqeozz7i1g
Liga 1,Indonesia,Persija,1,Borneo,0,2022-12-06,https://www.goal.com/en/match/persija-vs-borneo/6num1bbq5xl8sf2uhmvrmwpg
Liga 1,Indonesia,Persis,6,RANS,1,2022-12-06,https://www.goal.com/en/match/persis-solo-vs-rans-nusantara/618a1039oflw70of406yq1w4
League Cup,Northern Ireland,Cliftonville,2,Coleraine,2,2022-12-06,https://www.goal.com/en/match/cliftonville-vs-coleraine/69iqn9fxz9ki1wokir39f2as4
League Cup,Northern Ireland,Glentoran,0,Linfield,3,2022-12-06,https://www.goal.com/en/match/glentoran-vs-linfield/69my9x4wv78hm7shplk4qwt90
Taça da Liga,Portugal,Estoril,2,Torreense,2,2022-12-06,https://www.goal.com/en/match/estoril-vs-torreense/47msdh0zqnglq5m9y5it6wdg4
Cupa României,Romania,Petrolul 52,0,U Craiova 1948,1,2022-12-06,https://www.goal.com/en/match/petrolul-52-vs-u-craiova-1948/cf63ljfczujq83c7ywsewi5uc
Cupa României,Romania,Sepsi,4,Voluntari,0,2022-12-06,https://www.goal.com/en/match/sepsi-vs-voluntari/cf2gntwyhk765xizcxwzouwwk
Cupa României,Romania,Slobozia,3,Dinamo,3,2022-12-06,https://www.goal.com/en/match/unirea-slobozia-vs-dinamo-bucuresti/cf9uh91ypeptheys0zq1pgwlw
Highland / Lowland,Scotland,Celtic,1,Berwick,3,2022-12-06,https://www.goal.com/en/match/celtic-ii-vs-berwick-rangers/7rcxb1pluszyxf0ters6vkz6c
Highland / Lowland,Scotland,Rangers,0,East Kilbride,0,2022-12-06,https://www.goal.com/en/match/rangers-ii-vs-east-kilbride/7rk770d3bt6anccljjiezw6xg
Highland / Lowland,Scotland,Tranent,2,Cumbernauld C.,1,2022-12-06,https://www.goal.com/en/match/tranent-vs-cumbernauld-colts/7rnttq2ot2wzy201hbr44bllg
1. SNL,Slovenia,Gorica,0,Bravo,0,2022-12-06,https://www.goal.com/en/match/gorica-vs-bravo/dz27qg4rl7js9b83h4piz3qxg
1. SNL,Slovenia,Maribor,7,Radomlje,0,2022-12-06,https://www.goal.com/en/match/maribor-vs-radomlje/dyy5cqfvd7n5n0p5gpcb8q9ec
Segunda División,Spain,Leganés,2,Mirandés,2,2022-12-06,https://www.goal.com/en/match/leganes-vs-mirandes/2ezpkjdbpk85j02c6v275d0r8
Segunda División,Spain,Real Oviedo,0,Las Palmas,0,2022-12-06,https://www.goal.com/en/match/real-oviedo-vs-las-palmas/2ft5k0wx4stiyw6mipgdjo844
Segunda División,Spain,Albacete,0,Zaragoza,0,2022-12-06,https://www.goal.com/en/match/albacete-vs-real-zaragoza/2fdfndbl25y7ab8bbqewpmpzo
