Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Bournemouth,0,West Ham,4,2023-04-23,https://www.goal.com/en/match/afc-bournemouth-vs-west-ham-united/85yimwn4z3kst3peylx2p7nys
Premier League,England,Newcastle,6,Tottenham,1,2023-04-23,https://www.goal.com/en/match/newcastle-united-vs-tottenham-hotspur/86wbm9amnb65rhye76n0u2rkk
La Liga,Spain,Elche,0,Valencia,2,2023-04-23,https://www.goal.com/en/match/elche-vs-valencia/a02q32ctqb03rbxirv499prtg
La Liga,Spain,Barcelona,1,Atlético,0,2023-04-23,https://www.goal.com/en/match/barcelona-vs-atletico-madrid/a0e0m70h5tdx24jiety5qkums
La Liga,Spain,Mallorca,3,Getafe,1,2023-04-23,https://www.goal.com/en/match/mallorca-vs-getafe/a0pcdpdoir7claj7rbq5k0v84
La Liga,Spain,Sevilla,2,Villarreal,1,2023-04-23,https://www.goal.com/en/match/sevilla-vs-villarreal/a06i530j0vjq5vunt68lo5xqs
Serie A,Italy,Empoli,0,Inter,3,2023-04-23,https://www.goal.com/en/match/empoli-vs-internazionale/5eo84yf77u9ayv5h81wpbophw
Serie A,Italy,Monza,3,Fiorentina,2,2023-04-23,https://www.goal.com/en/match/monza-vs-fiorentina/5feng7bt4e8tpekd6p5jyvtp0
Serie A,Italy,Udinese,3,Cremonese,0,2023-04-23,https://www.goal.com/en/match/udinese-vs-cremonese/5fb8e29e1iwvr8ejh5lb9u7f8
Serie A,Italy,Milan,2,Lecce,0,2023-04-23,https://www.goal.com/en/match/milan-vs-lecce/5fignf47i8efi3r4w2atqm2vo
Serie A,Italy,Juventus,0,Napoli,1,2023-04-23,https://www.goal.com/en/match/juventus-vs-napoli/5ermok2is3c2ijezxa20e1vys
Bundesliga,Germany,Freiburg,4,Schalke 04,0,2023-04-23,https://www.goal.com/en/match/freiburg-vs-schalke-04/e0r4ftypke5oypkwdt400fu38
Bundesliga,Germany,Leverkusen,2,Leipzig,0,2023-04-23,https://www.goal.com/en/match/bayer-leverkusen-vs-rb-leipzig/e0lf7uwwx4cwgce51s61wszdg
Bundesliga,Germany,M'gladbach,0,Union Berlin,1,2023-04-23,https://www.goal.com/en/match/borussia-m-gladbach-vs-union-berlin/e13ayida1gf5wlm83wqworgus
Ligue 1,France,Reims,0,Strasbourg,2,2023-04-23,https://www.goal.com/en/match/reims-vs-strasbourg/1eyfxl1ilq9kvtfsppeqbqsk4
Ligue 1,France,Ajaccio,0,Brest,0,2023-04-23,https://www.goal.com/en/match/ajaccio-vs-brest/1e0unmaf0eqjedczbi67ekis4
Ligue 1,France,Lorient,0,Toulouse,1,2023-04-23,https://www.goal.com/en/match/lorient-vs-toulouse/1ebv3hbohb9a7rlkgx89p3k7o
Ligue 1,France,Nantes,2,Troyes,2,2023-04-23,https://www.goal.com/en/match/nantes-vs-troyes/1efkj8ccm2q6hwv7ic1jxozdg
Ligue 1,France,Nice,1,Clermont,2,2023-04-23,https://www.goal.com/en/match/nice-vs-clermont/1en80vkm10mx5pizackra5j4k
Ligue 1,France,Montpellier,1,Rennes,0,2023-04-23,https://www.goal.com/en/match/montpellier-vs-rennes/1ejeryz1j8mawkd9dyw9wvfv8
Ligue 1,France,Lyon,1,Marseille,2,2023-04-23,https://www.goal.com/en/match/olympique-lyonnais-vs-olympique-marseille/1eqy8zryy267ogfa2qmi7w9as
Championship,England,West Bromwich,1,Sunderland,2,2023-04-23,https://www.goal.com/en/match/west-bromwich-albion-vs-sunderland/6sjoz2kkf1oaungnmbp92wx78
FA Cup,England,Brighton,0,Man Utd,0,2023-04-23,https://www.goal.com/en/match/brighton-and-hove-albion-vs-manchester-united/9488pse5au60vaabmzxxwyot0
MLS,USA,Charlotte,1,Columbus,0,2023-04-23,https://www.goal.com/en/match/charlotte-vs-columbus-crew/9rwzupjo4rg72ktv01v671vro
MLS,USA,Cincinnati,2,Portland,1,2023-04-23,https://www.goal.com/en/match/cincinnati-vs-portland-timbers/9s0ee3as7g7qh33rpdluxedqs
MLS,USA,Montréal,2,New York,0,2023-04-23,https://www.goal.com/en/match/montreal-vs-new-york-rb/9s424ah6k7akmzw3gv2wpc6qc
MLS,USA,New England,2,Sporting KC,1,2023-04-23,https://www.goal.com/en/match/new-england-vs-sporting-kc/9s7iohh1566x7d4bevpwk0jdg
MLS,USA,NYCFC,3,Dallas,1,2023-04-23,https://www.goal.com/en/match/new-york-city-vs-dallas/9sdspg0cunyuk9ihpijkz0d90
MLS,USA,Orlando,1,DC United,3,2023-04-23,https://www.goal.com/en/match/orlando-city-vs-dc-united/9shhbih39rhzqt7t0jooicefo
MLS,USA,Philadelphia,4,Toronto,2,2023-04-23,https://www.goal.com/en/match/philadelphia-union-vs-toronto/9sl5s1nhr3t3okbsxk376pqtw
MLS,USA,Houston,1,Inter Miami,0,2023-04-23,https://www.goal.com/en/match/houston-dynamo-vs-inter-miami/9sq6wdcia2ijmvzs5n6f8jod0
MLS,USA,Nashville,1,Los Angeles,1,2023-04-23,https://www.goal.com/en/match/nashville-sc-vs-los-angeles/9stssxgjfl48ojj0syfvu6h3o
MLS,USA,Colorado,1,St. Louis,1,2023-04-23,https://www.goal.com/en/match/colorado-rapids-vs-st-louis-city/9sxl1hw2qa03syf8y3f4ux89g
MLS,USA,Salt Lake,3,Earthquakes,1,2023-04-23,https://www.goal.com/en/match/real-salt-lake-vs-sj-earthquakes/9t12pprq4743bhy7gt7is2qdw
MLS,USA,Galaxy,2,Austin,0,2023-04-23,https://www.goal.com/en/match/la-galaxy-vs-austin/9t4xyztm54n2g630m2z2lnbbo
MLS,USA,Sounders,1,Minnesota,0,2023-04-23,https://www.goal.com/en/match/seattle-sounders-vs-minnesota-united/9t8s9043rzkvkt756fqsci51w
MLS,USA,Atlanta United,2,Chicago,1,2023-04-23,https://www.goal.com/en/match/atlanta-united-vs-chicago-fire/9tcizwhht23epq55mdvgd5udw
Eredivisie,Netherlands,Twente,3,Sparta,3,2023-04-23,https://www.goal.com/en/match/twente-vs-sparta-rotterdam/3uz87aqctwxolfep5hciz1q8k
Eredivisie,Netherlands,Go Ahead,2,Fortuna,0,2023-04-23,https://www.goal.com/en/match/go-ahead-eagles-vs-fortuna-sittard/3vb6er6mv1ljzqzxwjxfinx90
Eredivisie,Netherlands,PSV,3,Ajax,0,2023-04-23,https://www.goal.com/en/match/psv-vs-ajax/3vg4eykjt2xbfss6xau86aj9w
Eredivisie,Netherlands,Feyenoord,3,Utrecht,1,2023-04-23,https://www.goal.com/en/match/feyenoord-vs-utrecht/3v7b7bpb607qaff7bugau47pw
Eredivisie,Netherlands,AZ,3,Waalwijk,0,2023-04-23,https://www.goal.com/en/match/az-vs-rkc-waalwijk/3upb8ekqllw9iko8356gqc07o
A-League Men,Australia,Mel Victory,2,Macarthur,1,2023-04-23,https://www.goal.com/en/match/melbourne-victory-vs-macarthur/2re4gror4pw0xguiuutquutck
A-League Men,Australia,Perth,4,Adelaide Utd,4,2023-04-23,https://www.goal.com/en/match/perth-glory-vs-adelaide-united/2riag5h2hqq51yxj0gxcz00lw
Süper Lig,Turkey,Kasımpaşa,1,Konyaspor,2,2023-04-23,https://www.goal.com/en/match/kasimpasa-vs-konyaspor/1821wablhi2pmyf49pcoammms
Süper Lig,Turkey,Demirspor,5,Kayseri,3,2023-04-23,https://www.goal.com/en/match/adana-demirspor-vs-kayserispor/186xxkqsgu8hhi4px06b7dz4k
Süper Lig,Turkey,Galatasaray,3,Fatih,3,2023-04-23,https://www.goal.com/en/match/galatasaray-vs-fatih-karaguemruek/178ljg9pxnh311nsx4icxfqqc
