Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Nottm Forest,1,Leeds,0,2023-02-05,https://www.goal.com/en/match/nottingham-forest-vs-leeds-united/7vuziaiqxnymp0q83ytrz78k4
Premier League,England,Tottenham,1,Man City,0,2023-02-05,https://www.goal.com/en/match/tottenham-hotspur-vs-manchester-city/7vywu4rcufiim96sbao9b75ec
La Liga,Spain,Mallorca,1,Real Madrid,0,2023-02-05,https://www.goal.com/en/match/mallorca-vs-real-madrid/9prf2ngftef4w4av0c82j8hlg
La Liga,Spain,Girona,1,Valencia,0,2023-02-05,https://www.goal.com/en/match/girona-vs-valencia/9q3d9sdxemiqcmpv0bajzwlxw
La Liga,Spain,Real Sociedad,0,Valladolid,1,2023-02-05,https://www.goal.com/en/match/real-sociedad-vs-real-valladolid/9pziyxdbxcquptt33p5q16x3o
La Liga,Spain,Barcelona,3,Sevilla,0,2023-02-05,https://www.goal.com/en/match/barcelona-vs-sevilla/9pgbhjcy5zcbquzsp2kfi2xw4
Serie A,Italy,Spezia,0,Napoli,3,2023-02-05,https://www.goal.com/en/match/spezia-vs-napoli/558zinr80kqnle145v8207d3o
Serie A,Italy,Torino,1,Udinese,0,2023-02-05,https://www.goal.com/en/match/torino-vs-udinese/55coiuw635vm8lopvvebdmdck
Serie A,Italy,Fiorentina,1,Bologna,2,2023-02-05,https://www.goal.com/en/match/fiorentina-vs-bologna/54iuw6sfgszhyfjuwhqv3cutw
Serie A,Italy,Inter,1,Milan,0,2023-02-05,https://www.goal.com/en/match/internazionale-vs-milan/54rdx9ehaujwya5tw27ayuyvo
Bundesliga,Germany,Stuttgart,0,Bremen,2,2023-02-05,https://www.goal.com/en/match/stuttgart-vs-werder-bremen/dqpu956nattgkjguexnlosums
Bundesliga,Germany,Wolfsburg,2,Bayern München,4,2023-02-05,https://www.goal.com/en/match/wolfsburg-vs-bayern-muenchen/dqce5sxsejtypsjaimnge3wno
Ligue 1,France,Clermont,0,Monaco,2,2023-02-05,https://www.goal.com/en/match/clermont-vs-monaco/139pmeezmu4o44q4tuqmm582c
Ligue 1,France,Ajaccio,0,Nantes,2,2023-02-05,https://www.goal.com/en/match/ajaccio-vs-nantes/131zwhix4fhfeth9wji0spous
Ligue 1,France,Auxerre,0,Reims,0,2023-02-05,https://www.goal.com/en/match/auxerre-vs-reims/135y4rj9ntdo0spx7l9apcems
Ligue 1,France,Lorient,0,Angers,0,2023-02-05,https://www.goal.com/en/match/lorient-vs-angers-sco/13dn3qviujw1p12rm0zzeu044
Ligue 1,France,Strasbourg,2,Montpellier,0,2023-02-05,https://www.goal.com/en/match/strasbourg-vs-montpellier/13p3efiis5iwjunfdr4kgi49g
Ligue 1,France,Brest,1,Lens,1,2023-02-05,https://www.goal.com/en/match/brest-vs-lens/13st45f4tna134m71vbkgvjtg
Ligue 1,France,Marseille,1,Nice,3,2023-02-05,https://www.goal.com/en/match/olympique-marseille-vs-nice/13he27pxh2gqjhx31g68365uc
Eredivisie,Netherlands,Cambuur,0,Ajax,5,2023-02-05,https://www.goal.com/en/match/cambuur-vs-ajax/3l5n4jgfjomowarcxdxmkgk5w
Eredivisie,Netherlands,Feyenoord,2,PSV,2,2023-02-05,https://www.goal.com/en/match/feyenoord-vs-psv/3l9glcounp2vcolz1ud4ij2ms
Eredivisie,Netherlands,Go Ahead,1,NEC,0,2023-02-05,https://www.goal.com/en/match/go-ahead-eagles-vs-nec/3lfcoiy6whqz96hepvlbdyec4
Eredivisie,Netherlands,Groningen,1,Twente,1,2023-02-05,https://www.goal.com/en/match/groningen-vs-twente/3ljaq083bdz7f02440rcy00t0
A-League Men,Australia,Wanderers,1,Western United,0,2023-02-05,https://www.goal.com/en/match/western-sydney-wanderers-vs-western-united/2khseapxgw4yep98950w64kd0
Süper Lig,Turkey,İstanbulspor,2,Alanyaspor,1,2023-02-05,https://www.goal.com/en/match/istanbulspor-vs-alanyaspor/x33agpqtk3ao8q20gyy7yd5g
Süper Lig,Turkey,Hatay,1,Kasımpaşa,0,2023-02-05,https://www.goal.com/en/match/hatayspor-vs-kasimpasa/xwuru9oqyyqn7h77sk88mzo4
Süper Lig,Turkey,Galatasaray,2,Trabzonspor,1,2023-02-05,https://www.goal.com/en/match/galatasaray-vs-trabzonspor/xhsaoc5yt9mmlzrgqb71zs44
