Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Serie A,Brazil,Grêmio,3,América MG,1,2023-06-23,https://www.goal.com/en/match/gremio-vs-america-mineiro/c227k3xehleetvkmd9zh92iac
Serie A,Brazil,Coritiba,0,Internacional,1,2023-06-23,https://www.goal.com/en/match/coritiba-vs-internacional/c2bbmc1t6dwpn1uno9xob4g7o
Serie A,Brazil,Cuiabá,0,Botafogo,1,2023-06-23,https://www.goal.com/en/match/cuiaba-vs-botafogo/c2thd0mkoil12uh0pys4rmg44
Serie A,Brazil,Vasco,0,Goiás,1,2023-06-23,https://www.goal.com/en/match/vasco-da-gama-vs-goias/c0sely48w1fn2l0lttkp7cftg
Serie A,Brazil,RB Bragantino,4,Flamengo,0,2023-06-23,https://www.goal.com/en/match/rb-bragantino-vs-flamengo/c1k0md0bzf5u0pi7lgmng3nkk
Liga Profesional Argentina,Argentina,Racing Club,1,Barracas C,1,2023-06-23,https://www.goal.com/en/match/racing-club-vs-barracas-central/2ehiu8bf4uqc92gypz9bla4gk
Liga Profesional Argentina,Argentina,River Plate,3,Instituto,1,2023-06-23,https://www.goal.com/en/match/river-plate-vs-instituto/2ee8q3srhh6p6co9auvrh3aqc
Liga Profesional Argentina,Argentina,Godoy Cruz,4,Boca Juniors,0,2023-06-23,https://www.goal.com/en/match/godoy-cruz-vs-boca-juniors/2dqmvv6kaustg0kqc2hkug74k
Primera División,Uruguay,Liverpool,3,Nacional,0,2023-06-23,https://www.goal.com/en/match/liverpool-vs-nacional/d4qmwnec1zzf1uvsv0b6e91jo
Super League,Malaysia,Kelantan,0,Sri Pahang,5,2023-06-23,https://www.goal.com/en/match/kelantan-vs-sri-pahang/5k3j9yyb31h06ktk5wy906uxg
Super League,Malaysia,Perak,1,PDRM,2,2023-06-23,https://www.goal.com/en/match/perak-vs-pdrm/5k17p308iwket03ebjedrkufo
Ligue 1,Algeria,USM Alger,2,MC Alger,0,2023-06-23,https://www.goal.com/en/match/usm-alger-vs-mc-alger/1vjsyknfiigj4kknau1gk8ys4
Primera Nacional,Argentina,Def Unidos,1,Güemes,0,2023-06-23,https://www.goal.com/en/match/defensores-unidos-vs-club-atletico-gueemes/2f6pdedjp00bsqezcbe7tbu38
Torneo Federal A,Argentina,SM Formosa,0,Gimnasia Tiro,1,2023-06-23,https://www.goal.com/en/match/san-martin-formosa-vs-gimnasia-y-tiro/4i9m6skmozdv65m9xd3hoejh0
AFC U17 Asian Cup,Asia,Japan,8,India,4,2023-06-23,https://www.goal.com/en/match/japan-u17-vs-india-u17/353uxdyksx4j0jxg72zuqu80k
AFC U17 Asian Cup,Asia,Vietnam,0,Uzbekistan,1,2023-06-23,https://www.goal.com/en/match/vietnam-u17-vs-uzbekistan-u17/34un98s4uqcyyvehxtkxkq2ac
Queensland NPL,Australia,Lions,3,Roar,1,2023-06-23,https://www.goal.com/en/match/lions-vs-brisbane-roar-ii/9yxx15jno4b7zeagshy62mw44
Queensland NPL Women,Australia,Eastern Sub,2,Olympic,1,2023-06-23,https://www.goal.com/en/match/eastern-suburbs-vs-brisbane-olympic/2w64ywul998np0a3h3u9746qc
