Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
Premier League,England,Chelsea,2,Bournemouth,0,2022-12-27,https://www.goal.com/en/match/chelsea-vs-afc-bournemouth/7pxq3zem23n47sgedmmvjwfmc
Premier League,England,Man Utd,3,Nottm Forest,0,2022-12-27,https://www.goal.com/en/match/manchester-united-vs-nottingham-forest/7qjdl13nm3q0gs68mct71b0us
Championship,England,Reading,2,Swansea,1,2022-12-27,https://www.goal.com/en/match/reading-vs-swansea-city/63r7ojhn5ux0npb4852xm1zx0
Championship,England,Burnley,3,Birmingham,0,2022-12-27,https://www.goal.com/en/match/burnley-vs-birmingham-city/635h3jvxtrjpf7x0n4of430no
AFF Championship,Asia,Laos,0,Singapore,2,2022-12-27,https://www.goal.com/en/match/laos-vs-singapore/1cn61qx7r6tyqsqsm6dmbkaok
AFF Championship,Asia,Vietnam,3,Malaysia,0,2022-12-27,https://www.goal.com/en/match/vietnam-vs-malaysia/1crszduxpqoy4afpra71bvaj8
A-League Men,Australia,Melbourne City,1,Central Coast,0,2022-12-27,https://www.goal.com/en/match/melbourne-city-vs-central-coast-mariners/2g697eq55x07qdw8kklktbtas
A-League Men,Australia,Adelaide Utd,0,Newcastle,1,2022-12-27,https://www.goal.com/en/match/adelaide-united-vs-newcastle-jets/2gab0lb0wc1i3t0142p92oufo
Süper Lig,Turkey,Ankaragücü,1,Ümraniye,2,2022-12-27,https://www.goal.com/en/match/ankaraguecue-vs-uemraniyespor/oscnpsoohjrgwlhcccrup34k
Süper Lig,Turkey,Başakşehir,2,Antalyaspor,0,2022-12-27,https://www.goal.com/en/match/istanbul-basaksehir-vs-antalyaspor/oxh57ttl31yi7n6fuzm23uac
Süper Lig,Turkey,Fenerbahçe,4,Hatay,0,2022-12-27,https://www.goal.com/en/match/fenerbahce-vs-hatayspor/p7id2u1evi7yjnitbiwl32tw
First Division A,Belgium,Sint-Truiden,2,ZW,0,2022-12-27,https://www.goal.com/en/match/sint-truiden-vs-zulte-waregem/djiixvqnwp74u19deizjaudjo
First Division A,Belgium,Westerlo,3,Antwerp,3,2022-12-27,https://www.goal.com/en/match/westerlo-vs-antwerp/djmo2yki94s2j71wt2l5dzxn8
League One,England,Bolton,0,Derby,0,2022-12-27,https://www.goal.com/en/match/bolton-wanderers-vs-derby-county/7xfvb2o5rz193120aechm3xg4
League Two,England,L Orient,0,Stevenage,0,2022-12-27,https://www.goal.com/en/match/leyton-orient-vs-stevenage/9rw38xyzucqbqc13t6j1qmluc
A-League Women,Australia,Melbourne City,1,Perth Glory,0,2022-12-27,https://www.goal.com/en/match/melbourne-city-vs-perth-glory/6xtdzkl8ar3yzlmeagpcfqtck
CSL,China PR,Cangzhou,3,Hebei FC,0,2022-12-27,https://www.goal.com/en/match/cangzhou-mighty-lions-vs-hebei-fc/lo8c5l86bojcp0vveik3kaok
CSL,China PR,Guangzhou,1,Changchun,4,2022-12-27,https://www.goal.com/en/match/guangzhou-fc-vs-changchun-yatai/mawc994ud87ji05p9hknpjis
CSL,China PR,Guoan,0,Port,3,2022-12-27,https://www.goal.com/en/match/beijing-guoan-vs-shanghai-port/ldroyatmh7lact490robytqs
CSL,China PR,Henan,1,Shenhua,1,2022-12-27,https://www.goal.com/en/match/henan-vs-shanghai-shenhua/m67miii3j2o1wzffaawt8avo
CSL,China PR,Rongcheng,3,Wuhan Yangtze,1,2022-12-27,https://www.goal.com/en/match/chengdu-rongcheng-vs-wuhan-yangtze/lwy0n1livqvvyfm7lt1r5qtw
CSL,China PR,Shenzhen,0,Guangzhou City,3,2022-12-27,https://www.goal.com/en/match/shenzhen-vs-guangzhou-city/ljy7vyq42wyc3wc32uq4r09g
CSL,China PR,Shandong,3,Meizhou,0,2022-12-27,https://www.goal.com/en/match/shandong-taishan-vs-meizhou-hakka/m1kqh6qci12dh5q1o1l7nod0
CSL,China PR,Tianjin JMT,0,Dalian,3,2022-12-27,https://www.goal.com/en/match/tianjin-jinmen-tiger-vs-dalian-pro/lsg07unw29ije67h6e9mccus
CSL,China PR,Three Towns,2,Zhejiang,0,2022-12-27,https://www.goal.com/en/match/wuhan-three-towns-vs-zhejiang/mfhim1n88m5pxgo8kz5nfc44
Premier League,Egypt,Pyramids,3,Ittihad,0,2022-12-27,https://www.goal.com/en/match/pyramids-vs-al-ittihad/7brj0yc2pz8zf4l3m5zw3xn2s
