Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
La Liga,Spain,Mallorca,3,Vallecano,0,2023-06-04,https://www.goal.com/en/match/mallorca-vs-rayo-vallecano/a8u3fkh342ys0646w3tl8ja50
La Liga,Spain,Osasuna,2,Girona,1,2023-06-04,https://www.goal.com/en/match/osasuna-vs-girona/a9qmffv1m3a2keukqmlkim8es
La Liga,Spain,Real Madrid,1,Athletic Club,1,2023-06-04,https://www.goal.com/en/match/real-madrid-vs-athletic-club/a93lyhitfs80r2b3vstcs7yfo
La Liga,Spain,Real Sociedad,2,Sevilla,1,2023-06-04,https://www.goal.com/en/match/real-sociedad-vs-sevilla/a8ztekhliejrtmu5cdawwzi1g
La Liga,Spain,Villarreal,2,Atlético,2,2023-06-04,https://www.goal.com/en/match/villarreal-vs-atletico-madrid/a97grvqtwpnd9qkqmwas3k4d0
La Liga,Spain,Betis,1,Valencia,1,2023-06-04,https://www.goal.com/en/match/real-betis-vs-valencia/a8q8m9vnlhsha516w7fyo4idw
La Liga,Spain,Celta Vigo,2,Barcelona,1,2023-06-04,https://www.goal.com/en/match/celta-de-vigo-vs-barcelona/a9bgdzc5vwjx2v58g4p9qv190
La Liga,Spain,Elche,1,Cádiz,1,2023-06-04,https://www.goal.com/en/match/elche-vs-cadiz/a9j3gtcv2tibrzq364q34yplg
La Liga,Spain,Espanyol,3,Almería,3,2023-06-04,https://www.goal.com/en/match/espanyol-vs-almeria/a9ms6r5hfktbte7kbibx1xgd0
La Liga,Spain,Valladolid,0,Getafe,0,2023-06-04,https://www.goal.com/en/match/real-valladolid-vs-getafe/a9fb0n680wy1u9ov2ib7s7pqs
Serie A,Italy,Napoli,2,Sampdoria,0,2023-06-04,https://www.goal.com/en/match/napoli-vs-sampdoria/5m24kqhlh2b891pcbyyxduo0k
Serie A,Italy,Atalanta,5,Monza,2,2023-06-04,https://www.goal.com/en/match/atalanta-vs-monza/5lpjkifliogqv9yhkwxc01fro
Serie A,Italy,Lecce,2,Bologna,3,2023-06-04,https://www.goal.com/en/match/lecce-vs-bologna/5m9f73wxx5k1gydmq4h21ayhg
Serie A,Italy,Milan,3,Verona,1,2023-06-04,https://www.goal.com/en/match/milan-vs-hellas-verona/5mgi5lf9jjav4bkca6y24veac
Serie A,Italy,Roma,2,Spezia,1,2023-06-04,https://www.goal.com/en/match/roma-vs-spezia/5m5uku7uakk79a6nz93iptm38
Serie A,Italy,Udinese,0,Juventus,1,2023-06-04,https://www.goal.com/en/match/udinese-vs-juventus/5mo0gd483zwmem6tg92ncwh04
MLS,USA,Cincinnati,1,Chicago,0,2023-06-04,https://www.goal.com/en/match/cincinnati-vs-chicago-fire/a3nq9vqp44x03busx9r06036c
MLS,USA,Inter Miami,1,DC United,2,2023-06-04,https://www.goal.com/en/match/inter-miami-vs-dc-united/a3v1run1ecvij2lfejxhqc8wk
MLS,USA,New York,0,Orlando,3,2023-06-04,https://www.goal.com/en/match/new-york-rb-vs-orlando-city/a3z4tsde8rc2qb47v72qxpyxg
MLS,USA,Philadelphia,3,Montréal,0,2023-06-04,https://www.goal.com/en/match/philadelphia-union-vs-montreal/a42g2uugc2k7y8y8zgokeuf4k
MLS,USA,Columbus,4,Charlotte,2,2023-06-04,https://www.goal.com/en/match/columbus-crew-vs-charlotte/a3r2j6r7g70uncrp1ky98qhas
MLS,USA,Austin,1,Salt Lake,2,2023-06-04,https://www.goal.com/en/match/austin-vs-real-salt-lake/a45vldgaoq1mgdtijhx8snhuc
MLS,USA,Dallas,1,Nashville,2,2023-06-04,https://www.goal.com/en/match/dallas-vs-nashville-sc/a49qxlz5jaharhjcki4zzga38
MLS,USA,Minnesota,1,Toronto,1,2023-06-04,https://www.goal.com/en/match/minnesota-united-vs-toronto/a4dg4f0qvlzlatkj0otkrpiqc
MLS,USA,St. Louis,3,Houston,0,2023-06-04,https://www.goal.com/en/match/st-louis-city-vs-houston-dynamo/a4gwkfdllz5il5dsj3jrfv1uc
MLS,USA,Colorado,0,Earthquakes,0,2023-06-04,https://www.goal.com/en/match/colorado-rapids-vs-sj-earthquakes/a4kgc2dr93q6x1kllyujdcpp0
MLS,USA,Whitecaps,1,Sporting KC,1,2023-06-04,https://www.goal.com/en/match/vancouver-whitecaps-vs-sporting-kc/a4rjsxc3n6uchdj1mywxa2l90
Eredivisie,Netherlands,Twente,4,Heerenveen,0,2023-06-04,https://www.goal.com/en/match/twente-vs-heerenveen/e863xfrcl0ulxe4pwyceltzis
Eredivisie,Netherlands,Sparta,0,Utrecht,1,2023-06-04,https://www.goal.com/en/match/sparta-rotterdam-vs-utrecht/e8slaziq3xc4lknbw9wtvsq38
Süper Lig,Turkey,Galatasaray,3,Fenerbahçe,0,2023-06-04,https://www.goal.com/en/match/galatasaray-vs-fenerbahce/1fgz5w1rv9abylv5h7dcwoftg
First Division A,Belgium,Genk,2,Antwerp,2,2023-06-04,https://www.goal.com/en/match/genk-vs-antwerp/6aqbb01o1wta1jj76ol6j9d78
First Division A,Belgium,R. Union SG,1,Club Brugge,3,2023-06-04,https://www.goal.com/en/match/union-saint-gilloise-vs-club-brugge/6azdhdawjzbc8ai8r607yln2s
Serie A,Brazil,América MG,2,Corinthians,0,2023-06-04,https://www.goal.com/en/match/america-mineiro-vs-corinthians/bxombug63fcnsj7j3d19y4nis
Serie A,Brazil,Cruzeiro,0,Atl. Mineiro,1,2023-06-04,https://www.goal.com/en/match/cruzeiro-vs-atletico-mineiro/bwnyy6sqpadj4ej0944eq5wk4
Serie A,Brazil,Paranaense,1,Botafogo,0,2023-06-04,https://www.goal.com/en/match/athletico-paranaense-vs-botafogo/bx64hf64571v7621k18442qdw
Serie A,Brazil,Santos,1,Internacional,1,2023-06-04,https://www.goal.com/en/match/santos-vs-internacional/bw5jzq8bldp33rvhvz0bz8dn8
Serie A,Brazil,Fluminense,2,RB Bragantino,1,2023-06-04,https://www.goal.com/en/match/fluminense-vs-rb-bragantino/bvcasw5baco8ks4u70xq98zdg
Serie A,Brazil,Grêmio,2,São Paulo,1,2023-06-04,https://www.goal.com/en/match/gremio-vs-sao-paulo/bwwz7vbfa2g492k7e5wjf5i50
Liga Profesional Argentina,Argentina,Córdoba SdE,2,Huracán,0,2023-06-04,https://www.goal.com/en/match/central-cordoba-sde-vs-huracan/2ajfrs97oxqxnyj131xlhbok4
Liga Profesional Argentina,Argentina,R. Central,4,Instituto,1,2023-06-04,https://www.goal.com/en/match/rosario-central-vs-instituto/2bnvetzvldfgdj76liv4jm87o
Liga Profesional Argentina,Argentina,Racing Club,2,Banfield,0,2023-06-04,https://www.goal.com/en/match/racing-club-vs-banfield/2bkqh165t33vk370pougks6xg
Liga Profesional Argentina,Argentina,Unión,2,Gimn La Plata,0,2023-06-04,https://www.goal.com/en/match/union-vs-gimnasia-la-plata/2an9lbldmmvxymaj7jzf2jmdw
Liga Profesional Argentina,Argentina,San Lorenzo,0,Colón,0,2023-06-04,https://www.goal.com/en/match/san-lorenzo-vs-colon/2busoxgnyxxqr7wyksrl7il1w
Liga Profesional Argentina,Argentina,Godoy Cruz,2,Independiente,1,2023-06-04,https://www.goal.com/en/match/godoy-cruz-vs-independiente/2atl6lzr3bsgm57hzcutw4hlg
J1 League,Japan,Sanfrecce,3,Kyoto,1,2023-06-04,https://www.goal.com/en/match/sanfrecce-hiroshima-vs-kyoto-sanga/1l0ks4tzuapmgb1ekc26l3ndg
J1 League,Japan,Urawa,0,Kashima,0,2023-06-04,https://www.goal.com/en/match/urawa-reds-vs-kashima-antlers/1l42aoqbpbbzca364nohi38yc
Superliga,Denmark,AGF,3,Brøndby,3,2023-06-04,https://www.goal.com/en/match/agf-vs-brondby/5tlimojl9w5ua4fjib18vy6tw
Superliga,Denmark,København,1,Randers,1,2023-06-04,https://www.goal.com/en/match/kobenhavn-vs-randers/5tc13hwef8j1w3ebqo3x78hlg
Superliga,Denmark,Nordsjælland,0,Viborg,0,2023-06-04,https://www.goal.com/en/match/nordsjaelland-vs-viborg/5t2iaea787a29j24a7e5tt34k
Primera A,Colombia,Medellín,0,Boyacá Chicó,0,2023-06-04,https://www.goal.com/en/match/independiente-medellin-vs-boyaca-chico/8at1kqzkclu1h3z525eu4gqhg
Primera A,Colombia,Millonarios,2,América,1,2023-06-04,https://www.goal.com/en/match/millonarios-vs-america-de-cali/8ajxdf5k684g6ujk73gylfi1g
