Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL
FA Cup,England,Stockport,3,Charlton,1,2022-12-07,https://www.goal.com/en/match/stockport-county-vs-charlton-athletic/1qhw17qrrsckfw8nrm8cpy80k
Premier League,Ukraine,Rukh Vynnyky,2,Chornomorets,2,2022-12-07,https://www.goal.com/en/match/rukh-vynnyky-vs-chornomorets/12174a9zweh94wf3hgodvpwyc
Serie B,Italy,Ternana,1,Cagliari,0,2022-12-07,https://www.goal.com/en/match/ternana-vs-cagliari/exvnng58cmoivxgdzq8nl1638
Club Friendlies,World,Ajax,5,Volendam,4,2022-12-07,https://www.goal.com/en/match/ajax-vs-volendam/clhvmjh3ctejvy5aatyt6s5qs
Club Friendlies,World,Alanyaspor,2,Fenerbahçe,4,2022-12-07,https://www.goal.com/en/match/alanyaspor-vs-fenerbahce/6xpaooxmbsan8ksa5mug99444
Club Friendlies,World,Crystal Palace,2,Trabzonspor,2,2022-12-07,https://www.goal.com/en/match/crystal-palace-vs-trabzonspor/f1v17bn5qptzfnct5glopy80k
Club Friendlies,World,Inter,4,Salzburg,0,2022-12-07,https://www.goal.com/en/match/internazionale-vs-salzburg/aw7913o94ttcvjeyo2sgr1tec
Club Friendlies,World,Antalyaspor,2,Napoli,3,2022-12-07,https://www.goal.com/en/match/antalyaspor-vs-napoli/9usw7z28xj2z9hlt44blosums
Club Friendlies,World,Cádiz,4,Man Utd,2,2022-12-07,https://www.goal.com/en/match/cadiz-vs-manchester-united/dzcqov02wti1pu0acqjnt1kb8
Super Cup,Albania,Tirana,3,Vllaznia,2,2022-12-07,https://www.goal.com/en/match/tirana-vs-vllaznia-shkoder/9nm3co0blh3zc55pze262pclw
Ligue 1,Algeria,Bayadh,2,ES Sétif,0,2022-12-07,https://www.goal.com/en/match/el-bayadh-vs-es-setif/62x4cfnst2i5rpbl2afndd8no
Ligue 1,Algeria,CS Constantine,3,ASO Chlef,0,2022-12-07,https://www.goal.com/en/match/cs-constantine-vs-aso-chlef/62u932lv6ha6x3zk4hhesch78
Ligue 1,Algeria,HBCL,0,US Biskra,1,2022-12-07,https://www.goal.com/en/match/hb-chelghoum-laid-vs-us-biskra/635u28hf30fv5ynzdw5v12rro
Ligue 1,Algeria,Khenchela,1,NC Magra,1,2022-12-07,https://www.goal.com/en/match/khenchela-vs-nc-magra/62zxpne6fu65n6vmbno0n02z8
Ligue 1,Algeria,Paradou,2,Saoura,1,2022-12-07,https://www.goal.com/en/match/paradou-ac-vs-saoura/638mo5v3sfsgysx2e9zufhtec
Ligue 1,Algeria,USM Alger,2,Belouizdad,2,2022-12-07,https://www.goal.com/en/match/usm-alger-vs-belouizdad/62pwyox0rdjfsjno80linn4lw
Ligue 1,Algeria,Kabylie,4,RC Arbaâ,0,2022-12-07,https://www.goal.com/en/match/kabylie-vs-rc-arbaa/632vbqk98plnm52cas85q10d0
Ligue 1,Algeria,MC Oran,3,MC Alger,0,2022-12-07,https://www.goal.com/en/match/mc-oran-vs-mc-alger/63bl8egtfpu65g0mbh9csx8no
China League One,China PR,BSU,0,Lushan,1,2022-12-07,https://www.goal.com/en/match/beijing-bsu-vs-jiangxi-lushan/ducvnjugi9dcuj7d7khkzrxn8
China League One,China PR,Heilongjiang,2,Shaanxi Chang.,1,2022-12-07,https://www.goal.com/en/match/heilongjiang-ice-city-vs-shaanxi-chang-an/du3butnzbhco6dfjg2viscx04
China League One,China PR,Pingguo Haliao,2,Hainiu,2,2022-12-07,https://www.goal.com/en/match/guangxi-pingguo-haliao-vs-qingdao-hainiu/dufsaxb6fewbgb5lua5y97r4k
China League One,China PR,Shijiazhuang,1,Nanjing City,3,2022-12-07,https://www.goal.com/en/match/shijiazhuang-gongfu-vs-nanjing-city/du79ae44iu7ejfphlpmjsoe8k
China League One,China PR,Tianshan,0,BIT,3,2022-12-07,https://www.goal.com/en/match/xinjiang-tianshan-vs-beijing-bit/duqxotbkdqes6eu7lsjdopij8
Premier League,Egypt,Pharco,1,El Dakhleya,1,2022-12-07,https://www.goal.com/en/match/pharco-vs-el-dakhleya/78hat0r79l884ith2705byz9w
Premier League,Egypt,Pyramids,2,Mokawloon,0,2022-12-07,https://www.goal.com/en/match/pyramids-vs-al-mokawloon/78dtjcp4xejdt3logqv52rx1w
Premier League,Egypt,Ghazl,0,Ahly,2,2022-12-07,https://www.goal.com/en/match/ghazl-el-mehalla-vs-al-ahly/78km34ct05dpdenmdrxbel82c
Premier League,Egypt,Geish,0,Zamalek,4,2022-12-07,https://www.goal.com/en/match/el-geish-vs-zamalek/78o6if4p8d7z4rimiitq9widw
FA Women's League Cup,England,Liverpool,0,Man City,2,2022-12-07,https://www.goal.com/en/match/liverpool-vs-manchester-city/4iwfs1vudzy009ksyoia19afo
